,Time,Vmax,
1,0.017299074,2232.817206,
2,0.017554074,2250.525447,
3,0.017806296,2270.138549,
4,0.018179907,2287.898442,
5,0.018537685,2316.518074,
6,0.018791296,2340.383443,
7,0.019043519,2365.215366,
8,0.019291852,2381.616358,
9,0.019543519,2401.771483,
10,0.019921852,2420.615896,
11,0.020286019,2445.609765,
12,0.020535741,2462.101418,
13,0.020785185,2478.18859,
14,0.021039352,2490.037534,
15,0.021290463,2498.838987,
16,0.021671852,2503.586606,
17,0.022036852,2516.087491,
18,0.022284907,2524.33097,
19,0.022532407,2534.001079,
20,0.022782407,2543.54569,
21,0.02303213,2556.69914,
22,0.023403241,2567.88331,
23,0.023758519,2584.401086,
24,0.024008241,2597.891118,
25,0.024265741,2608.753993,
26,0.024518796,2615.123004,
27,0.024772963,2626.048951,
28,0.025150185,2635.22841,
29,0.025507407,2642.905391,
30,0.025758519,2656.169501,
31,0.026015463,2665.012027,
32,0.026267685,2675.527502,
33,0.026517407,2681.640961,
34,0.026889907,2683.360944,
35,0.027249907,2695.929227,
36,0.02749963,2707.053603,
37,0.027749074,2712.937248,
38,0.028001852,2721.487556,
39,0.028257685,2725.002813,
40,0.028635185,2725.874282,
41,0.028996296,2737.317064,
42,0.029250185,2748.910306,
43,0.029505185,2756.313443,
44,0.029759907,2759.066027,
45,0.030014074,2763.075237,
46,0.030394352,2764.284721,
47,0.030756019,2772.63656,
48,0.031007407,2780.591277,
49,0.031262407,2787.401451,
50,0.03151463,2793.211297,
51,0.031768519,2795.885406,
52,0.032149352,2795.209823,
53,0.032516019,2797.168877,
54,0.032772685,2798.477133,
55,0.033024074,2804.36154,
56,0.033274352,2811.497338,
57,0.033523796,2817.784923,
58,0.033891019,2821.499674,
59,0.034244352,2828.931963,
60,0.03449213,2835.938725,
61,0.034747407,2841.613065,
62,0.03499963,2848.267145,
63,0.035255185,2854.670807,
64,0.035634352,2857.53854,
65,0.035993519,2867.07071,
66,0.03624463,2872.592574,
67,0.036495463,2877.583314,
68,0.036747407,2874.819245,
69,0.037000463,2881.836374,
70,0.03737963,2885.696107,
71,0.037745463,2895.064422,
72,0.037993796,2900.18451,
73,0.038243796,2903.391586,
74,0.038499907,2906.717022,
75,0.038756019,2908.25733,
76,0.039136019,2906.658941,
77,0.039496574,2905.54078,
78,0.03974463,2910.70792,
79,0.039997685,2917.232446,
80,0.04025463,2915.168003,
81,0.040506574,2916.754865,
82,0.040885741,2915.889652,
83,0.041250463,2916.538789,
84,0.041502407,2920.212494,
85,0.04175463,2922.345561,
86,0.042005185,2928.134557,
87,0.042262685,2931.671132,
88,0.042642685,2931.45685,
89,0.043007407,2939.161086,
90,0.043255741,2940.167651,
91,0.043505185,2940.409849,
92,0.043755741,2944.400179,
93,0.04400713,2948.682217,
94,0.044386019,2950.337139,
95,0.044748241,2953.919283,
96,0.044998519,2955.334534,
97,0.045249907,2957.165446,
98,0.045503796,2960.428194,
99,0.045758796,2963.783458,
100,0.046141574,2963.309926,
101,0.046513241,2962.41853,
102,0.046761019,2965.016513,
103,0.047011296,2968.787166,
104,0.047262685,2969.636955,
105,0.047513241,2968.439878,
106,0.047891296,2963.924954,
107,0.048250741,2962.947173,
108,0.048501574,2964.696875,
109,0.048753241,2965.289608,
110,0.049005185,2967.22685,
111,0.049258519,2971.047723,
112,0.049636019,2971.803782,
113,0.049995741,2974.678117,
114,0.05024963,2977.681211,
115,0.050503796,2980.629404,
116,0.050758519,2982.594246,
117,0.05101213,2985.397509,
118,0.051389074,2984.152016,
119,0.051753796,2988.105527,
120,0.052006852,2990.125225,
121,0.052259074,2987.701003,
122,0.052514907,2984.86813,
123,0.052763519,2989.674008,
124,0.053140741,2991.561491,
125,0.053501574,2999.203573,
126,0.053752963,3004.954374,
127,0.054002685,3009.698714,
128,0.054251852,3014.369486,
129,0.054504074,3018.518199,
130,0.054888796,3020.421485,
131,0.055251852,3024.093025,
132,0.055506574,3025.580083,
133,0.055760463,3029.468572,
134,0.056014352,3031.022991,
135,0.056266574,3033.611128,
136,0.05665213,3031.689244,
137,0.057018796,3029.845724,
138,0.057274352,3032.509624,
139,0.057526852,3032.551888,
140,0.057783519,3035.194859,
141,0.058036574,3038.131857,
142,0.058416852,3038.952857,
143,0.058782407,3044.882232,
144,0.059035185,3041.951626,
145,0.059287407,3045.540142,
146,0.059542407,3044.786484,
147,0.059793796,3051.284676,
148,0.060167407,3055.137431,
149,0.060527407,3057.582527,
150,0.060780741,3056.612971,
151,0.061034907,3058.704841,
152,0.061288796,3059.499784,
153,0.061541852,3060.029339,
154,0.061921019,3056.74864,
155,0.062284352,3059.93841,
156,0.062535185,3065.900226,
157,0.062785463,3068.222193,
158,0.063041019,3075.504274,
159,0.063295185,3079.174291,
160,0.063667407,3079.531127,
161,0.064026296,3081.999911,
162,0.064275741,3086.500942,
163,0.064526019,3088.375665,
164,0.06477713,3090.901791,
165,0.065024907,3091.099886,
166,0.065390741,3088.639945,
167,0.065744074,3092.352461,
168,0.065993519,3091.717209,
169,0.066246852,3093.552213,
170,0.066497685,3094.197444,
171,0.06674463,3097.162132,
172,0.067112963,3096.752339,
173,0.067468241,3099.675346,
174,0.067717685,3097.899463,
175,0.067966574,3100.188296,
176,0.068214907,3103.179873,
177,0.068472407,3105.511081,
178,0.068845463,3104.97622,
179,0.069207963,3106.858987,
180,0.069464074,3109.126123,
181,0.069715185,3116.147079,
182,0.069969907,3122.151498,
183,0.070221296,3125.848527,
184,0.070597963,3125.602732,
185,0.07095713,3129.590564,
186,0.071205741,3129.872411,
187,0.071457685,3128.57923,
188,0.071709907,3124.490137,
189,0.071959074,3127.370892,
190,0.072340463,3125.433518,
191,0.072704352,3127.890341,
192,0.072953519,3125.263295,
193,0.073200185,3127.026667,
194,0.073449074,3124.630506,
195,0.073703796,3123.030533,
196,0.074090185,3118.436284,
197,0.074459352,3118.832503,
198,0.074712407,3116.423096,
199,0.074965463,3116.597832,
200,0.07521963,3112.21668,
201,0.07546713,3116.834434,
202,0.075836296,3118.73447,
203,0.076192685,3117.504734,
204,0.076444074,3118.515604,
205,0.076695185,3120.07905,
206,0.076950185,3124.135204,
207,0.07720213,3127.011861,
208,0.07757963,3125.360421,
209,0.077937685,3130.458044,
210,0.078187407,3130.97065,
211,0.078440463,3134.16375,
212,0.07869213,3134.991948,
213,0.07894213,3137.621304,
214,0.079311574,3137.140372,
215,0.079673241,3134.300976,
216,0.079926296,3129.045655,
217,0.080177407,3124.038999,
218,0.080430741,3121.340186,
219,0.080682963,3122.977518,
220,0.081057407,3121.162911,
221,0.081413241,3119.262508,
222,0.081664907,3119.903428,
223,0.081914352,3119.503345,
224,0.082166574,3116.366167,
225,0.082420741,3117.356005,
226,0.082790741,3114.69525,
227,0.083151019,3115.784378,
228,0.08340213,3114.384911,
229,0.083654352,3116.908339,
230,0.083905741,3119.690938,
231,0.084157963,3125.202557,
232,0.08453713,3128.424609,
233,0.084903241,3130.790638,
234,0.08515213,3136.024008,
235,0.085403241,3138.428467,
236,0.085651852,3145.294841,
237,0.085904907,3148.319645,
238,0.086278796,3146.860961,
239,0.086634352,3147.652928,
240,0.086885463,3148.002605,
241,0.087139352,3147.638577,
242,0.087389907,3145.217156,
243,0.087643796,3144.260215,
