"","Time","Vmax"
"2368",0.699931296296298,1485.26085268808
"2369",0.700177129629629,1471.411911665
"2370",0.700426574074075,1460.59283561515
"2371",0.700678518518518,1469.75112596879
"2372",0.70092962962963,1483.22189865064
"2373",0.701299907407409,1495.16297053875
"2374",0.701657962962964,1484.00063935811
"2375",0.701905740740741,1490.4527490765
"2376",0.702157962962963,1477.44689110655
"2377",0.70240824074074,1471.99326953517
"2378",0.70265462962963,1467.80445612047
"2379",0.703026851851852,1461.8222016759
"2380",0.703387962962963,1452.42336694543
"2381",0.703638796296299,1441.89840810782
"2382",0.703885462962964,1446.00270726516
"2383",0.704136296296297,1426.12816753378
"2384",0.704387407407409,1427.36921228536
"2385",0.704768518518519,1428.1123882965
"2386",0.705129074074075,1429.28319895088
"2387",0.705379629629632,1433.804508154
"2388",0.70563074074074,1446.9536786302
"2389",0.705881574074076,1436.96787518201
"2390",0.706127962962962,1441.19448133569
"2391",0.706506574074075,1441.17394452653
"2392",0.706870740740743,1439.95122967156
"2393",0.707121296296296,1421.86015443046
"2394",0.707372407407408,1402.54959932336
"2395",0.70762462962963,1401.36413314478
"2396",0.707874074074076,1400.89440213283
"2397",0.708246018518518,1399.48016438096
"2398",0.708604907407408,1407.61020571998
"2399",0.708852962962964,1409.44374395927
"2400",0.709100462962964,1411.55951930738
"2401",0.709352407407407,1410.01313434042
"2402",0.70960462962963,1413.73364119467
"2403",0.709980462962963,1420.81723245285
"2404",0.710341574074074,1417.47750292305
"2405",0.710592685185186,1412.32523522679
"2406",0.710842129629632,1417.48652348928
"2407",0.71109324074074,1416.62638593314
"2408",0.711345185185187,1412.36826768994
"2409",0.711721851851851,1404.67743381807
"2410",0.712083796296297,1406.47169850291
"2411",0.712334907407409,1397.33034852544
"2412",0.712584351851851,1407.46570199501
"2413",0.712830462962965,1407.21385076186
"2414",0.713083240740743,1408.74547264759
"2415",0.713460740740742,1407.31275705455
"2416",0.713822685185184,1399.21024275177
"2417",0.714072962962965,1417.60667494793
"2418",0.714324074074073,1429.03454461884
"2419",0.71457462962963,1435.83058779297
"2420",0.714824351851852,1420.51651115668
"2421",0.715205462962962,1404.2000908305
"2422",0.715568796296295,1388.16217465643
"2423",0.715819907407407,1382.95194301317
"2424",0.716074907407406,1385.12440229762
"2425",0.716323518518517,1388.2961001146
"2426",0.716570185185186,1399.06380772655
"2427",0.716947407407406,1407.88132475498
"2428",0.717306851851851,1422.0434263504
"2429",0.717557129629628,1416.6080724083
"2430",0.717805740740739,1420.47760717493
"2431",0.718053518518519,1415.68292550567
"2432",0.718301851851851,1413.81714774889
"2433",0.71868185185185,1410.9906956778
"2434",0.719041296296296,1415.03672235561
"2435",0.719291296296297,1415.7516578206
"2436",0.719542407407409,1416.48340564228
"2437",0.719791296296296,1419.81790678054
"2438",0.720041574074073,1413.8089933049
"2439",0.720414629629629,1405.06003992444
"2440",0.720770462962963,1414.12505418815
"2441",0.721018518518519,1408.91455264435
"2442",0.72126712962963,1426.82218640084
"2443",0.721518240740742,1435.60537591653
"2444",0.721764629629631,1429.86189087018
"2445",0.722135185185187,1426.0326735301
"2446",0.722493796296297,1445.23535504959
"2447",0.722739907407408,1433.68737906742
"2448",0.722984907407407,1436.15785576571
"2449",0.723231574074073,1446.8727183298
"2450",0.723481851851853,1453.87002317375
"2451",0.723851296296295,1455.29546334582
"2452",0.724211018518519,1478.56611294493
"2453",0.724462962962963,1485.31665920198
"2454",0.724711018518518,1514.05736344983
"2455",0.724959351851853,1516.60958622956
"2456",0.725208796296296,1510.00231157308
"2457",0.725577685185185,1504.03196919718
"2458",0.725932407407408,1509.91547476555
"2459",0.726177407407408,1505.00363425453
"2460",0.72642685185185,1489.97427325352
"2461",0.726678796296297,1500.60279757697
"2462",0.726927685185184,1503.03131939477
"2463",0.727300462962964,1501.65349770959
"2464",0.727658518518519,1520.57317734824
"2465",0.727909074074072,1519.30494450355
"2466",0.728160185185184,1508.1758195666
"2467",0.728409907407406,1510.04254399894
"2468",0.728664629629629,1523.25785767685
"2469",0.729044074074074,1536.59120339104
"2470",0.72940574074074,1513.74310392341
"2471",0.729654351851852,1511.37268269585
"2472",0.729904351851853,1501.42786398097
"2473",0.730155740740741,1489.49738362786
"2474",0.730402685185186,1480.49770309168
"2475",0.730791018518519,1471.31656316244
"2476",0.731157129629628,1483.17359520365
