,Time,Vmax,
1,0.017032685,1377.501468,
2,0.017387407,1400.965075,
3,0.017637685,1424.871494,
4,0.01788963,1446.063875,
5,0.018139907,1466.026424,
6,0.01838963,1485.511509,
7,0.01875963,1504.431898,
8,0.019115463,1530.43987,
9,0.019365463,1550.892521,
10,0.019616852,1568.892478,
11,0.01986963,1589.345751,
12,0.020121852,1606.016206,
13,0.020484907,1619.246851,
14,0.020834907,1637.482511,
15,0.021086852,1658.507279,
16,0.021337407,1680.35795,
17,0.021587685,1702.721229,
18,0.02183713,1718.586293,
19,0.022205185,1733.585046,
20,0.022561852,1752.695751,
21,0.022813241,1769.180452,
22,0.023060741,1787.757299,
23,0.023311019,1802.161353,
24,0.023562407,1822.249478,
25,0.023922407,1840.816569,
26,0.024273241,1860.039696,
27,0.024522963,1880.093475,
28,0.024771296,1900.986641,
29,0.025018241,1920.962055,
30,0.025264907,1941.919678,
31,0.025630185,1961.172645,
32,0.025987685,1980.038007,
33,0.026238519,1998.224872,
34,0.026491852,2018.313828,
35,0.026743796,2037.805607,
36,0.026995185,2053.417891,
37,0.027362407,2066.130377,
38,0.027713519,2087.488149,
39,0.02796213,2105.197592,
40,0.028213519,2118.777004,
41,0.02846463,2134.520492,
42,0.028713241,2153.204858,
43,0.029078796,2169.798652,
44,0.029433241,2186.2204,
45,0.029683519,2204.825886,
46,0.029934907,2226.474607,
47,0.030183519,2250.045991,
48,0.030431852,2269.607384,
49,0.030799352,2287.014783,
50,0.03115213,2306.572293,
51,0.031402963,2325.676067,
52,0.031650741,2347.895626,
53,0.031899074,2373.184865,
54,0.032149074,2395.828394,
55,0.032516296,2416.555128,
56,0.032867963,2438.396078,
57,0.033118241,2459.687271,
58,0.033371296,2480.322924,
59,0.033620741,2501.224593,
60,0.033873241,2525.005711,
61,0.034237407,2544.9361,
62,0.034587407,2563.282477,
63,0.034835185,2581.69269,
64,0.035082963,2600.944517,
65,0.035334907,2621.062815,
66,0.035582963,2640.550111,
67,0.03594713,2656.90385,
68,0.036300185,2674.918758,
69,0.036547685,2688.463436,
70,0.036795463,2703.393821,
71,0.037047685,2721.048005,
72,0.037301574,2734.60163,
73,0.03766963,2744.961517,
74,0.038024074,2759.251849,
75,0.038270741,2775.334369,
76,0.038518796,2789.060914,
77,0.038768241,2806.466781,
78,0.039018519,2822.060683,
79,0.039383519,2836.188248,
80,0.039732963,2853.259626,
81,0.039982963,2870.361368,
82,0.040232407,2891.424,
83,0.040481296,2908.491995,
84,0.040733519,2927.665675,
85,0.041092407,2942.655386,
86,0.041442407,2956.221816,
87,0.041694907,2970.046127,
88,0.041944907,2985.045406,
89,0.042191019,3002.893258,
90,0.042440185,3017.626294,
91,0.042811296,3028.512537,
92,0.043169352,3041.53528,
93,0.04341963,3058.303303,
94,0.043665741,3074.109146,
95,0.043914074,3092.065621,
96,0.044162407,3105.54672,
97,0.044531574,3117.555798,
98,0.044885741,3134.563919,
99,0.045133796,3154.338007,
100,0.045385185,3174.128418,
101,0.045637407,3190.185269,
102,0.045886852,3211.332154,
103,0.046260741,3228.303354,
104,0.046618796,3243.761997,
105,0.04686713,3262.44358,
106,0.047117685,3280.859377,
107,0.047365463,3299.724084,
108,0.047616574,3314.904692,
109,0.047979352,3327.586385,
110,0.048329074,3347.111279,
111,0.048581574,3360.948393,
112,0.048832963,3378.844215,
113,0.049084074,3399.324739,
114,0.049332685,3414.097593,
115,0.049699074,3423.707793,
116,0.050053519,3440.994699,
117,0.050302963,3456.051138,
118,0.050551574,3467.96081,
119,0.050802685,3483.536628,
120,0.051050741,3501.814613,
121,0.051418796,3516.402341,
122,0.051774907,3530.869082,
123,0.052022407,3549.767714,
124,0.052273796,3564.680251,
125,0.052531574,3577.592707,
126,0.052781296,3592.102905,
127,0.053147685,3602.595153,
128,0.053498519,3618.325748,
129,0.053746019,3630.502224,
130,0.053995463,3640.525185,
131,0.054244907,3655.706468,
132,0.054493519,3666.294554,
133,0.054865185,3671.497577,
134,0.055223241,3683.44684,
135,0.055474907,3696.816499,
136,0.055723519,3711.547228,
137,0.055971019,3724.513125,
138,0.056223796,3734.533659,
139,0.056596852,3741.363023,
140,0.056952407,3750.631677,
141,0.057199907,3758.15805,
142,0.057449352,3771.330335,
143,0.057696852,3780.835583,
144,0.057948519,3792.413416,
145,0.058316574,3800.734862,
146,0.058669907,3813.145734,
147,0.058921296,3825.139072,
148,0.059168241,3835.381779,
149,0.059418241,3843.655991,
150,0.059668241,3858.650139,
151,0.06003713,3870.301875,
152,0.060390741,3879.561225,
153,0.060639352,3888.983592,
154,0.06088963,3898.08956,
155,0.061141852,3910.899613,
156,0.061393241,3916.062543,
157,0.061757685,3916.247531,
158,0.062108796,3926.812147,
159,0.062359074,3934.723301,
160,0.062611296,3937.768358,
161,0.06286713,3943.396743,
162,0.063120185,3954.13964,
163,0.06348213,3961.285227,
164,0.063828241,3968.806167,
165,0.064077407,3975.313528,
166,0.064327407,3985.372884,
167,0.064576574,3997.997283,
168,0.064828796,4007.680655,
169,0.065203519,4012.978149,
170,0.065560741,4022.904119,
171,0.065810185,4032.926202,
172,0.066061574,4046.459714,
173,0.066310185,4059.28068,
174,0.066558796,4072.141717,
175,0.066923241,4079.751394,
176,0.067276852,4089.943376,
177,0.067526852,4101.268926,
178,0.067777685,4115.012892,
179,0.068025185,4127.431851,
180,0.06827463,4140.289278,
181,0.068650185,4149.721839,
182,0.069005741,4157.394676,
183,0.069258519,4167.167767,
184,0.069509907,4177.66702,
185,0.069761019,4191.82561,
186,0.070014074,4203.325986,
187,0.070376019,4209.631408,
188,0.070723241,4208.523876,
189,0.07097463,4198.375349,
190,0.071224352,4193.315868,
191,0.071475463,4188.95065,
192,0.071722963,4192.627194,
193,0.072093241,4191.945819,
194,0.072448519,4187.782444,
195,0.072701852,4189.35138,
196,0.072952963,4179.741697,
197,0.073204074,4175.20814,
198,0.073451852,4183.66609,
199,0.073811852,4188.120092,
200,0.074158241,4192.286465,
201,0.074406574,4188.638291,
202,0.074654074,4199.070725,
203,0.07490463,4195.652915,
204,0.075158519,4206.108253,
205,0.075525741,4211.536303,
206,0.075877685,4212.061776,
207,0.076126574,4212.4023,
208,0.076380185,4224.780144,
209,0.076633519,4234.632411,
210,0.076883519,4231.585506,
211,0.077251296,4223.040112,
212,0.077601019,4226.794478,
213,0.077848796,4230.085845,
214,0.078099907,4240.268588,
215,0.078350463,4251.386328,
216,0.078600741,4248.684714,
217,0.07896713,4243.31579,
218,0.079323241,4251.412291,
219,0.07957213,4263.111172,
220,0.079822685,4271.278702,
221,0.080072963,4278.452837,
222,0.080324907,4286.679281,
223,0.080691574,4290.054344,
224,0.081044907,4287.098382,
225,0.081295185,4294.727004,
226,0.081544074,4301.475588,
227,0.081795185,4315.042332,
228,0.08204463,4318.380454,
229,0.08241213,4316.950378,
230,0.082766574,4330.577589,
231,0.083015185,4329.599642,
232,0.083262685,4330.222144,
233,0.083514907,4332.117478,
234,0.08376713,4337.27837,
235,0.084135185,4338.019953,
236,0.084491574,4348.830269,
237,0.084739352,4360.892008,
238,0.084986296,4370.897034,
239,0.085239074,4381.706678,
240,0.085488796,4390.82209,
241,0.085853796,4395.112953,
242,0.086208519,4406.976396,
243,0.086456019,4426.667546,
244,0.086705741,4435.825278,
245,0.086961574,4436.029013,
246,0.087213796,4442.131272,
247,0.087581019,4443.03752,
248,0.087936296,4456.817376,
249,0.088186019,4465.991772,
250,0.088435463,4465.093646,
251,0.088690185,4468.826769,
252,0.088941574,4476.241202,
253,0.089307963,4477.811784,
254,0.089658241,4487.80026,
255,0.089906296,4497.822717,
256,0.090155185,4515.377865,
257,0.09040463,4518.98773,
258,0.090656574,4527.080844,
259,0.091025185,4531.010769,
260,0.091377685,4550.550936,
261,0.09162713,4554.256109,
262,0.091876296,4562.910591,
263,0.092126019,4570.638343,
264,0.092376019,4584.304641,
265,0.092736296,4593.59492,
266,0.093084352,4608.491187,
267,0.09333463,4621.455036,
268,0.093582407,4628.179774,
269,0.093829074,4633.415363,
270,0.09407963,4640.993425,
271,0.094443241,4643.853832,
272,0.094795185,4653.269226,
273,0.095042685,4669.560068,
274,0.095290463,4672.675284,
275,0.095543241,4677.526125,
276,0.09579713,4683.058261,
277,0.096155463,4683.384832,
278,0.096500741,4683.270078,
279,0.09675213,4692.903532,
280,0.097006019,4705.157871,
281,0.097255741,4708.784711,
282,0.097503519,4721.860288,
283,0.097873241,4729.63103,
284,0.098227963,4741.947369,
285,0.098475463,4742.588214,
286,0.098726852,4750.601,
287,0.098978241,4761.837167,
288,0.099228241,4765.910272,
289,0.099590463,4764.628515,
290,0.09994213,4781.471445,
291,0.100191296,4795.716113,
292,0.100436296,4797.552554,
293,0.100686852,4808.858138,
294,0.100941852,4820.17478,
295,0.101316296,4825.192169,
296,0.101668241,4830.904743,
297,0.101916852,4832.489263,
298,0.102167963,4844.373603,
299,0.102420185,4850.261908,
300,0.102674074,4868.588137,
301,0.103038519,4883.283838,
302,0.103387963,4897.148951,
303,0.103636296,4908.58822,
304,0.103882407,4918.27879,
305,0.104132685,4933.073901,
306,0.104383796,4952.094525,
307,0.104755741,4966.73502,
308,0.105108519,4974.028817,
309,0.105356019,4973.298325,
310,0.105601019,4980.118677,
311,0.105849352,4975.415214,
312,0.106097963,4982.885705,
313,0.106459907,4984.158462,
314,0.106812685,4979.580069,
315,0.107063796,4973.982575,
316,0.107312407,4971.376365,
317,0.107558241,4964.513011,
318,0.107806574,4969.080788,
319,0.108174907,4968.384791,
320,0.108530185,4975.954118,
321,0.108777407,4979.310655,
322,0.109026852,4984.903489,
323,0.109277685,4981.466957,
324,0.109529352,4984.051466,
325,0.109897407,4982.219082,
326,0.110249074,4990.251694,
327,0.11050213,5000.761818,
328,0.110752685,5013.676621,
329,0.111003241,5026.134094,
330,0.111252407,5034.384548,
331,0.111617685,5036.225845,
332,0.111968519,5039.042474,
333,0.112213796,5033.540575,
334,0.112463241,5038.846408,
335,0.112713519,5043.045536,
336,0.112960185,5039.681291,
337,0.113317685,5032.979081,
338,0.113660741,5044.126051,
339,0.113907963,5065.697279,
340,0.114159074,5074.492133,
341,0.114409352,5086.520406,
342,0.11465963,5085.581898,
343,0.115031574,5078.558395,
344,0.115387963,5078.03078,
345,0.115636574,5088.527083,
346,0.115884074,5096.251562,
347,0.116132963,5108.639359,
348,0.116382963,5112.350367,
349,0.116754074,5108.571227,
350,0.117110741,5120.292288,
351,0.117359074,5120.767994,
352,0.117608519,5113.11241,
353,0.117856296,5107.975767,
354,0.118103796,5104.145201,
355,0.118471296,5097.056897,
356,0.118825463,5102.535929,
357,0.119076852,5113.364799,
358,0.119326296,5116.441581,
359,0.119578519,5123.40426,
360,0.11982963,5121.365048,
361,0.120200741,5112.949264,
362,0.120557685,5120.365223,
363,0.120809907,5134.540374,
364,0.121063241,5136.284431,
