,Time,Vmax,
1,0.016813519,878.6849237,
2,0.017152407,888.2502451,
3,0.017401019,894.1462982,
4,0.01765213,904.0150948,
5,0.017902685,912.5852563,
6,0.018153241,922.8398663,
7,0.018514907,932.7724956,
8,0.018863241,943.4902028,
9,0.01911213,953.4764466,
10,0.019361019,963.6078161,
11,0.019610463,977.3438427,
12,0.01986463,988.3000804,
13,0.020219907,999.0884285,
14,0.020561019,1009.686519,
15,0.020810463,1024.51611,
16,0.021062407,1039.268835,
17,0.021311019,1046.395007,
18,0.021560463,1054.857501,
19,0.021918796,1061.606089,
20,0.022265463,1070.009274,
21,0.022513241,1077.972596,
22,0.022762963,1085.117607,
23,0.023014907,1093.856174,
24,0.023268796,1101.733071,
25,0.023632685,1109.416681,
26,0.02397713,1120.105855,
27,0.024222963,1124.548509,
28,0.024471574,1132.185191,
29,0.024721019,1140.683141,
30,0.024973241,1151.394646,
31,0.025331296,1160.557927,
32,0.025674907,1168.923132,
33,0.025921852,1184.480436,
34,0.026171296,1190.085756,
35,0.02641963,1200.135541,
36,0.026671852,1210.926217,
37,0.027030741,1220.112683,
38,0.027380185,1223.473622,
39,0.027631019,1232.347834,
40,0.027885185,1243.31568,
41,0.028137407,1251.738203,
42,0.028388519,1263.345748,
43,0.028749907,1273.97446,
44,0.02910213,1286.538321,
45,0.029351019,1299.548429,
46,0.029604907,1308.051648,
47,0.029855185,1317.781914,
48,0.03010463,1330.075293,
49,0.030458241,1341.70956,
50,0.03080213,1354.089035,
51,0.031052407,1362.414749,
52,0.031301019,1373.041038,
53,0.031552407,1383.334549,
54,0.031804907,1399.224053,
55,0.032150741,1413.60964,
56,0.032490463,1425.203259,
57,0.032736296,1434.828391,
58,0.032985741,1447.312394,
59,0.033239074,1460.327302,
60,0.03349463,1475.730619,
61,0.033850463,1488.94524,
62,0.034194907,1499.696114,
63,0.03444213,1507.020322,
64,0.034689074,1516.167694,
65,0.034938519,1529.925298,
66,0.035191574,1540.502462,
67,0.035540741,1550.087503,
68,0.035878519,1558.134862,
69,0.036127407,1573.888266,
70,0.036377685,1585.95482,
71,0.036629074,1599.476612,
72,0.036877407,1612.116068,
73,0.037228241,1623.445651,
74,0.037572685,1635.787094,
75,0.037821296,1645.629337,
76,0.038069907,1655.274689,
77,0.038315741,1666.903489,
78,0.038565741,1678.17051,
79,0.038924074,1686.789194,
80,0.039272963,1701.564636,
81,0.039522685,1711.381959,
82,0.039767685,1718.159342,
83,0.040016296,1725.565824,
84,0.04026713,1735.993972,
85,0.04062713,1745.151519,
86,0.040976574,1759.093236,
87,0.041228519,1769.8023,
88,0.04147463,1781.240565,
89,0.041722685,1795.348968,
90,0.041973519,1806.920264,
91,0.04232713,1815.27655,
92,0.042673241,1822.671601,
93,0.042923796,1829.265105,
94,0.043170463,1834.854772,
95,0.043417963,1839.598726,
96,0.043667407,1846.60377,
97,0.044021852,1852.242836,
98,0.044367963,1861.671868,
99,0.044614907,1873.522736,
100,0.044862685,1876.751854,
101,0.045111296,1887.250823,
102,0.045358796,1898.869438,
103,0.045706019,1909.320429,
104,0.046045185,1921.811114,
105,0.046298796,1930.898272,
106,0.046549352,1944.035717,
107,0.046804074,1955.612267,
108,0.04705463,1970.927451,
109,0.047411852,1984.09013,
110,0.047757407,1992.07758,
111,0.048006852,1999.184851,
112,0.048254352,2009.047449,
113,0.048504074,2017.99433,
114,0.048755185,2029.169905,
115,0.049113241,2037.796389,
116,0.049463241,2044.169903,
117,0.049711019,2051.064253,
118,0.049960463,2059.765415,
119,0.050214352,2069.404877,
120,0.050469352,2082.316596,
121,0.050818519,2092.04138,
122,0.051161296,2097.553881,
123,0.051413241,2102.426744,
124,0.051666574,2105.107092,
125,0.05191963,2110.531715,
126,0.052167963,2116.137266,
127,0.052525185,2120.525477,
128,0.052870741,2128.976192,
129,0.053121852,2139.736727,
130,0.053373519,2145.244928,
131,0.053623796,2149.434766,
132,0.053876574,2154.405541,
133,0.05423463,2157.505434,
134,0.054579352,2162.276107,
135,0.054831574,2173.005527,
136,0.055082685,2178.198081,
137,0.055332407,2187.137971,
138,0.055582407,2195.019441,
139,0.055937963,2200.586923,
140,0.056279074,2208.89817,
141,0.056529352,2211.372254,
142,0.056785185,2217.292176,
143,0.05703463,2226.048677,
144,0.057283241,2233.553022,
145,0.057643241,2238.404297,
146,0.057991574,2247.079393,
147,0.058238796,2250.669987,
148,0.058490185,2255.843101,
149,0.058737685,2260.057747,
150,0.058986296,2265.36864,
151,0.059339074,2268.552332,
152,0.059682685,2274.251482,
153,0.059929352,2283.251481,
154,0.060180741,2288.015686,
155,0.060437407,2293.302633,
156,0.06068963,2296.030608,
157,0.061039352,2297.056926,
158,0.06137963,2293.69882,
159,0.061629907,2297.405327,
160,0.061879352,2302.448019,
161,0.062129907,2305.719642,
162,0.062379074,2313.533984,
163,0.062731574,2319.460217,
164,0.063070741,2328.338211,
165,0.063319907,2337.665722,
166,0.063570463,2345.304311,
167,0.063819074,2353.094783,
168,0.064070463,2358.837489,
169,0.064422407,2361.067578,
170,0.064762963,2364.390017,
171,0.065010463,2365.441092,
172,0.065257407,2367.327271,
173,0.065506019,2365.008591,
174,0.065755463,2372.210808,
175,0.066110741,2377.877665,
176,0.066452407,2384.501387,
177,0.066701019,2389.333405,
178,0.066952407,2392.876932,
179,0.067206574,2396.385696,
180,0.067458796,2403.050977,
181,0.067812407,2406.233481,
182,0.068155741,2406.849462,
183,0.068406852,2409.157751,
184,0.06865463,2411.300736,
185,0.06890713,2414.639684,
186,0.069158241,2417.204831,
187,0.069516296,2417.582858,
188,0.069863796,2417.011637,
189,0.070115741,2422.303437,
190,0.070365463,2425.49856,
191,0.07061463,2428.767759,
192,0.07086213,2436.390269,
193,0.071217685,2441.71876,
194,0.071563796,2444.778469,
195,0.071812407,2447.852261,
196,0.072064074,2448.666576,
197,0.072314074,2457.643988,
198,0.072563519,2465.943332,
199,0.072919074,2471.900601,
200,0.073267963,2482.828157,
201,0.073518796,2486.973417,
202,0.073767963,2487.572166,
203,0.074013519,2488.020282,
204,0.074259352,2493.979022,
205,0.074611296,2497.0577,
206,0.074950463,2498.459181,
207,0.075194074,2500.686452,
208,0.075439074,2502.232749,
209,0.075687963,2509.293631,
210,0.075939074,2514.299861,
211,0.076293519,2516.406047,
212,0.07663713,2520.507463,
213,0.076885463,2521.813053,
214,0.07713213,2525.485496,
215,0.077379907,2524.315553,
216,0.077628796,2527.403828,
217,0.077981296,2527.741637,
218,0.078324074,2530.77655,
219,0.07856963,2534.477221,
220,0.078818241,2533.277862,
221,0.079067407,2538.683462,
222,0.079316296,2543.267689,
223,0.079675463,2546.676119,
224,0.080021574,2552.348877,
225,0.08027213,2556.630528,
226,0.080524907,2563.149284,
227,0.08077463,2567.628481,
228,0.081023796,2576.400207,
229,0.081377685,2581.537304,
230,0.081718241,2577.690977,
231,0.081965185,2579.875829,
232,0.08221463,2579.496443,
233,0.08246463,2582.128849,
234,0.082716296,2585.845647,
235,0.083069074,2586.626588,
236,0.083413519,2588.459725,
237,0.083665463,2588.354007,
238,0.08391713,2592.825535,
239,0.084171019,2593.992555,
240,0.084422963,2600.420641,
241,0.084779352,2603.514622,
242,0.085121296,2604.339592,
243,0.085368796,2606.775356,
244,0.085618519,2609.445685,
245,0.085868519,2612.667523,
246,0.086118241,2612.891874,
247,0.08647713,2611.660757,
248,0.086822407,2611.440714,
249,0.087069352,2617.457545,
250,0.087318796,2619.490056,
251,0.087568241,2621.160048,
252,0.087818519,2625.500412,
253,0.08816963,2626.567646,
254,0.088511296,2626.42385,
255,0.088761574,2629.975917,
256,0.089012685,2628.99459,
257,0.089266019,2632.750078,
258,0.089516574,2637.159909,
259,0.089867963,2639.523692,
260,0.090206296,2643.645726,
261,0.090453519,2644.22447,
262,0.090700741,2646.5455,
263,0.090949907,2650.850444,
264,0.091200463,2655.523574,
265,0.091561852,2656.547358,
266,0.091907685,2665.225937,
267,0.092154907,2670.394107,
268,0.092401852,2670.108585,
269,0.09265213,2667.722579,
270,0.092901019,2668.702173,
271,0.093255463,2666.894902,
272,0.093597963,2668.872815,
273,0.09384463,2671.42772,
274,0.094093241,2674.734769,
275,0.094342963,2675.07148,
276,0.094594907,2672.968738,
277,0.094954907,2669.522741,
278,0.095300185,2668.024397,
279,0.095549907,2668.591578,
280,0.095796574,2669.41213,
281,0.096047963,2673.174035,
282,0.096298796,2679.568759,
283,0.096651852,2683.597678,
284,0.096994352,2685.908188,
285,0.097243519,2695.441307,
286,0.097492963,2699.938828,
287,0.097740185,2706.271217,
288,0.097987407,2709.487771,
289,0.098340463,2708.006452,
290,0.098685463,2707.255225,
291,0.098936019,2708.043129,
292,0.099185741,2708.174291,
293,0.099436852,2707.511494,
294,0.09968963,2710.608025,
295,0.10003713,2711.655544,
296,0.100375185,2714.542684,
297,0.100626574,2714.388248,
298,0.100874352,2715.863313,
299,0.101123519,2717.378848,
300,0.101373241,2721.662665,
301,0.101726574,2722.602379,
302,0.102073796,2719.96519,
303,0.102325741,2717.85318,
304,0.10257463,2713.376092,
305,0.102824907,2710.803977,
306,0.103076852,2707.855477,
307,0.103426296,2702.565857,
308,0.103762685,2698.540914,
309,0.104008241,2694.504386,
310,0.104257407,2693.110537,
311,0.104509074,2690.241149,
312,0.104758519,2696.448774,
313,0.105111019,2699.590375,
314,0.105451019,2700.234021,
315,0.105701574,2699.162702,
316,0.105953519,2699.310336,
317,0.106201296,2705.738028,
318,0.106451852,2713.016271,
319,0.106811574,2718.828918,
320,0.107155185,2725.649867,
321,0.107406574,2732.337823,
322,0.107654352,2734.068691,
323,0.107904352,2735.595723,
324,0.108160185,2738.412053,
325,0.108518241,2737.679301,
326,0.108865741,2737.745926,
327,0.109115185,2737.020299,
328,0.109364352,2738.976782,
329,0.109611296,2738.419371,
330,0.109860463,2742.989566,
331,0.110211852,2744.879685,
332,0.110555463,2745.198089,
333,0.110809074,2744.799756,
334,0.111060463,2746.494155,
335,0.111308241,2749.212318,
336,0.111558796,2752.044987,
337,0.111915741,2751.396351,
338,0.112259074,2750.825664,
339,0.112507685,2755.700325,
340,0.112758519,2753.987074,
341,0.113012407,2760.810164,
342,0.11326463,2762.945941,
343,0.11361713,2764.079273,
344,0.113958796,2768.053755,
345,0.114204907,2771.345221,
346,0.114454907,2775.803944,
347,0.114710185,2779.449141,
348,0.11496463,2783.67865,
349,0.115318796,2782.867641,
350,0.115662963,2783.370936,
351,0.115909907,2780.908318,
352,0.116157685,2779.271046,
353,0.116405741,2778.299256,
