,Time,Vmax,
1,0.016511852,1149.255229,
2,0.016841852,1161.533894,
3,0.017087407,1166.385897,
4,0.017336296,1165.920264,
5,0.017583519,1169.442411,
6,0.017833241,1171.696532,
7,0.018175741,1173.105591,
8,0.018508519,1177.788176,
9,0.018757963,1183.172366,
10,0.019011852,1187.127029,
11,0.019261296,1193.338597,
12,0.019508241,1195.348936,
13,0.019843519,1195.820377,
14,0.020174074,1199.952657,
15,0.020421852,1210.841299,
16,0.020667685,1218.839393,
17,0.020915185,1224.844609,
18,0.021163796,1231.127261,
19,0.021507963,1236.445741,
20,0.021841852,1240.36074,
21,0.022088796,1250.544539,
22,0.022338796,1253.899636,
23,0.022590185,1258.957582,
24,0.022836574,1264.538362,
25,0.023176019,1268.794399,
26,0.02351213,1280.393535,
27,0.02375963,1291.634056,
28,0.024005463,1300.035029,
29,0.024253241,1306.968298,
30,0.024503241,1314.668158,
31,0.024846019,1321.079524,
32,0.025178519,1328.18657,
33,0.025423796,1329.394265,
34,0.02566963,1333.971908,
35,0.02591713,1338.968877,
36,0.026165741,1343.516487,
37,0.026510185,1347.178528,
38,0.026845185,1351.898304,
39,0.02709213,1356.337584,
40,0.027340741,1360.752961,
41,0.027587685,1368.136946,
42,0.027835185,1374.202291,
43,0.028173796,1378.452781,
44,0.028506574,1384.640891,
45,0.028754352,1392.776734,
46,0.029001019,1396.582035,
47,0.029247407,1400.681949,
48,0.029495185,1402.851694,
49,0.029834352,1403.330394,
50,0.030165185,1404.489669,
51,0.030412685,1407.071999,
52,0.030661296,1409.034042,
53,0.030908241,1409.833862,
54,0.031155463,1413.289743,
55,0.031490741,1415.183945,
56,0.031822685,1420.822202,
57,0.032072685,1420.828975,
58,0.032322685,1420.903621,
59,0.032570185,1421.712757,
60,0.032818519,1431.08608,
61,0.033159352,1439.517264,
62,0.033492963,1448.090737,
63,0.033740463,1455.627861,
64,0.033988241,1464.628844,
65,0.034238241,1472.046351,
66,0.034485185,1477.293703,
67,0.034817963,1480.629478,
68,0.035143241,1484.12295,
69,0.035393519,1490.80792,
70,0.035641852,1497.047555,
71,0.03588963,1505.288235,
72,0.036138241,1512.214706,
73,0.036471574,1518.412021,
74,0.036803519,1526.834644,
75,0.037051852,1531.202073,
76,0.037300463,1539.749356,
77,0.03754713,1549.79891,
78,0.037795741,1562.47048,
79,0.038131019,1573.233423,
80,0.038461574,1581.195617,
81,0.038707407,1589.049324,
82,0.038953519,1592.46875,
83,0.039201019,1598.249802,
84,0.039449907,1602.529318,
85,0.039790463,1604.789683,
86,0.040124074,1607.303733,
87,0.040371574,1611.825539,
88,0.040618241,1615.541446,
89,0.040866019,1623.947958,
90,0.041115463,1628.628928,
91,0.041453519,1632.339847,
92,0.041781574,1636.526639,
93,0.042025741,1637.466213,
94,0.042272407,1636.680803,
95,0.042523241,1640.696423,
96,0.042771019,1644.069147,
97,0.043109907,1645.55069,
98,0.043439907,1650.059061,
99,0.043688519,1656.050608,
100,0.04393713,1660.901768,
101,0.044187407,1664.906898,
102,0.044436019,1671.090088,
103,0.044772407,1675.283479,
104,0.045102963,1680.319644,
105,0.045350463,1684.962327,
106,0.045601574,1686.470082,
107,0.04584963,1687.528205,
108,0.04609963,1686.154418,
109,0.046435463,1683.244493,
110,0.046764352,1688.957,
111,0.047013796,1692.333919,
112,0.047260185,1699.188024,
113,0.047510741,1707.681948,
114,0.047765463,1712.072983,
115,0.048106574,1714.544643,
116,0.04843963,1717.033924,
117,0.048687685,1722.204737,
118,0.048940741,1728.847025,
119,0.049192685,1736.538768,
120,0.049440463,1742.551119,
121,0.049777685,1747.212867,
122,0.050107685,1754.302266,
123,0.050356296,1758.618114,
124,0.050603796,1764.326712,
125,0.050856852,1768.793471,
126,0.051107963,1773.069797,
127,0.05144713,1775.46197,
128,0.051776019,1782.836934,
129,0.05202463,1789.264145,
130,0.052274907,1791.902699,
131,0.052519907,1799.083398,
132,0.05276463,1799.930728,
133,0.053099907,1798.896891,
134,0.053427407,1801.642366,
135,0.053674907,1807.084603,
136,0.053922407,1815.228922,
137,0.054168241,1822.566443,
138,0.054418241,1826.534125,
139,0.054755741,1828.528775,
140,0.055087407,1831.168489,
141,0.055336574,1841.125066,
142,0.055586019,1848.869593,
143,0.055837685,1855.893938,
144,0.056089907,1867.03914,
145,0.056427963,1876.067752,
146,0.056758519,1883.535855,
147,0.057007407,1892.986654,
148,0.057256019,1899.585423,
149,0.057506019,1903.94267,
150,0.057753796,1909.802313,
151,0.058093796,1913.524786,
152,0.058426296,1913.524981,
153,0.058679352,1916.788685,
154,0.058927963,1915.074026,
155,0.059172685,1914.287659,
156,0.059420463,1913.977997,
157,0.059753796,1912.489348,
158,0.06008213,1914.162609,
159,0.060329352,1920.268611,
160,0.06057713,1924.385093,
161,0.060826852,1931.255603,
162,0.061076296,1934.456502,
163,0.06140713,1935.190275,
164,0.061730185,1932.891057,
165,0.061976019,1937.039746,
166,0.06222463,1935.326197,
167,0.062474074,1938.53758,
168,0.062722685,1942.208454,
169,0.06306713,1944.329171,
170,0.063400741,1945.609042,
171,0.063649907,1947.371914,
172,0.063897685,1953.723139,
173,0.064143519,1960.431234,
174,0.064391019,1965.019014,
175,0.064729352,1967.35025,
176,0.06506213,1970.955602,
177,0.065309352,1967.890664,
178,0.065555185,1965.345204,
179,0.065802963,1965.851524,
180,0.066050741,1969.776193,
181,0.066389352,1971.976502,
182,0.066720185,1975.79676,
183,0.066966019,1978.945204,
184,0.067213519,1982.586549,
185,0.06746213,1988.103695,
186,0.067711574,1987.286249,
187,0.068051574,1983.809962,
188,0.068380741,1979.829311,
189,0.06862713,1985.325198,
190,0.068878796,1987.763047,
191,0.069130741,1991.314412,
192,0.069377407,1995.50529,
193,0.06971463,1998.505993,
194,0.070043519,2004.46507,
