"","Time","Temperature","Vmax.og","Vmax.inst"
"1",0,9.70434,-8.072913987,-8.072913987
"2",0.000328333999999986,9.71222,-11.39198323,-11.3919832300491
"3",0.000574999999999992,9.71814,-7.364577516,-7.36457751605573
"4",0.000822499999999948,9.72408,-9.144291069,-9.14429106909915
"5",0.00107111100000012,9.730046667,-8.136964349,-8.1369643491151
"6",0.00131666699999999,9.73594,-10.90009559,-10.9000955901899
"7",0.00164861100000002,9.743906667,-13.97149467,-13.9714946703054
"8",0.00197305599999997,9.751693333,-16.02079734,-16.0207973404201
"9",0.00222250000000002,9.75768,-20.80752158,-20.8075215806157
"10",0.0024736110000001,9.763706667,-23.06527944,-23.065279440761
"11",0.0027205560000001,9.769633333,-21.34471501,-21.3447150107759
"12",0.00296694500000005,9.775546667,-20.98820634,-20.9882063408334
"13",0.00329611100000005,9.783446667,-20.82574634,-20.8257463409209
"14",0.003620556,9.791233333,-26.06009914,-26.0600991412687
"15",0.00386638899999991,9.797133333,-17.91510035,-17.915100350933
"16",0.00411194500000001,9.803026667,-17.91424225,-17.9142422509939
"17",0.00435777799999992,9.808926667,-18.8490796,-18.8490796011102
"18",0.00460722300000005,9.814913333,-16.49332291,-16.4933229110285
"19",0.00494444500000002,9.823006667,-13.88901866,-13.8890186609146
"20",0.00527166699999992,9.83086,-12.2902971,-12.2902971008677
"21",0.00551722300000002,9.836753333,-13.00074054,-13.000740540978
"22",0.00576388900000002,9.842673333,-10.08091586,-10.0809158607934
"23",0.00601000000000007,9.84858,-12.24917211,-12.2491721110071
"24",0.00625583400000007,9.85448,-8.151567163,-8.15156716369886
"25",0.0065925,9.86256,-4.136948338,-4.13694833836926
"26",0.00692166700000008,9.87046,-2.221788056,-2.22178805620909
"27",0.00716749999999999,9.87636,-1.003458038,-1.00345803809921
"28",0.00741361100000004,9.882266667,-0.492004976,-0.4920049760504
"29",0.00766083399999995,9.8882,-0.873011752,-0.873011752092559
"30",0.00790666700000009,9.8941,2.546988636,2.54698863627922
"31",0.00823555600000003,9.901993333,5.951976011,5.95197601167409
"32",0.00856277799999994,9.909846667,4.131692205,4.1316922054829
"33",0.00881055600000002,9.915793333,2.678150359,2.67815035932605
"34",0.00905916699999998,9.92176,1.567753229,1.56775322919848
"35",0.00930638900000003,9.927693333,4.887488899,4.88748889963682
"36",0.00955138900000008,9.933573333,2.370124637,2.37012463731763
"37",0.00988694500000009,9.941626667,0.054845765,0.0548457650075537
"38",0.0102194449999999,9.949606667,1.157452092,1.15745209216371
"39",0.0104663890000001,9.955533333,0.436751618,0.436751618063394
"40",0.010713889,9.961473333,3.227229684,3.22722968448488
"41",0.0109616670000001,9.96742,5.327176486,5.3271764868274
"42",0.0112097230000001,9.973373333,9.583917078,9.58391707952476
"43",0.0115397230000001,9.981293333,14.1579058,14.1579058023063
"44",0.0118641669999999,9.98908,15.8847878,15.8847878026483
"45",0.012110278,9.994986667,18.14539608,18.1453960830948
"46",0.0123575,10.00092,17.56971899,17.5697189930644
"47",0.012604445,10.00684667,22.89595061,22.8959506141112
"48",0.012851945,10.01278667,23.53728729,23.5372872943459
"49",0.0131791670000001,10.02064,24.06149872,24.0614987245358
"50",0.0135005560000001,10.02835333,24.27814759,24.2781475946712
"51",0.013745278,10.03422667,27.0313487,27.0313487053068
"52",0.013993334,10.04018,23.96121317,23.9612131747982
"53",0.0142427780000001,10.04616667,21.62338915,21.6233891544154
"54",0.0144875,10.05204,26.34670557,26.346705575518
"55",0.014820278,10.06002667,30.86273828,30.8627382866233
"56",0.01515,10.06794,33.96109768,33.9610976874225
"57",0.0153975,10.07388,31.27727637,31.27727637696
"58",0.015646389,10.07985333,30.97341518,30.9734151870174
"59",0.0158919450000001,10.08574667,27.08071946,27.0807194662458
"60",0.016138889,10.09167333,25.81900311,25.8190031160583
"61",0.016473889,10.09971333,24.52408126,24.5240812658709
"62",0.016802223,10.1,18.90039097,18.9003909746283
"63",0.0170505560000001,10.1,17.56758136,17.5675813643975
"64",0.0172975,10.1,13.91509961,13.9150996135404
"65",0.0175430560000001,10.1,9.939830213,9.93983021556924
"66",0.017788889,10.1,8.004521444,8.00452144610164
"67",0.0181230560000001,10.1,6.120436272,6.12043627364082
"68",0.018451389,10.1,7.21928798,7.21928798197457
"69",0.018697223,10.1,7.53421688,7.53421688209163
"70",0.018945,10.1,6.556287673,6.5562876748469
"71",0.0191966670000001,10.1,10.47979875,10.4797987529947
"72",0.019443611,10.1,10.33710731,10.3371073129959
"73",0.0197800000000001,10.1,9.722172401,9.72217240387146
"74",0.0201105560000001,10.1,9.048466809,9.04846681172164
"75",0.0203575,10.1,13.99890299,13.9989029942676
"76",0.0206030560000001,10.1,16.82579043,16.8257904351984
"77",0.020855278,10.1,17.98269351,17.9826935156308
"78",0.021105556,10.1,21.16661093,21.1666109367143
"79",0.0214372229999999,10.1,25.08499207,25.0849920780971
"80",0.021762778,10.1,31.39798748,31.3979874903069
"81",0.0220094450000001,10.1,33.13345318,33.1334531910122
"82",0.022257223,10.1,36.54225463,36.5422546422939
"83",0.0225072230000001,10.1,41.63422102,41.6342210341812
"84",0.0227538890000001,10.1,40.79507038,40.7950703940648
"85",0.0230866670000001,10.1,39.78955258,39.7895525939371
"86",0.023413889,10.1,40.46220321,40.4622032243913
"87",0.0236613889999999,10.1,38.10209476,38.102094773708
"88",0.023906389,10.1,36.35796867,36.3579686832301
"89",0.0241530560000001,10.1,35.82841719,35.8284172031862
"90",0.024397223,10.1,35.67763353,35.6776335432769
