Curve,CO2S,Ci,Tleaf,Photo,PARi,Direction
25,391.3137558,209.1355402,24.99645714,5.576100587,1500,down
25,293.7952813,165.6749929,25.00380952,3.989919416,1500,down
25,196.3292831,126.1439606,24.9994381,2.339143627,1500,down
25,147.5894269,104.6751232,24.99972857,1.529004172,1500,down
25,98.95516122,80.45030888,25.00660476,0.622802244,1500,down
25,50.41543844,56.91295341,24.99743333,-0.314110629,1500,down
25,390.5498029,251.0072982,24.99925714,6.023844513,1500,down
25,488.2778013,320.5903619,24.99446667,7.430797896,1500,down
25,587.3297054,361.4211937,25.00370476,8.076710917,1500,down
25,786.3035141,422.1803499,25.00677619,8.791554869,1500,down
25,985.7192756,508.7019692,24.9990619,9.205717179,1500,down
25,1185.304275,562.8766952,25.0025619,9.518902414,1500,down
25,1384.917132,678.4584265,24.9915619,9.717352471,1500,down
20,393.2405192,249.7640949,20.00938095,4.296511233,1500,down
20,294.9780442,193.4590787,20.00734762,3.174158462,1500,down
20,196.8833788,135.152754,19.99344286,1.965931931,1500,down
20,147.9278081,107.8739116,19.99685714,1.287641639,1500,down
20,99.00284697,81.49171499,19.99483333,0.598586456,1500,down
20,50.16149063,53.12250719,19.9975619,-0.145892214,1500,down
20,393.2610431,287.2847548,20.00312381,4.211909635,1500,down
20,492.0404232,372.2492014,19.99517143,4.93363109,1500,down
20,591.2693752,466.7653362,20.00077143,5.342241528,1500,down
20,790.4426604,641.0809181,19.99807143,5.747580203,1500,down
20,989.790041,817.6827295,20.0013619,6.064285483,1500,down
20,1189.784279,995.4100149,20.00137619,6.046982065,1500,down
20,1389.431422,1160.6589,19.99781905,6.302754712,1500,down
15,395.69614,284.1092359,14.98254286,2.696096997,1500,down
15,296.5889977,214.9160439,14.96768095,2.144757516,1500,down
15,197.8410462,146.9844884,15.00185238,1.338946857,1500,down
15,148.4518561,111.8861302,14.97503333,0.961540279,1500,down
15,99.26489003,83.10336778,14.99355714,0.420305204,1500,down
15,50.06725246,51.52604168,14.99407143,-0.071389143,1500,down
15,396.1143784,311.553328,14.97567619,2.386653104,1500,down
15,495.7392354,413.6442636,14.99701905,2.540374809,1500,down
15,595.3462828,506.9319539,14.99958095,2.738324463,1500,down
15,794.8381398,698.6327832,14.99895714,2.918572266,1500,down
15,994.5895207,897.259062,14.99817143,2.94136611,1500,down
15,1194.359045,1096.686019,15.00012857,2.930865268,1500,down
10,398.472904,377.9490528,9.994260476,0.682634288,1500,down
10,298.7382375,282.1202097,9.979603333,0.590793984,1500,down
10,199.0866662,187.4590979,9.981533333,0.434847392,1500,down
10,149.3318568,141.2747249,9.993862381,0.306454946,1500,down
10,99.64259032,95.31362541,9.994802381,0.147305593,1500,down
10,50.037062,50.72633336,10.01115143,-0.090586368,1500,down
10,398.5452375,382.5449551,9.988695714,0.564241522,1500,down
10,498.4058566,481.3817825,9.999478571,0.546969804,1500,down
10,598.0518088,578.5092132,9.988256667,0.645227004,1500,down
10,797.7298088,774.7800392,9.995854286,0.656739378,1500,down
10,997.3564755,971.8158595,9.99460381,0.633655337,1500,down
10,1197.101428,1169.354204,9.995173333,0.578499492,1500,down
25,388.1665153,211.8959199,24.99978571,7.585376228,1500,up
25,291.4526605,173.7328238,25.01237619,5.455251507,1500,up
25,194.9630917,127.9825641,24.99759524,3.191999854,1500,up
25,146.5960452,102.0064057,24.99754762,2.135724882,1500,up
25,98.46418943,79.91739857,24.99207143,0.932811631,1500,up
25,50.37513846,54.96774874,24.99789524,-0.322184653,1500,up
25,387.3760387,256.3532137,24.98945714,7.987433051,1500,up
25,484.3188461,325.5642715,25.00394762,9.888133229,1500,up
25,582.7597973,366.886262,25.01087619,10.92468803,1500,up
25,781.2742723,432.4717437,25.00068571,11.98554222,1500,up
25,980.4217479,544.5427806,25.00567619,12.53635361,1500,up
25,1179.586176,579.030361,24.9979381,13.1669017,1500,up
25,1379.024747,752.1765396,24.97432381,13.47125905,1500,up
30,388.6618013,255.3485359,30.00193333,7.198373803,1500,up
30,291.9781847,179.0339436,29.9920381,5.093494043,1500,up
30,195.4286158,131.8813246,30.0032,2.865203062,1500,up
30,147.1845694,112.0399394,29.9869,1.734872379,1500,up
30,98.92997552,86.49184731,29.9892,0.589113349,1500,up
30,50.91880077,60.88452164,29.99952857,-0.671795449,1500,up
30,387.2700385,259.4250262,29.99869048,7.998166833,1500,up
30,484.265322,313.4560202,29.99232857,9.936516095,1500,up
30,581.9675107,353.678914,30.01141429,11.48324705,1500,up
30,777.9263173,475.1249121,29.99571905,14.04632442,1500,up
30,975.2687915,600.7006208,30.01184762,15.73821693,1500,up
