Curve,CO2S,Ci,Tleaf,Photo,PARi,Direction
25,390.7483744,225.1346431,24.99776667,5.148116207,1500,up
25,293.454043,175.470419,25.00572381,3.638320014,1500,up
25,196.2692355,130.3261705,24.99517619,2.040798215,1500,up
25,147.5835221,106.8486436,24.99801905,1.315395363,1500,up
25,98.92071835,81.42483485,24.99502857,0.545750793,1500,up
25,50.42573845,56.90655,24.99996667,-0.27631154,1500,up
25,390.0613739,247.3404404,24.99601429,5.498768338,1500,up
25,487.4555626,302.1335849,24.9933381,6.943731389,1500,up
25,585.7221327,353.2051295,25.00271905,7.919497063,1500,up
25,783.1026546,446.2354871,24.99537143,9.422067439,1500,up
25,982.0857015,571.6933672,24.99688571,9.969761041,1500,up
25,1181.336653,689.0378808,24.99673333,10.41439917,1500,up
25,1381.544749,800.0087258,25.01099048,10.31616631,1500,up
30,392.5260423,256.5494899,30.00658095,4.116860231,1500,up
30,294.8425677,192.6321188,30.00746667,2.837920123,1500,up
30,197.2298552,145.2325636,30.0044619,1.495482303,1500,up
30,148.358856,118.2010812,29.98812381,0.872723404,1500,up
30,99.5379902,91.97418228,29.90672381,0.209082693,1500,up
30,50.86823881,64.84197309,29.99114286,-0.553229658,1500,up
30,391.3119462,259.4139961,30.00410952,4.789797592,1500,up
30,488.782992,314.5929337,30.0022,6.182723053,1500,up
30,586.8518001,360.8708092,29.99492381,7.283172246,1500,up
30,783.7804645,498.8729892,29.9221381,8.971565862,1500,up
30,981.4849389,536.4369817,29.95192857,10.35143235,1500,up
30,1179.769985,677.0005841,29.96567143,11.28029772,1500,up
30,1378.789032,783.2068515,30.0409381,11.7840216,1500,up
35,395.1467108,269.5846504,35.06523333,2.619249009,1500,up
35,296.8325216,217.9124065,35.07908095,1.692049026,1500,up
35,198.7589516,167.7532362,35.0347381,0.608924011,1500,up
35,149.5149521,137.5656726,34.99912381,0.207283764,1500,up
35,100.3915718,108.775125,34.98495714,-0.278661906,1500,up
35,51.30739154,79.60488455,35.00795714,-0.805276733,1500,up
35,394.3417103,284.8385655,35.00688095,3.054212926,1500,up
35,492.4584232,343.0624812,34.99559048,4.110472427,1500,up
35,590.6452314,399.483951,35.00521429,5.106754953,1500,up
35,787.1531812,513.0543512,34.98747619,7.057961292,1500,up
35,984.0527503,635.0004585,35.00386667,8.768440731,1500,up
35,1181.629034,763.6517105,34.99441905,10.10144007,1500,up
35,1379.672842,871.5111031,35.00444286,11.18893463,1500,up
40,398.7597612,361.1771352,39.998,0.544004124,1500,up
40,299.6702857,290.0859008,39.96848571,0.044958292,1500,up
40,200.6434291,237.2360818,40.06245238,-0.425615462,1500,up
40,151.0413342,221.9442429,40.0268381,-0.630035178,1500,up
40,101.3838107,154.4325588,39.98469048,-0.851555057,1500,up
40,51.87748244,118.167629,39.98900952,-1.116031449,1500,up
40,398.774285,362.9981278,39.99608095,0.543886477,1500,up
40,497.9381892,438.017262,39.94366667,0.984343551,1500,up
40,597.1671886,495.0397422,39.9939619,1.424457018,1500,up
40,795.5372826,638.1512542,40.00861905,2.295352051,1500,up
40,993.710949,928.5717997,39.90163333,2.552924271,1500,up
40,994.0783301,926.3196979,39.89901429,2.420840705,1500,up
40,1390.582375,1230.189535,39.75127143,4.360382909,1500,up
