Curve,CO2S,Ci,Tleaf,Photo,PARi,Direction
20,392.7630476,280.0282176,19.97849048,4.611230885,1500,down
20,294.4842381,210.501594,20.0045381,3.523849609,1500,down
20,196.6157619,144.491847,19.99297619,2.145884679,1500,down
20,98.96766667,83.86990304,19.99658571,0.607602323,1500,down
20,50.23521905,53.78884215,19.99752857,-0.218904783,1500,down
20,392.880619,298.6164417,20.002,4.476962406,1500,down
20,491.4846667,388.1824014,20.00411429,5.286386884,1500,down
20,590.5968095,479.0163424,20.0024381,5.805693791,1500,down
20,789.5392381,668.9348859,19.9916,6.276501653,1500,down
20,988.7307143,860.7096583,20.00745714,6.587748163,1500,down
20,1188.244762,1051.006365,20.0085381,6.741770134,1500,down
15,394.5781429,312.5431262,14.98013333,3.377136553,1500,down
15,295.6372381,229.3849422,15.01465238,2.737186782,1500,down
15,197.1391429,153.4749079,15.01717619,1.781798079,1500,down
15,99.02649048,84.54737682,14.97445714,0.566844735,1500,down
15,50.05151905,51.0766628,14.9932619,-0.089105908,1500,down
15,395.3225714,326.9291541,14.96700476,2.846348564,1500,down
15,494.5944762,416.2135374,14.98563333,3.253810767,1500,down
15,594.2347143,511.1825024,15.00636667,3.417130157,1500,down
15,793.6438571,703.3189178,15.01774286,3.630324996,1500,down
15,993.212,897.3574654,14.99902857,3.757188483,1500,down
15,1192.782381,1092.117357,14.98560476,3.847496716,1500,down
10,397.927619,363.8758891,10.03117619,1.131921215,1500,down
10,298.272619,270.3539163,10.07158095,0.953351408,1500,down
10,198.754619,178.4629292,10.09289524,0.704045066,1500,down
10,99.54507143,91.83271323,10.09739524,0.250758464,1500,down
10,50.12485714,52.36206166,10.10559524,-0.131373578,1500,down
10,398.2462381,369.7841309,10.11640952,0.917097942,1500,down
10,497.9429524,464.7698526,10.08746667,1.054601138,1500,down
10,597.7448571,562.0176525,10.10596667,1.098511397,1500,down
10,797.5450476,759.9287742,10.1005381,1.049413436,1500,down
10,997.0294286,951.6147428,10.08752857,1.255023015,1500,down
10,1196.899524,1149.238901,10.09925714,1.210173878,1500,down
20,392.3843333,288.9668088,20.02476667,4.971929578,1500,up
20,294.381,220.4282197,20.01892857,3.620205087,1500,up
20,196.452619,150.0684821,19.99990952,2.275219927,1500,up
20,99.02618571,86.75969805,20.01860476,0.562737504,1500,up
20,50.25929048,54.03607301,20.00405238,-0.265925275,1500,up
20,392.574619,306.944123,20.00568095,4.757383517,1500,up
20,491.3632857,395.131859,19.97862857,5.474542703,1500,up
20,590.4217619,487.7242039,20.01077619,5.963797001,1500,up
20,789.3110476,676.8446891,20.00920476,6.463461572,1500,up
20,988.5850476,871.9230731,19.99391429,6.694528363,1500,up
20,1187.943333,1057.969421,20.00999048,6.960614207,1500,up
25,391.0759048,305.1726741,24.98835238,5.692859503,1500,up
25,293.6259524,233.2662492,25.0237,4.027349271,1500,up
25,196.293,161.1507976,25.02762381,2.315795735,1500,up
25,99.20262381,92.00735424,25.0194381,0.406007817,1500,up
25,50.67107619,57.13926419,25.01186667,-0.562454965,1500,up
25,391.5300476,319.9853493,24.99795238,5.345647909,1500,up
25,489.522619,401.7323473,25.01167619,6.566922185,1500,up
25,588.2287619,492.5531337,25.01426667,7.303911501,1500,up
25,786.3508571,675.6597654,24.99431905,8.301492671,1500,up
25,985.3537143,872.5393203,24.88259048,8.575858881,1500,up
25,1184.834286,1048.526404,24.88375714,8.861903449,1500,up
30,391.0522381,309.6034725,30.05538571,5.66398868,1500,up
30,293.8042857,237.4283153,30.08052857,3.900993924,1500,up
30,196.7645714,168.7645177,30.03938095,1.953173599,1500,up
30,99.71155238,97.39613988,30.03728095,0.030718242,1500,up
30,51.12287619,60.26032731,30.02248095,-0.875621867,1500,up
30,391.191619,326.8267274,30.00916667,5.44042208,1500,up
30,488.6780476,407.6213518,30.0163381,6.997952341,1500,up
30,586.7438095,482.0990046,30.02328571,8.265251763,1500,up
30,784.0069048,652.1188392,30.00461429,9.905792914,1500,up
30,982.4557619,819.7317639,30.01353333,10.76205632,1500,up
30,1181.478571,1001.04953,30.01767143,11.29843342,1500,up
35,392.6778095,312.7215317,35.03297619,4.59650791,1500,up
35,295.0518571,244.2909874,35.01067619,3.026073933,1500,up
35,197.7119048,174.1652882,35.0223,1.309071185,1500,up
35,100.3207143,103.1432983,35.00291905,-0.379617585,1500,up
35,51.60210476,64.99729253,35.00174762,-1.209705388,1500,up
35,392.4789524,336.7735548,35.01071905,4.410421273,1500,up
35,489.6812857,409.8814993,35.0085381,6.322372507,1500,up
35,587.976619,499.4723318,34.92484286,7.367758705,1500,up
35,784.6482381,655.1507791,35.01360476,9.403060715,1500,up
35,982.3611429,835.2512752,35.00204762,10.73731603,1500,up
35,1180.791905,1012.033288,34.99730952,11.58758594,1500,up
35,1379.284762,1191.160309,35.0048381,12.4079002,1500,up
40,396.313381,363.3253139,39.98624762,1.758944299,1500,up
40,297.8947143,279.8502791,40.01434762,0.808654423,1500,up
40,199.5750476,196.1077356,40.01049524,-0.163871586,1500,up
40,101.1655238,111.3492091,39.99649524,-1.087072605,1500,up
40,51.90488095,67.10225727,40.00805714,-1.453192222,1500,up
40,396.4970476,369.6408614,40.0157619,1.45520705,1500,up
40,494.9354762,454.8165061,40.00791905,2.349529489,1500,up
40,593.5384286,541.9326528,40.00562381,3.086226208,1500,up
40,791.268,720.395135,39.99808095,4.225187604,1500,up
40,989.3756667,900.9348871,40.01289524,5.152745847,1500,up
40,1188.078571,1081.39027,40.02498095,5.756872059,1500,up
40,1386.801905,1269.925483,40.00333333,6.198555702,1500,up
