Curve,CO2S,Ci,Tleaf,Photo,PARi,Direction
25,387.9186581,251.3659296,24.99929524,10.0251486,1500,down
25,291.0409461,194.6049477,25.00935714,7.397454532,1500,down
25,194.5742819,137.5330651,24.99778095,4.450146139,1500,down
25,146.407807,110.0851158,24.99945714,2.908977353,1500,down
25,98.17592736,80.5137203,25.00143333,1.421281462,1500,down
25,50.19494307,51.87680015,24.99106667,-0.253279717,1500,down
25,387.8274677,288.6389723,24.99661905,9.916174858,1500,down
25,485.4960853,370.4188466,25.00251429,11.72578214,1500,down
25,583.9830843,460.5744775,24.99009048,12.80678517,1500,down
25,782.4233692,639.8406114,25.00844762,13.82498741,1500,down
25,981.6721308,822.6323152,24.99995238,14.18199478,1500,down
25,1181.186654,1000.970321,25.00171905,14.41456972,1500,down
25,1380.998083,1189.985967,25.01243333,14.37634071,1500,down
20,390.4903267,261.3197755,19.99143333,7.898598561,1500,down
20,292.6843283,195.4258888,20.00661429,6.068003669,1500,down
20,195.3231872,134.9098761,19.98821905,3.884915657,1500,down
20,146.7459502,105.9134309,20.00132857,2.646308307,1500,down
20,98.34198936,78.01187307,19.99395238,1.326008268,1500,down
20,49.92805715,49.05967868,20.00047619,-0.00673102,1500,down
20,390.4886126,291.5750859,20.00579524,7.712966834,1500,down
20,489.1898022,377.7740016,19.99484286,8.729100188,1500,down
20,588.6036591,476.3405468,20.00045238,9.014679834,1500,down
20,787.4596586,666.7084028,20.00300476,9.630692216,1500,down
20,986.8721346,859.5904313,19.99443333,9.831116028,1500,down
20,1186.374277,1053.762722,19.99637143,9.951309429,1500,down
20,1386.012849,1243.01212,20.00217143,9.990744348,1500,down
15,393.4808528,299.7063307,15.00555714,5.283663143,1500,down
15,294.6563297,217.3275155,15.00360952,4.36451449,1500,down
15,196.3026642,143.4004302,14.99206667,3.015362001,1500,down
15,147.369903,110.0848866,14.99664762,2.136809688,1500,down
15,98.58866098,78.45469114,15.00122381,1.125167344,1500,down
15,49.8267523,47.30227198,14.99578571,0.097243531,1500,down
15,393.653091,306.2832378,15.0018,5.107798273,1500,down
