Curve,CO2S,Ci,Tleaf,Photo,PARi,Direction
20,395.9931877,192.2676483,20.00248095,4.892575901,1500,down
20,297.1215218,172.2473268,20.00702857,3.499209049,1500,down
20,198.3711894,137.5587128,20.01963333,1.942664602,1500,down
20,99.62786167,84.24355893,19.99859048,0.409075837,1500,down
20,50.21183825,57.3769044,19.95790476,-0.271704373,1500,down
20,395.9950448,230.656681,20.0148,4.885634972,1500,down
20,495.0027108,307.4178163,19.98400952,6.081230269,1500,down
20,594.3049008,353.1317052,19.98401429,6.948483433,1500,down
20,793.3460906,486.8642687,19.99981429,8.052986998,1500,down
20,992.7128997,661.1765731,19.93773333,8.815292249,1500,down
20,1192.347614,766.630776,19.98059524,9.31588516,1500,down
15,397.2038552,223.2852781,15.00121905,3.401950057,1500,down
15,298.0049986,172.6022896,14.98694286,2.448718364,1500,down
15,198.8269516,133.9146506,14.99119524,1.387192419,1500,down
15,99.67550931,80.62312852,15.00463333,0.373451937,1500,down
15,50.05856197,54.32167149,14.99369048,-0.121434907,1500,down
15,397.1536647,236.1112008,15.00405238,3.473871574,1500,down
15,496.5355214,299.892214,15.01237619,4.25499389,1500,down
15,596.0124258,378.9365507,14.99964286,4.874940195,1500,down
15,794.5573296,494.6955927,15.00150476,6.640933892,1500,down
15,994.9800442,699.7303588,14.99089524,6.039422477,1500,down
15,1194.687615,874.9219248,14.99827143,6.39078319,1500,down
10,398.2953798,192.8947229,10.00335714,2.164509497,1500,down
10,298.7485706,165.5835319,9.991491429,1.562096897,1500,down
10,199.1528089,130.8514999,9.990842381,1.051479881,1500,down
10,100.3444764,152.0252898,10.01619048,-0.421063328,1500,down
10,50.17130966,65.78370408,9.985652857,-0.240872078,1500,down
10,398.2506178,208.1314503,9.990322381,2.206183771,1500,down
10,497.9600939,361.9173417,10.00202286,2.408498638,1500,down
10,597.6624746,417.3124582,10.00733762,2.85505693,1500,down
10,797.515808,616.8389617,10.00165905,2.848806726,1500,down
10,997.1577599,704.950727,10.00433905,3.552216825,1500,down
10,1197.10476,970.9474332,10.00071048,3.430463181,1500,down
20,394.5515676,192.5581391,19.97134762,6.204212539,1500,up
20,296.1473782,156.7474284,20.00222857,4.365972437,1500,up
20,197.6596174,112.8949955,20.0013619,2.625980748,1500,up
20,99.34183292,76.69674752,19.99695238,0.674219665,1500,up
20,50.14379062,55.89287648,19.9961381,-0.227873471,1500,up
20,394.0604244,196.3147052,20.00045714,6.725897069,1500,up
20,492.4726614,246.4339465,20.0146,8.558950202,1500,up
20,591.3202796,297.845136,20.00092381,9.852494647,1500,up
20,789.6147069,395.7091515,20.01306667,11.87223381,1500,up
20,988.8502303,475.5682685,19.99611905,12.63026341,1500,up
20,1188.65904,549.996789,20.01421429,12.88398128,1500,up
20,1388.598468,630.1224161,19.9997,13.01058944,1500,up
25,393.4234715,210.2379293,25.00859524,7.425057047,1500,up
25,295.3410443,147.1251782,24.99643333,5.233416998,1500,up
25,197.2870457,118.2719904,25.02104762,3.050860512,1500,up
25,99.36745198,81.81392257,25.01301905,0.639387153,1500,up
25,50.31081456,59.58165344,25.00249048,-0.441761536,1500,up
25,393.0085665,210.7748672,25.00528571,7.901530473,1500,up
25,491.2818985,255.9133723,24.99609524,9.897300319,1500,up
25,590.4217551,297.1384415,24.99365238,10.84552095,1500,up
25,788.6058966,378.2585038,24.93820952,12.96758429,1500,up
25,987.6604196,304.3790032,25.00783333,14.14575569,1500,up
25,1187.189991,533.5529933,25.03089048,14.59724789,1500,up
25,1386.371895,599.1938169,24.9842381,15.58130223,1500,up
30,393.9702814,246.720806,29.95055714,6.795284748,1500,up
30,295.9230923,151.0467303,30.01144762,4.625836298,1500,up
30,197.7568556,127.4433888,30.01723333,2.478822951,1500,up
30,99.68002838,85.58034167,30.03164762,0.290845079,1500,up
30,50.69031961,68.97870979,30.01398571,-0.86950624,1500,up
30,393.6775669,223.094699,30.00716667,7.138416774,1500,up
30,492.12528,262.7946594,30.00182381,8.91575767,1500,up
30,590.7348028,295.4174389,30.00737619,10.54013504,1500,up
30,788.4816107,385.9126453,30.0047381,13.05348724,1500,up
30,987.0230857,450.8683277,29.99498095,14.78778557,1500,up
30,1185.974276,556.1535386,29.9989619,15.91178995,1500,up
30,1385.368085,620.287873,30.0112381,16.63606273,1500,up
35,396.3322829,395.7203805,34.98512857,4.279300297,1500,up
35,297.5440459,210.6904098,34.96570476,2.690914961,1500,up
35,198.8671897,148.0296012,35.01155238,1.24273928,1500,up
35,100.249905,109.312808,35.01425238,-0.357851067,1500,up
35,50.98471031,81.21229909,35.01705714,-1.212489055,1500,up
35,395.8305684,246.7932061,35.00740952,4.66244418,1500,up
35,494.5636151,299.7549952,34.92095714,6.094911424,1500,up
35,593.5236142,181.2475335,35.01172857,7.45684901,1500,up
35,791.3849461,531.0026817,35.02431905,9.566185161,1500,up
35,989.7450881,779.9270818,34.93829048,10.96497645,1500,up
35,1188.931373,310.3814406,35.04056667,12.72132378,1500,up
35,1388.213325,1225.115019,35.0096619,12.02943538,1500,up
40,398.3126179,276.2830012,40.05089524,1.799667853,1500,up
40,200.0380954,203.5476375,40.03765238,-0.203649116,1500,up
40,100.8356674,148.5786294,40.0145381,-1.068086711,1500,up
40,51.29274863,117.2770733,39.90733333,-1.519493504,1500,up
40,397.9736653,295.1579131,39.96508095,2.124395307,1500,up
40,497.0204741,337.9501524,40.01831905,3.209514738,1500,up
40,596.230664,393.4303294,40.01442381,4.056333993,1500,up
40,794.5160437,498.0655136,40.00523333,5.993162502,1500,up
40,992.955233,605.5552488,39.96439524,7.676610444,1500,up
40,1191.656661,732.6644407,40.00878095,9.110159596,1500,up
40,1390.310945,872.9258587,39.91365714,10.49206274,1500,up
