Curve,CO2S,Ci,Tleaf,Photo,PARi,Direction
30,374.9877883,300.3027189,30.00476667,12.57516639,1500,down
30,281.5039843,227.2529932,30.02449524,9.268751108,1500,down
30,189.1743719,157.8119989,30.01194762,5.326785299,1500,down
30,97.24222184,89.45421646,30.0019381,1.165935279,1500,down
30,51.50513036,55.75914457,30.00034286,-1.057075158,1500,down
30,376.8536474,314.7949786,29.98852381,11.37749085,1500,down
30,470.6475469,390.9135012,30.01996667,14.50647829,1500,down
30,567.0547347,477.7664683,30.01249048,16.09251529,1500,down
30,762.7509699,661.8544891,29.99497619,17.75341167,1500,down
30,960.5003025,854.1693715,29.9896,18.21622395,1500,down
30,1158.865683,1047.509109,30.01014762,18.34383082,1500,down
30,1357.566159,1241.056392,29.99901429,18.38190702,1500,down
25,376.7884091,300.5665354,24.97314762,11.72309485,1500,down
25,282.3577471,224.1368937,25.00671429,8.926568353,1500,down
25,189.0425623,153.2510554,25.00767143,5.497367731,1500,down
25,96.50766872,85.24862352,25.00517143,1.624980268,1500,down
25,50.38927209,51.68965449,24.99566667,-0.397496467,1500,down
25,378.8165539,314.4929412,25.00089524,10.51092991,1500,down
25,474.8068365,398.4934056,24.9991619,12.39956664,1500,down
25,572.7741209,489.2413481,24.99641429,13.19902042,1500,down
25,770.1336909,678.2170034,25.00667143,14.01395273,1500,down
25,968.8254527,872.2716915,25.00497143,14.10809257,1500,down
25,1167.399024,1066.442707,25.00218095,14.18846165,1500,down
20,380.8745083,315.5591633,19.99719524,9.496380563,1500,down
20,284.6693684,232.1284958,19.99861905,7.669738269,1500,down
20,189.6592296,153.4802509,19.99194286,5.194251085,1500,down
20,96.12172076,82.63710503,20.00020476,1.866431845,1500,down
20,49.6912571,48.60770831,19.99823333,0.023172983,1500,down
20,381.9866521,320.722079,20.00423333,8.887176857,1500,down
20,480.4194608,413.9897792,19.99995714,9.436481224,1500,down
20,579.5079842,510.472767,20.00514286,9.638494307,1500,down
20,778.0698887,703.0023888,20.00505714,9.83205481,1500,down
20,977.1636983,896.9595383,20.00055238,9.796533608,1500,down
20,1176.501889,1092.453185,19.99581905,9.627119685,1500,down
15,386.9606564,327.0229324,15.00041905,6.381625352,1500,down
15,289.2154199,238.5021651,14.98730476,5.370751817,1500,down
15,192.2008032,155.6013914,14.98743333,3.926888932,1500,down
15,96.66838308,80.95131264,14.99456667,1.643578076,1500,down
15,49.47039969,46.90884411,15.00339524,0.191998966,1500,down
15,387.592276,330.0670191,15.00554286,6.043504274,1500,down
15,486.9629425,426.7157068,15.00124286,6.172713769,1500,down
15,586.6154664,525.2220183,14.99965714,6.126353049,1500,down
15,786.2068476,722.5452715,15.00413333,5.930145008,1500,down
15,985.6434669,919.3773305,14.99718095,5.776428647,1500,down
10,392.9247565,351.7461421,10.01829524,3.399367234,1500,down
10,293.9394715,258.4503663,10.01202381,2.976770883,1500,down
10,195.3759011,168.055324,9.986485714,2.326323148,1500,down
10,97.6205648,83.73487294,9.96836381,1.180428241,1500,down
10,49.40402815,45.86766663,9.979537619,0.266146162,1500,down
10,393.0624709,352.1271731,9.987246667,3.336429859,1500,down
10,492.8309471,450.6434863,9.99269,3.328533324,1500,down
10,592.6988996,549.7101503,10.02045238,3.268887654,1500,down
10,792.4962808,748.5641097,9.97874,3.100926288,1500,down
10,992.152519,946.1852863,10.01511905,3.016688916,1500,down
30,375.6151697,299.8176433,30.00884286,12.57047316,1500,up
30,281.5931748,225.2137975,30.01082381,9.477276039,1500,up
30,189.0852289,156.169844,30.0196381,5.541410076,1500,up
30,97.00398825,88.29819867,29.99732381,1.342292657,1500,up
30,51.12149663,54.25464945,29.99869048,-0.837587425,1500,up
30,376.9818856,314.9560766,29.98644762,11.58523946,1500,up
30,472.0521672,396.65122,29.99544286,14.00369987,1500,up
30,569.3090225,487.2168922,30.0007,15.16911462,1500,up
30,766.2477352,675.7215272,30.00345238,16.11802593,1500,up
30,964.6775922,870.0074404,30.00484286,16.18737034,1500,up
30,1163.10283,1065.822107,29.97998571,16.21066316,1500,up
35,376.1498366,300.9169719,34.99019048,12.22410251,1500,up
35,283.1122713,234.0275155,35.00192857,8.563313804,1500,up
35,190.5921827,163.6070706,35.00842381,4.618465957,1500,up
35,98.38038963,94.14237752,35.01445714,0.503561379,1500,up
35,52.28712164,58.58456099,34.99442857,-1.538976417,1500,up
35,376.5369326,317.2386446,34.97758095,11.72847666,1500,up
35,470.4345942,394.3931285,35.00185238,14.81994736,1500,up
35,565.228304,473.3034975,35.01285238,17.44347056,1500,up
35,758.8834421,653.3833844,34.98122381,20.20187819,1500,up
35,955.0678685,836.5302251,35.00154762,21.59800824,1500,up
35,1152.889487,1027.256362,35.00748095,22.03586939,1500,up
40,383.3723676,345.2691831,40.09278571,7.826511006,1500,up
40,289.1267053,248.9720695,40.0288619,5.243381043,1500,up
40,194.8549959,171.1638535,40.15492381,2.377319553,1500,up
40,100.404001,101.7276606,40.1143619,-0.597493697,1500,up
40,53.04033663,61.46335835,40.04364286,-1.929903058,1500,up
40,384.6738453,347.3027199,40.06347143,6.905523942,1500,up
40,480.2520321,429.1436755,40.00131429,9.049297463,1500,up
40,576.5003626,514.0066306,39.99922857,10.75947139,1500,up
40,770.4771677,691.5040892,39.99031429,13.30349906,1500,up
40,966.0064507,873.8299946,39.99679048,14.89108771,1500,up
40,1162.578068,1058.036393,40.01113333,15.96991116,1500,up
40,1359.392828,1248.12935,39.9778381,16.79399245,1500,up
