Curve,CO2S,Ci,Tleaf,Photo,PARi,Direction
20,396.5697119,223.0971634,19.99576667,3.544915954,1500,up
20,297.5553316,171.7542556,20.01522381,2.512650447,1500,up
20,198.5885705,124.9252049,20.0092619,1.425700834,1500,up
20,149.0851423,102.3859526,20.00802857,0.883399068,1500,up
20,99.64881881,82.75555342,20.00492381,0.348067449,1500,up
20,50.10395724,56.22293486,20.009,-0.148792153,1500,up
20,396.3520451,230.3183093,19.9975,3.734969932,1500,up
20,495.3425206,285.812337,19.99532857,4.780703024,1500,up
20,594.5436152,354.5217536,19.99318095,5.608408824,1500,up
20,793.4203287,503.2846669,19.99042381,6.699564176,1500,up
20,992.8861379,647.3523679,20.00948571,7.250923433,1500,up
20,1192.723328,766.9626784,20.00561429,7.39535641,1500,up
25,397.4398077,235.7807705,24.98979048,2.603719041,1500,up
25,298.3357607,186.6198554,24.96820476,1.661163032,1500,up
25,206.0641951,807.2364971,24.99250952,-6.587455941,1500,up
25,149.4930949,109.1736765,25.00328095,0.505110461,1500,up
25,99.91764282,94.02287023,25.00572857,0.054578858,1500,up
25,50.24826687,67.18226927,25.0022381,-0.291025766,1500,up
25,397.2277123,235.0111902,25.00124286,2.837301337,1500,up
25,496.3466165,274.3329501,24.98942857,3.738740141,1500,up
25,595.5674254,340.9788785,24.97629524,4.541702281,1500,up
25,794.3125197,439.1207072,25.00529048,5.862434852,1500,up
25,993.6887574,566.3721795,25.0041619,6.467856635,1500,up
25,1193.393329,710.6947792,24.99567143,6.718515786,1500,up
30,396.2319974,335.4096589,29.97000476,3.602164225,1500,up
30,297.4663791,105.2819845,30.00240952,2.616892617,1500,up
30,198.6654276,142.9673291,29.99612381,1.335472992,1500,up
30,149.2379995,122.986481,29.98984286,0.695699162,1500,up
30,99.86428564,94.35052836,30.003,0.098512148,1500,up
30,50.52367184,71.61718968,29.99280476,-0.583657378,1500,up
30,395.6142825,193.7271324,29.97947619,4.518205843,1500,up
30,494.8303772,262.8344955,30.00592857,5.326587933,1500,up
30,594.0132814,273.6278577,30.01010476,6.147455587,1500,up
30,793.409138,37.69874666,29.97758095,6.915790537,1500,up
30,992.8401852,372.3049835,30.01699524,7.44697881,1500,up
30,1192.192851,408.9737173,30.0072619,8.14546111,1500,up
30,1391.786661,633.7645074,30.00294762,8.46417167,1500,up
35,396.5149022,257.1433265,35.00139048,3.491526469,1500,up
35,297.7251889,208.1909852,34.99581429,2.232420745,1500,up
35,198.8977612,157.4830083,35.00824286,1.031514908,1500,up
35,149.4431425,130.6965631,35.00942381,0.473976702,1500,up
35,100.0392858,101.8793738,35.02608095,-0.150259114,1500,up
35,50.81557685,74.92921554,34.98885238,-0.923284249,1500,up
35,395.3313776,265.619459,35.00738095,4.654057066,1500,up
35,494.0563767,324.1422216,34.9881619,5.909625002,1500,up
35,592.6590423,370.2940566,34.99700476,7.366940048,1500,up
35,790.3958025,475.8039761,34.99852381,9.699362323,1500,up
35,988.6074679,588.6391953,34.98834762,11.49356247,1500,up
35,1187.171419,714.6324668,35.01686667,12.85746883,1500,up
35,1385.99999,833.838831,34.99833333,14.08549824,1500,up
40,397.0252837,289.2680411,40.0104619,2.749081961,1500,up
40,298.260856,235.9762894,39.99850476,1.503952864,1500,up
40,199.3665711,177.1484114,40.02144762,0.425939176,1500,up
40,149.8799048,145.967231,39.9899619,-0.059458,1500,up
40,100.4500005,115.8933582,40.01358095,-0.622031007,1500,up
40,50.9532056,82.22409006,39.95790952,-1.148322624,1500,up
40,396.7960455,291.1979499,39.99185714,2.928914536,1500,up
40,495.8590448,345.6842245,39.9935,3.884361607,1500,up
40,594.8931394,405.1389164,40.01563333,4.789637286,1500,up
40,793.0663285,527.9284516,39.9947381,6.599276524,1500,up
40,991.4468512,651.7320126,39.9972619,8.091858003,1500,up
40,1189.824755,794.049541,40.00399524,9.633727856,1500,up
40,1388.656183,927.9303465,39.99008095,10.76731269,1500,up
20,398.5187609,252.1892799,19.99780952,2.049987206,1500,down
20,299.0557613,205.9245202,20.00644286,1.253506184,1500,down
20,199.5611902,152.9231943,19.99701429,0.589860461,1500,down
20,153.5223359,719.6883045,20.00360952,-5.217459415,1500,down
20,100.0053762,100.4360291,19.99122857,-0.03213102,1500,down
20,50.22804303,74.04195537,19.99297143,-0.349337345,1500,down
20,398.3714274,248.1824345,19.99799524,2.281998955,1500,down
20,497.9029985,315.1700823,19.99790952,2.974681428,1500,down
20,597.3253315,394.083836,20.00449048,3.689362038,1500,down
20,796.5684262,578.3005542,19.99989048,4.776852975,1500,down
20,996.1352831,707.562599,19.99631905,5.289449237,1500,down
20,1196.033807,841.3244451,20.00428571,5.529493916,1500,down
20,1396.224759,956.037782,20.00421429,5.223722822,1500,down
15,399.2966186,293.9177657,14.97889048,0.967625091,1500,down
15,299.5795235,242.8816491,14.99292857,0.5473766,1500,down
15,199.9385714,197.2093023,14.9937,-0.013467787,1500,down
15,149.9915238,148.7982292,14.99657143,-0.019532389,1500,down
15,100.3810003,152.3801691,14.99875238,-0.611202058,1500,down
15,50.19497158,78.08445665,14.99489048,-0.317264744,1500,down
15,399.4646663,324.4180558,15.00582381,0.725617661,1500,down
15,499.3042376,397.4282035,14.99639048,0.971643465,1500,down
15,599.2569995,507.7489771,14.9551381,0.966221527,1500,down
15,798.9152374,541.4440309,15.0116,1.509205514,1500,down
15,998.7368087,812.6886194,14.99693333,1.674443456,1500,down
15,1198.421428,967.7824756,14.99048571,2.075161795,1500,down
15,1397.770951,1081.994221,15.01497143,2.970163067,1500,down
10,399.5537616,359.0381419,10.32995238,0.542012968,1500,down
10,299.7373332,271.813918,10.16224762,0.303709854,1500,down
10,204.9415274,1012.410921,10.10089048,-7.436523587,1500,down
10,149.9855238,147.0739257,10.39219524,0.001426179,1500,down
10,100.0544286,105.6929409,9.999597619,-0.108074292,1500,down
10,50.24218594,81.20504306,9.998374762,-0.461148628,1500,down
10,399.5530474,356.0794122,9.995792381,0.536508655,1500,down
10,499.1829995,415.100018,9.98908,1.120124145,1500,down
10,591.8546132,-651.2860604,9.973870476,12.10474504,1500,down
10,799.2950948,731.2997486,9.991500476,0.829572826,1500,down
10,999.1858091,924.9044856,9.968997619,0.893100107,1500,down
10,1198.996666,1102.189716,10.00496381,1.218826618,1500,down
10,1398.933809,1304.264918,9.990944762,1.167939352,1500,down
