Curve,CO2S,Ci,Tleaf,Photo,PARi,Direction
20,296.4522833,207.3010749,20.0017,3.10068222,1500,down
20,197.8349985,141.5866715,20.00252857,1.891924344,1500,down
20,99.37896151,83.59427099,19.99824762,0.499792854,1500,down
20,50.15605253,54.26167658,20.00212381,-0.188266985,1500,down
20,395.2249491,279.3215695,19.99881429,4.183714976,1500,down
20,493.808091,341.3499931,19.98710476,5.470524391,1500,down
20,593.3565669,434.2416607,20.00700476,5.820704762,1500,down
20,792.5202331,613.2418938,19.99785238,6.465692034,1500,down
20,992.0576614,804.1094364,19.99424762,6.756446108,1500,down
20,1191.489518,990.7083729,19.98925238,7.106035415,1500,down
15,395.9639497,305.7284271,14.99552857,3.544826585,1500,down
15,296.7966169,225.0020992,15.00149524,2.80364144,1500,down
15,197.9091891,150.5303451,15.01041429,1.825408314,1500,down
15,99.33891862,84.26472924,14.99781429,0.555595842,1500,down
15,50.01861433,50.51010099,15.00797143,-0.052811588,1500,down
15,396.1073783,306.0667769,15.0042,3.402487697,1500,down
15,495.4760446,390.1208617,15.00842381,3.95457486,1500,down
15,595.3195684,487.4290474,15.00084762,3.995642651,1500,down
15,794.8008062,674.2117938,14.99222381,4.376807278,1500,down
15,994.4884251,865.4508357,15.00697619,4.568167957,1500,down
15,1194.208568,1057.033733,15.00321429,4.731048728,1500,down
10,397.5320936,338.4400584,10.00509714,2.179307156,1500,down
10,297.942951,249.1994035,9.993980952,1.800964578,1500,down
10,198.4838085,162.1045295,9.992800476,1.342549373,1500,down
10,99.41453296,85.495111,9.998015714,0.502294638,1500,down
10,49.96652381,49.34276054,9.999415238,0.004630735,1500,down
10,397.6780461,341.922992,9.998034286,1.997461737,1500,down
10,497.3961411,433.3521567,10.00254667,2.273131196,1500,down
10,597.2410458,528.9701949,10.00009524,2.381833017,1500,down
10,797.0625696,724.93651,10.0024581,2.462541268,1500,down
10,996.8503314,920.2529462,10.00321571,2.566030902,1500,down
10,1196.756189,1116.137721,10.00199714,2.626503402,1500,down
20,394.6368535,275.9141719,19.99544762,5.359405286,1500,up
20,295.9279496,208.5547785,20.00581429,4.084747343,1500,up
20,197.5689984,145.4832207,20.00302381,2.408764601,1500,up
20,99.26598527,84.91044627,19.99861905,0.648625769,1500,up
20,50.14930968,53.74845419,19.99668571,-0.229787798,1500,up
20,394.7570441,289.329428,19.99751429,5.22758556,1500,up
20,493.435567,363.681461,20.00091905,6.551626084,1500,up
20,593.1819955,464.0559152,20.00711429,6.673792175,1500,up
20,792.2923283,650.5021509,19.99255714,7.39819053,1500,up
20,991.7195185,832.3005694,20.0035381,7.862637152,1500,up
20,1191.337137,1019.624021,20.00621905,8.081884877,1500,up
20,1391.089518,1204.529789,19.99793333,8.216550667,1500,up
25,393.9233292,292.9774113,25.00124762,6.022635232,1500,up
25,295.4683778,215.0017978,25.00404762,4.502843511,1500,up
25,197.3850459,152.2966339,25.00681905,2.531622973,1500,up
25,99.39310916,89.83921582,24.9775619,0.523808022,1500,up
25,50.3715908,56.68008605,24.9977619,-0.473171006,1500,up
25,394.0585674,304.8624004,25.00625238,5.829703395,1500,up
25,492.7667094,385.7716435,25.00799048,7.083246577,1500,up
25,591.7613754,470.6300732,24.99411429,7.999412677,1500,up
25,790.6338986,643.5922071,25.0007619,8.97498718,1500,up
25,989.8495172,824.0817163,24.99949524,9.586002233,1500,up
25,1189.440469,1007.741434,24.99555714,9.895453682,1500,up
25,1389.014755,1195.485115,25.01298571,10.12719214,1500,up
30,393.8092339,312.0798126,30.00231429,6.035792669,1500,up
30,295.6731875,228.8009461,29.99723333,4.241830311,1500,up
30,197.710189,163.0866003,30.00281905,2.166564826,1500,up
30,99.70637608,95.74810465,29.9972,0.15379114,1500,up
30,50.62616244,58.68685459,30.00115238,-0.757275911,1500,up
30,394.0339007,321.366718,29.99782381,5.747758161,1500,up
30,492.472852,398.0169452,30.00081429,7.28262105,1500,up
30,591.3834703,473.6804049,29.98929048,8.342202024,1500,up
30,789.7144216,642.2069616,30.0074619,9.895195878,1500,up
30,988.5367543,815.0112167,29.99912381,10.88953341,1500,up
30,1187.690468,989.9410753,30.00315238,11.72227309,1500,up
30,1387.170468,1170.213948,29.99548571,12.02924055,1500,up
35,395.0206634,319.3566269,34.99082857,4.520509408,1500,up
35,296.6694741,247.1596446,35.01245238,2.929961367,1500,up
35,198.3816181,174.7386267,35.00790476,1.286512238,1500,up
35,100.128286,102.1479657,34.9886381,-0.377897388,1500,up
35,50.97037228,64.40144264,34.99615238,-1.188393747,1500,up
35,395.1090446,333.6070206,35.00335714,4.218512958,1500,up
35,493.4909483,410.614718,35.0093381,5.683621106,1500,up
35,592.2395666,491.0641922,35.00591429,6.800670393,1500,up
35,790.2230892,660.7918922,34.99667619,8.484468654,1500,up
35,988.8342313,833.1519064,35.00861429,9.503586504,1500,up
35,1187.602373,1004.096496,35.0024381,10.4581462,1500,up
35,1386.838564,1181.844102,34.99709524,10.89789043,1500,up
40,397.4272367,359.2284039,39.99300476,1.876306596,1500,up
40,298.5651899,278.0951105,40.00370476,0.858032211,1500,up
40,199.6505715,195.0484007,40.00245714,-0.119345893,1500,up
40,100.783096,110.5752371,39.97626667,-1.094683378,1500,up
40,51.16936768,64.79281631,40.00642857,-1.402405015,1500,up
40,397.3607607,368.5410246,39.99959524,1.645188203,1500,up
40,496.1113314,453.9228316,40.00565714,2.655491976,1500,up
40,595.1285214,542.8286529,40.00417619,3.350111733,1500,up
40,793.3699014,720.6535819,40.0044381,4.671494685,1500,up
40,991.9185674,903.2743739,40.0007381,5.583593997,1500,up
40,1190.646186,1084.106417,40.00170952,6.448827732,1500,up
40,1390.011424,1266.689104,40.00404762,6.835660529,1500,up
