Meas,Time,Temperature,Vmax
1,1.383550556,9.602606667,-12.43040584
2,1.383887778,9.606653333,-11.75628216
3,1.384219722,9.610636667,-15.93012438
4,1.384466389,9.613596667,-17.26298834
5,1.384713056,9.616556667,-14.61956152
6,1.384957778,9.619493333,-15.21304469
7,1.385205833,9.62247,-11.14722818
8,1.385545278,9.626543333,-7.147349365
9,1.385876111,9.630513333,-8.968314952
10,1.386124722,9.633496667,-2.906235594
11,1.3863725,9.63647,-1.776610253
12,1.386625556,9.639506667,0.12401667
13,1.386878056,9.642536667,-1.415930047
14,1.387219444,9.646633333,-2.897665403
15,1.387552222,9.650626667,-1.796889974
16,1.387798889,9.653586667,-5.006621853
17,1.388049167,9.65659,-4.607353686
18,1.388296944,9.659563333,-8.97994989
19,1.388544444,9.662533333,-9.891568871
20,1.388886389,9.666636667,-10.65081362
21,1.3892225,9.67067,-5.541057699
22,1.389472778,9.673673333,-8.497200571
23,1.389719722,9.676636667,-13.40229905
24,1.389968889,9.679626667,-20.43658224
25,1.39022,9.68264,-19.92573968
26,1.390554444,9.686653333,-19.64830226
27,1.390878056,9.690536667,-20.75090641
28,1.391125833,9.69351,-23.4159122
29,1.391371667,9.69646,-21.27013598
30,1.39162,9.69944,-20.98861992
31,1.3918675,9.70241,-21.91669428
32,1.392205556,9.706466667,-22.8080592
33,1.392536667,9.71044,-21.336806
34,1.392786111,9.713433333,-23.66779529
35,1.393035556,9.716426667,-24.16396474
36,1.393285833,9.71943,-24.50412859
37,1.393535278,9.722423333,-19.02474298
38,1.393876389,9.726516667,-13.41344003
39,1.394215833,9.73059,-7.157721461
40,1.394467222,9.733606667,-6.65642666
41,1.394720556,9.736646667,-11.38524065
42,1.394966944,9.739603333,-9.792169211
43,1.395215,9.74258,-10.25646467
44,1.395551667,9.74662,-10.57155618
45,1.395880278,9.750563333,-8.632495098
46,1.396126667,9.75352,-7.482243437
47,1.396373333,9.75648,-6.916705397
48,1.396627222,9.759526667,-6.330453303
49,1.3968775,9.76253,-9.890125372
50,1.397218611,9.766623333,-13.55422068
51,1.397554167,9.77065,-12.9177789
52,1.397804444,9.773653333,-14.52939552
53,1.398051944,9.776623333,-12.97757899
54,1.398303333,9.77964,-10.18472357
55,1.398553611,9.782643333,-12.688394
56,1.398888056,9.786656667,-15.26847177
57,1.399210556,9.790526667,-10.88875437
58,1.399456389,9.793476667,-12.64279843
59,1.399702222,9.796426667,-14.02432169
60,1.399950833,9.79941,-15.09494233
61,1.400203889,9.8,-19.12501264
62,1.400545556,9.8,-23.04193952
63,1.400878889,9.8,-20.67836435
64,1.401127778,9.8,-18.01652403
65,1.401376111,9.8,-16.38097354
66,1.401629167,9.8,-17.758655
67,1.401880556,9.8,-17.82723854
68,1.402220556,9.8,-17.37278134
69,1.402551944,9.8,-15.48687064
70,1.402799722,9.8,-14.34400857
71,1.403046389,9.8,-11.43591784
72,1.403295278,9.8,-14.13383104
73,1.403541667,9.8,-12.03539726
74,1.403880833,9.8,-9.985823247
75,1.4042125,9.8,-9.439090324
76,1.404461944,9.8,-8.838841588
77,1.404713889,9.8,-12.11379974
78,1.404963611,9.8,-10.83349264
79,1.405214167,9.8,-10.84704072
80,1.405554722,9.8,-11.02637712
81,1.405883611,9.8,-10.81523931
82,1.406133889,9.8,-13.58782837
83,1.406383611,9.8,-13.59549321
84,1.406631111,9.8,-15.41652367
85,1.406878611,9.8,-14.26847119
86,1.407224722,9.8,-13.15600639
87,1.407558611,9.8,-13.06582695
88,1.407806389,9.8,-12.04502412
89,1.408052222,9.8,-11.84603302
90,1.408303333,9.8,-13.36869128
91,1.408552778,9.8,-13.53097319
92,1.4088925,9.8,-13.78304825
93,1.409226944,9.8,-14.37335506
94,1.409474444,9.8,-12.97486067
95,1.409720556,9.8,-15.43251602
96,1.409968056,9.8,-20.74929151
97,1.410216667,9.8,-20.59856554
98,1.410548333,9.8,-20.49863689
99,1.410873333,9.8,-18.82956855
100,1.411118333,9.8,-20.69567052
101,1.411368889,9.8,-23.29368399
102,1.41162,9.8,-21.60948858
103,1.411866667,9.8,-19.78686463
104,1.412201389,9.8,-17.53912701
105,1.412533056,9.8,-17.88296319
106,1.412783333,9.8,-19.21972889
107,1.413030833,9.8,-19.38856392
108,1.413280278,9.8,-18.96262615
109,1.413530833,9.8,-20.83578478
110,1.4138725,9.8,-23.21175601
