Meas,Time,Temperature,Vmax.og,Vmax.inst
1,0,9.509891667,17.88641432,17.88641432
2,0.000353055,9.520483333,21.82850022,21.82850022
3,0.000604167,9.528016667,21.61702324,21.61702324
4,0.000854444,9.535525,26.98293934,26.98293934
5,0.001109444,9.543175,30.63513776,30.63513776
6,0.001365555,9.550858333,27.79225953,27.79225953
7,0.001723889,9.561608333,25.82613268,25.82613268
8,0.002065278,9.57185,29.13235412,29.13235412
9,0.002314167,9.579316667,32.95116691,32.95116691
10,0.002560555,9.586708333,30.61798796,30.61798796
11,0.002814722,9.594333333,33.93833544,33.93833544
12,0.003066944,9.6019,34.49223454,34.49223454
13,0.003393055,9.611683333,34.30367457,34.30367457
14,0.003716389,9.621383333,33.16644037,33.16644037
15,0.003966944,9.6289,35.65548022,35.65548022
16,0.004219722,9.636483333,37.62677828,37.62677828
17,0.004466944,9.6439,39.52339199,39.52339199
18,0.004717778,9.651425,35.98327825,35.98327825
19,0.005071667,9.662041667,33.17193726,33.17193726
20,0.005420555,9.672508333,34.76608394,34.76608394
21,0.005669722,9.679983333,38.98454252,38.98454252
22,0.005925278,9.68765,40.01359704,40.01359704
23,0.00618,9.695291667,44.72321457,44.72321457
24,0.006431944,9.70285,46.48320196,46.48320196
25,0.006783055,9.713383333,46.61297076,46.61297076
26,0.007126667,9.723691667,47.75009472,47.75009472
27,0.007377778,9.731225,44.77441708,44.77441708
28,0.007629722,9.738783333,40.652649,40.652649
29,0.007883055,9.746383333,39.75634837,39.75634837
30,0.008136111,9.753975,42.50214545,42.50214545
31,0.008490555,9.764608333,46.69589532,46.69589532
32,0.008828611,9.77475,48.84657951,48.84657951
33,0.009076389,9.782183333,52.99740515,52.99740515
34,0.009333333,9.789891667,49.62232124,49.62232124
35,0.009586389,9.797483333,46.08033927,46.08033927
36,0.009836389,9.804983333,41.7830986,41.7830986
37,0.010175555,9.815158333,37.80107594,37.80107594
38,0.010510833,9.825216667,35.42441804,35.42441804
39,0.010761389,9.832733333,36.02886157,36.02886157
40,0.011010833,9.840216667,35.35937401,35.35937401
41,0.011260555,9.847708333,34.41334536,34.41334536
42,0.011516944,9.8554,28.76436333,28.76436333
43,0.011873333,9.866091667,22.46436771,22.46436771
44,0.012214167,9.876316667,20.93488379,20.93488379
45,0.012461944,9.88375,17.22613811,17.22613811
46,0.012711389,9.891233333,13.21142791,13.21142791
47,0.012963333,9.898791667,9.207908135,9.207908136
48,0.013214167,9.906316667,6.321518349,6.32151835
49,0.013569167,9.916966667,3.917509017,3.917509017
50,0.013912778,9.927275,1.578850534,1.578850534
51,0.0141625,9.934766667,0.718290064,0.718290064
52,0.014414444,9.942325,0.334385817,0.334385817
53,0.014669722,9.949983333,-2.587438513,-2.587438513
54,0.014920833,9.957516667,-0.176645156,-0.176645156
55,0.015274167,9.968116667,1.707027796,1.707027796
56,0.015618055,9.978433333,2.794614639,2.794614639
57,0.015866667,9.985891667,1.605671328,1.605671328
58,0.016116667,9.993391667,3.735960483,3.735960483
59,0.0163675,10.00036667,3.95754666,3.95754666
60,0.016619444,10.00339,3.412095176,3.412095176
61,0.016963889,10.00752333,2.541988651,2.541988651
62,0.017299444,10.01155,-1.233532654,-1.233532654
63,0.017547778,10.01453,-3.166811107,-3.166811107
64,0.017800278,10.01756,-4.162918228,-4.162918229
65,0.018055,10.02061667,-6.30005515,-6.300055151
66,0.018305555,10.02362333,-8.138863267,-8.138863268
67,0.018656111,10.02783,-9.137114832,-9.137114833
68,0.018994167,10.03188667,-7.695706413,-7.695706414
69,0.019245555,10.03490333,-3.034006349,-3.034006349
70,0.019493333,10.03787667,-1.436068356,-1.436068356
71,0.019740833,10.04084667,-5.549005141,-5.549005142
72,0.019990278,10.04384,-6.483046656,-6.483046657
73,0.020360555,10.04828333,-7.303798079,-7.30379808
74,0.020712222,10.05250333,-7.062322574,-7.062322575
75,0.020961389,10.05549333,-5.575526264,-5.575526265
76,0.021210833,10.05848667,-5.766560418,-5.766560419
77,0.021458889,10.06146333,-5.390801174,-5.390801175
78,0.021707222,10.06444333,-5.245956916,-5.245956917
79,0.022065,10.06873667,-5.538860689,-5.53886069
80,0.0224125,10.07290667,-5.71035093,-5.710350931
81,0.022661111,10.07589,-9.096152371,-9.096152373
82,0.022912222,10.07890333,-12.50168263,-12.50168263
83,0.023161944,10.0819,-12.9830592,-12.9830592
84,0.023411111,10.08489,-14.71551352,-14.71551352
85,0.023755,10.08901667,-16.46950831,-16.46950831
86,0.024091389,10.09305333,-17.44363684,-17.44363684
87,0.024341389,10.09605333,-20.73173521,-20.73173521
88,0.024590278,10.09904,-17.75293316,-17.75293316
89,0.024842222,10.10206333,-14.59771562,-14.59771562
90,0.025091667,10.10505667,-18.03219023,-18.03219023
91,0.025443333,10.10927667,-21.88934553,-21.88934553
92,0.025781667,10.11333667,-23.35356645,-23.35356645
93,0.026029167,10.11630667,-26.513087,-26.51308701
94,0.026277778,10.11929,-22.65656495,-22.65656495
95,0.026526944,10.12228,-23.37033742,-23.37033742
