Meas,Time,Vmax
1,0.017226574,939.7317395
2,0.017474352,953.1603534
3,0.017723519,971.1331633
4,0.017975741,985.0293139
5,0.018228796,1002.007473
6,0.018615463,1018.589938
7,0.018981019,1045.098633
8,0.01922963,1065.120018
9,0.019478519,1083.15412
10,0.019731019,1099.930499
11,0.019984074,1115.142857
12,0.020364352,1128.484372
13,0.020724907,1146.356266
14,0.020977407,1165.103992
15,0.021227407,1183.887246
16,0.021477963,1201.228796
17,0.021733796,1219.344901
18,0.02211213,1236.243371
19,0.022469352,1256.502982
20,0.02271963,1274.518183
21,0.022970185,1294.636659
22,0.023220463,1311.97045
23,0.023469074,1327.791948
24,0.023839352,1341.922287
25,0.024196574,1360.781681
26,0.024446019,1376.494091
27,0.024692685,1394.259722
28,0.024941852,1413.013258
29,0.025192407,1426.926852
30,0.025562685,1439.434959
31,0.025915185,1457.615772
32,0.026163796,1479.371471
33,0.026414907,1496.099397
34,0.02666463,1514.774446
35,0.026914074,1535.214874
36,0.027286574,1553.661789
37,0.027644907,1570.502513
38,0.027899907,1587.013101
39,0.028148519,1600.438915
40,0.02839963,1616.777079
41,0.028650185,1630.315436
42,0.029027407,1642.642093
43,0.029388241,1655.718511
44,0.029636852,1669.965542
45,0.029887963,1687.8881
46,0.030138796,1704.418743
47,0.030391574,1718.612213
48,0.030766574,1730.906709
49,0.031125463,1743.998413
50,0.031378241,1750.508101
51,0.031631574,1765.779128
52,0.031883519,1777.92146
53,0.03213713,1794.625422
54,0.032505741,1809.393534
55,0.032858519,1824.056171
56,0.033112685,1840.114574
57,0.033361019,1850.671898
58,0.033619074,1864.241257
59,0.033872963,1878.16385
60,0.034251574,1889.441658
61,0.034617407,1902.293686
62,0.034864352,1915.853782
63,0.035111019,1927.765656
64,0.035363241,1942.005377
65,0.035612685,1954.58746
66,0.035989352,1965.572393
67,0.036348241,1973.256397
68,0.036596852,1988.908059
69,0.036849074,2002.590629
70,0.037097407,2014.32211
71,0.037347963,2024.077404
72,0.037722685,2031.550161
73,0.038080741,2046.27592
74,0.038336852,2054.711483
75,0.03858963,2066.189077
76,0.038841019,2077.960599
77,0.039091296,2088.647717
78,0.039463519,2097.345287
79,0.039821574,2108.145449
80,0.040074352,2117.145144
81,0.04032213,2131.645962
82,0.040574352,2149.933816
83,0.040826296,2159.895132
84,0.041201296,2168.285324
85,0.041561019,2178.007957
86,0.041813519,2189.026263
87,0.042066574,2206.078636
88,0.042313519,2217.301051
89,0.042563519,2227.458532
90,0.042941852,2233.997475
91,0.043301019,2246.352309
92,0.043553241,2252.887656
93,0.043809074,2260.279475
94,0.044064074,2268.120726
95,0.044316852,2276.263818
96,0.04469713,2282.71168
97,0.045060741,2291.356654
98,0.045312963,2299.919858
99,0.045565185,2309.17548
100,0.045819074,2319.0765
101,0.046068796,2330.754788
102,0.046444352,2339.320096
103,0.046806296,2344.772859
104,0.047055463,2351.785468
105,0.047308796,2355.964486
106,0.047560741,2359.419141
107,0.047811296,2366.804692
108,0.048191296,2371.522976
109,0.048550463,2376.315677
110,0.048799074,2385.716253
111,0.049052407,2395.918923
112,0.049306852,2404.585204
113,0.049555741,2411.683492
114,0.049940185,2416.582261
115,0.050301852,2422.074669
116,0.05054963,2429.119625
117,0.05080213,2440.704685
118,0.051052407,2451.968195
119,0.051301852,2462.413741
120,0.051671574,2470.52855
121,0.052026574,2477.267787
122,0.052278796,2480.621911
123,0.052532685,2488.667339
124,0.052783796,2491.68405
125,0.053034907,2494.826591
126,0.053412407,2495.42424
127,0.053771574,2506.096436
128,0.054023796,2514.767459
129,0.054276019,2522.743672
130,0.054527963,2529.065791
131,0.054778519,2534.95149
132,0.055162963,2537.312291
133,0.055525185,2548.718595
134,0.05577463,2554.593252
135,0.05602463,2560.928171
136,0.056275185,2569.633666
137,0.056524907,2573.98324
138,0.056896296,2575.990811
139,0.05725213,2589.136953
140,0.057500463,2594.155454
141,0.057749352,2597.932923
142,0.057996852,2602.081286
143,0.058250741,2608.440622
144,0.05862463,2611.510338
145,0.058981852,2620.033899
146,0.059234907,2624.858381
147,0.059484352,2629.61435
148,0.05973463,2638.406031
149,0.059987685,2644.996946
150,0.060366296,2649.171728
151,0.060723519,2654.521497
152,0.060970185,2665.896164
153,0.06121963,2669.825098
154,0.061466852,2677.47477
155,0.061719074,2687.128894
156,0.062096019,2693.573252
157,0.062456019,2697.565394
158,0.062707963,2704.098331
159,0.062961019,2707.464379
160,0.063210463,2707.489181
