Meas,Time,Temperature,Vmax
1,1.200440556,9.018503333,165.2843964
2,1.200687222,9.028863333,163.6077166
3,1.200934722,9.039258333,160.6871739
4,1.201183333,9.0497,158.9014252
5,1.201518611,9.063781667,157.5004176
6,1.201847778,9.077606667,162.7985331
7,1.202094444,9.087966667,164.6870719
8,1.202340278,9.098291667,165.2091142
9,1.202588611,9.108721667,162.987003
10,1.202834444,9.119046667,160.1040786
11,1.203170833,9.133175,156.3607405
12,1.203501389,9.147058333,156.7966754
13,1.203752222,9.157593333,155.9292997
14,1.204000556,9.168023333,154.1317597
15,1.204248056,9.178418333,151.3273941
16,1.204496944,9.188871667,153.3102126
17,1.204831667,9.20293,155.0936304
18,1.205162778,9.216836667,154.3874289
19,1.205411389,9.227278333,157.3437293
20,1.205658056,9.237638333,162.4750638
21,1.205905556,9.248033333,163.9543327
22,1.206156111,9.258556667,163.0983585
23,1.206490556,9.272603333,162.5775936
24,1.206815833,9.286265,163.0728035
25,1.207064167,9.296695,159.9478749
26,1.20731,9.30702,160.4392217
27,1.207555,9.31731,156.7097791
28,1.207799722,9.327588333,157.8754159
29,1.208136944,9.341751667,158.6768402
30,1.2084675,9.355635,158.8084358
31,1.208716111,9.366076667,156.917089
32,1.208966667,9.3766,157.6952026
33,1.209217778,9.387146667,163.8396325
34,1.209466389,9.397588333,169.6879152
35,1.209803611,9.411751667,175.4616062
36,1.210135278,9.425681667,178.244065
37,1.210383056,9.436088333,178.1969115
38,1.210628611,9.446401667,179.566426
39,1.210875556,9.456773333,183.643288
40,1.211123333,9.46718,186.2490368
41,1.211455833,9.481145,188.501205
42,1.211784722,9.494958333,192.1744495
43,1.212034722,9.505458333,198.2710205
44,1.212283333,9.5159,200.0142844
45,1.212530556,9.526283333,205.6716567
46,1.212781389,9.536818333,202.4721355
47,1.213118611,9.550981667,199.3746335
48,1.213447778,9.564806667,199.4287784
49,1.213696111,9.575236667,201.4430593
50,1.213942778,9.585596667,202.9929132
51,1.2141925,9.596085,205.3074319
52,1.214444444,9.606666667,206.8120703
53,1.214778056,9.620678333,207.8305024
54,1.215105278,9.634421667,208.0815579
55,1.215354444,9.644886667,211.1813129
56,1.215602222,9.655293333,213.8874383
57,1.215847778,9.665606667,218.0293827
58,1.216096667,9.67606,222.152511
59,1.216427222,9.689943333,226.4453011
60,1.216752778,9.697933333,231.3850348
61,1.217002222,9.691946667,230.6197653
62,1.217249444,9.686013333,231.7419638
63,1.217496389,9.680086667,229.7978943
64,1.217743333,9.67416,229.5217382
65,1.218082222,9.666026667,228.6855858
66,1.218416389,9.658006667,226.9088519
67,1.218664444,9.652053333,225.3924592
68,1.218913611,9.646073333,223.2356618
69,1.2191625,9.6401,222.240906
70,1.219411667,9.63412,217.1608388
71,1.219746111,9.626093333,212.0346745
72,1.220075278,9.618193333,212.0866858
73,1.220324444,9.612213333,210.6280588
74,1.220574722,9.606206667,211.1099355
75,1.220820833,9.6003,206.5434978
76,1.221069167,9.59434,211.5174302
77,1.221411944,9.586113333,216.5382644
78,1.221740833,9.57822,217.1319926
79,1.221988333,9.57228,217.7752672
80,1.222238889,9.566266667,215.6978124
81,1.222486389,9.560326667,216.0014876
82,1.222736667,9.55432,218.577814
83,1.223072222,9.546266667,220.4929983
84,1.223402222,9.538346667,221.2811974
85,1.223648611,9.532433333,222.7466877
86,1.223898056,9.526446667,224.2266459
87,1.224146667,9.52048,228.4569145
88,1.224393611,9.514553333,225.3486093
89,1.224733056,9.506406667,222.1499741
90,1.225070556,9.498306667,218.4161465
91,1.225320833,9.4923,214.7147275
92,1.225569167,9.48634,210.093806
93,1.225816944,9.480393333,211.1426127
94,1.226065278,9.474433333,214.1642228
95,1.226403333,9.46632,217.0392339
96,1.226730833,9.45846,216.9270777
97,1.226976667,9.45256,219.6495096
98,1.227224167,9.44662,223.4374714
99,1.227471111,9.440693333,224.3597335
100,1.227720556,9.434706667,224.4684033
101,1.228054722,9.426686667,224.2418548
102,1.228382778,9.418813333,226.5537188
103,1.228629722,9.412886667,224.8960398
104,1.228878056,9.406926667,224.780899
105,1.229125556,9.400986667,227.4748346
106,1.229373889,9.395026667,231.0211773
107,1.2297075,9.38702,234.4505188
108,1.230035833,9.37914,230.9408227
109,1.230284167,9.37318,229.6863948
110,1.230534722,9.367166667,226.7118232
111,1.230786111,9.361133333,227.9683109
112,1.231036389,9.355126667,224.1717547
113,1.231376111,9.346973333,220.3292462
114,1.231704167,9.3391,217.7116657
115,1.231949167,9.33322,217.5685554
116,1.232196667,9.32728,218.3092571
117,1.232446944,9.321273333,214.1439892
118,1.232692778,9.315373333,211.2656278
119,1.233029167,9.3073,207.969095
120,1.233364444,9.300186667,209.7583678
121,1.233612222,9.301673333,210.1788965
122,1.233858889,9.303153333,204.2686263
123,1.2341075,9.304645,198.9962504
124,1.234358056,9.306148333,193.358801
125,1.234693056,9.308158333,187.9511945
126,1.235020278,9.310121667,189.2485099
127,1.235266944,9.311601667,189.8785506
128,1.235513333,9.31308,188.7117163
129,1.235764167,9.314585,183.7087874
130,1.23601,9.31606,179.6634244
131,1.236343333,9.31806,175.6019058
132,1.236673333,9.32004,176.7822237
133,1.236921667,9.32153,176.9240991
134,1.237176944,9.323061667,177.2749949
135,1.237426944,9.324561667,173.3486286
136,1.2376775,9.326065,175.3157291
137,1.238012778,9.328076667,176.4597887
138,1.238343611,9.330061667,176.4146023
139,1.238589444,9.331536667,176.2424027
140,1.238837778,9.333026667,177.0001541
141,1.239086389,9.334518333,174.9071993
142,1.239336667,9.33602,169.774924
143,1.239672222,9.338033333,164.971212
144,1.239998333,9.33999,161.5663098
145,1.240245833,9.341475,159.7475649
146,1.240491667,9.34295,157.2252788
147,1.2407375,9.344425,154.6132056
148,1.240987778,9.345926667,156.7362838
149,1.241319722,9.347918333,158.7070974
150,1.241643889,9.349863333,160.8527215
151,1.241891667,9.35135,160.3516064
152,1.242134722,9.352808333,157.6553073
153,1.242379444,9.354276667,153.8240142
154,1.242626944,9.355761667,153.7754223
155,1.242965,9.35779,153.0287709
156,1.243295278,9.359771667,149.4192966
157,1.243543611,9.361261667,144.549309
