Meas,Time,Temperature,Vmax.og,Vmax.inst
1,0,12.6,-100.8900345,-100.8900345
2,0.0002475,12.6,-87.74141891,-87.74141891
3,0.000494444,12.6,-100.2584815,-100.2584815
4,0.000744444,12.6,-132.9121263,-132.9121263
5,0.000993333,12.6,-150.5393254,-150.5393255
6,0.001305833,12.6,-162.2170389,-162.2170389
7,0.001612778,12.6,-155.1669182,-155.1669182
8,0.001858333,12.6,-156.1847536,-156.1847536
9,0.002106111,12.6,-159.2706018,-159.2706018
10,0.002354722,12.6,-170.3235298,-170.3235298
11,0.002603889,12.6,-199.4672087,-199.4672087
12,0.0029175,12.6,-219.7185311,-219.7185311
13,0.003228056,12.6,-204.0866521,-204.0866521
14,0.003478889,12.6,-214.6939463,-214.6939463
15,0.003727222,12.6,-222.5216754,-222.5216754
16,0.003971944,12.6,-220.9940185,-220.9940185
17,0.004220556,12.6,-226.7304123,-226.7304123
18,0.004537778,12.6,-225.477033,-225.477033
19,0.004849167,12.6,-225.8759353,-225.8759354
20,0.005096944,12.6,-243.2094973,-243.2094973
21,0.005346389,12.6,-239.0985002,-239.0985003
22,0.005593889,12.6,-254.0031005,-254.0031005
23,0.005842778,12.6,-234.2535445,-234.2535445
24,0.006156111,12.6,-204.0530535,-204.0530535
25,0.006466667,12.6,-204.0108083,-204.0108083
26,0.006714167,12.6,-173.2617367,-173.2617367
27,0.006963611,12.6,-158.2644675,-158.2644675
28,0.007209167,12.6,-154.2240057,-154.2240058
29,0.007455833,12.6,-140.3942134,-140.3942135
30,0.007769444,12.6,-130.9264487,-130.9264487
31,0.008081111,12.6,-110.3040303,-110.3040304
32,0.008331389,12.6,-116.4466806,-116.4466806
33,0.008581667,12.6,-108.6935275,-108.6935276
34,0.008831389,12.6,-120.8888433,-120.8888433
35,0.00908,12.6,-101.3289514,-101.3289514
36,0.009386944,12.6,-67.9230416,-67.92304163
37,0.009693611,12.6,-75.09874064,-75.09874067
38,0.009939722,12.6,-78.54606415,-78.54606418
39,0.010186667,12.6,-62.99763586,-62.99763589
40,0.010433889,12.6,-73.19283851,-73.19283854
41,0.010681944,12.6,-69.16126043,-69.16126045
42,0.011000278,12.6,-63.09915676,-63.09915679
43,0.011313889,12.6,-54.82658729,-54.82658731
44,0.011561667,12.6,-57.54112679,-57.54112682
45,0.011806667,12.6,-41.79877204,-41.79877206
46,0.012055,12.6,-36.49697177,-36.49697179
47,0.012308056,12.6,-39.8050299,-39.80502992
48,0.012617778,12.6,-35.13338171,-35.13338172
49,0.012923056,12.6,-25.84723157,-25.84723158
50,0.013167222,12.6,-24.68375227,-24.68375228
51,0.013414722,12.6,-40.88155406,-40.88155407
52,0.013665,12.6,-50.90757449,-50.90757451
53,0.013917222,12.6,-67.25752526,-67.25752529
54,0.0142225,12.6,-86.83638863,-86.83638867
55,0.014528611,12.6,-86.08559432,-86.08559436
56,0.014775833,12.6,-86.46406306,-86.4640631
57,0.015026389,12.6,-85.66800396,-85.668004
58,0.015273333,12.6,-108.4706882,-108.4706882
59,0.015522778,12.6,-132.050025,-132.0500251
60,0.0158325,12.6,-146.328543,-146.3285431
61,0.016142222,12.6,-145.2644283,-145.2644284
62,0.016394167,12.6,-111.1541951,-111.1541951
63,0.016646667,12.6,-117.2778365,-117.2778366
64,0.016896667,12.6,-125.6583045,-125.6583046
65,0.017148333,12.6,-128.242482,-128.2424821
66,0.017458611,12.6,-129.1816174,-129.1816175
67,0.017768611,12.6,-113.4225147,-113.4225148
68,0.018022778,12.6,-118.9530674,-118.9530674
69,0.018273889,12.6,-118.5068214,-118.5068214
70,0.018522778,12.6,-129.9790309,-129.979031
71,0.018772778,12.6,-144.6179515,-144.6179516
72,0.019090833,12.6,-149.8701764,-149.8701765
73,0.019403333,12.6,-128.1292482,-128.1292483
74,0.0196525,12.6,-113.6946553,-113.6946554
75,0.019901389,12.6,-93.58369735,-93.58369741
76,0.020151389,12.6,-83.95236703,-83.95236709
77,0.020403056,12.6,-78.2961861,-78.29618615
78,0.020718056,12.6,-75.83337437,-75.83337442
79,0.021026944,12.6,-63.73185421,-63.73185426
80,0.021280833,12.6,-57.49277181,-57.49277186
81,0.021530833,12.6,-63.79575331,-63.79575336
82,0.021780833,12.6,-70.1605287,-70.16052875
83,0.022028333,12.6,-59.7528449,-59.75284494
84,0.022335556,12.6,-39.33743859,-39.33743862
85,0.022638889,12.6,-14.43315701,-14.43315702
86,0.022885556,12.6,16.80089697,16.80089699
87,0.0231325,12.6,35.30092041,35.30092044
88,0.023381667,12.6,41.63443613,41.63443616
89,0.023631111,12.6,46.21297379,46.21297383
90,0.023948056,12.6,60.16547715,60.1654772
91,0.024260833,12.6,83.54901468,83.54901475
92,0.0245075,12.6,96.01836824,96.01836832
93,0.024756111,12.6,107.1388386,107.1388387
94,0.025006389,12.6,106.7800023,106.7800024
95,0.025255833,12.6,112.427561,112.4275611
96,0.025567222,12.6,104.9331968,104.9331969
97,0.025875278,12.6,98.18183675,98.18183684
98,0.026123056,12.6,89.41367931,89.41367939
99,0.026371667,12.6,71.50486281,71.50486287
100,0.026621111,12.6,63.32622892,63.32622897
101,0.026871944,12.6,40.01540388,40.01540392
102,0.027183056,12.6,27.02268233,27.02268235
103,0.027493333,12.6,38.81295577,38.81295581
104,0.027746111,12.6,41.69073478,41.69073482
105,0.027995278,12.6,52.01513801,52.01513806
106,0.028243889,12.6,59.16727368,59.16727374
107,0.028491389,12.6,72.15452841,72.15452849
108,0.028803056,12.6,86.10354604,86.10354612
109,0.029112778,12.6,92.20229308,92.20229318
110,0.029362222,12.6,99.97171001,99.97171011
111,0.029611944,12.6,96.17663991,96.17664001
112,0.029860278,12.6,97.80637926,97.80637936
113,0.030109722,12.6,108.1923422,108.1923424
