Meas,Time,Vmax
1,0.01682713,944.9422256
2,0.017074907,948.4858087
3,0.017324907,956.8293818
4,0.017577963,963.7934947
5,0.017829074,971.0544919
6,0.018179352,976.0443178
7,0.018519352,981.5022478
8,0.018766019,983.8826001
9,0.019019352,991.6247093
10,0.01927213,994.4612295
11,0.019523519,995.1028121
12,0.019877963,995.2350121
13,0.020225463,1003.388189
14,0.020475463,1008.940661
15,0.02072963,1016.949126
16,0.020981019,1021.172997
17,0.021231852,1023.335863
18,0.02159213,1025.378226
19,0.021938796,1032.618438
20,0.02218713,1036.36573
21,0.022437685,1042.979644
22,0.022687963,1052.067072
23,0.022936296,1063.499623
24,0.023288241,1073.218089
25,0.023627685,1083.816184
26,0.023876574,1094.530589
27,0.024128519,1100.282553
28,0.024381852,1103.502548
29,0.024631574,1107.135501
30,0.024985185,1109.838664
31,0.025330185,1118.938584
32,0.025578796,1126.185081
33,0.025826574,1129.133572
34,0.026079352,1131.749417
35,0.026331852,1135.305662
36,0.026682407,1137.699862
37,0.027022407,1150.052422
38,0.02727463,1155.303285
39,0.027526296,1163.173754
40,0.027775185,1170.770911
41,0.028026019,1176.171762
42,0.028383241,1180.222442
43,0.02872963,1189.215169
44,0.02897713,1195.173593
45,0.029225741,1207.159997
46,0.029474074,1215.169681
47,0.029726296,1220.391053
48,0.030081852,1223.396619
49,0.030424352,1230.184867
50,0.030674074,1234.664123
51,0.03091963,1236.071082
52,0.031168241,1236.454576
53,0.031416019,1231.929704
54,0.031772407,1226.917162
55,0.032117685,1231.673801
56,0.032366019,1228.877983
57,0.032616296,1228.96962
58,0.032866852,1231.302381
59,0.033119352,1234.745275
60,0.033476574,1236.987837
61,0.03382463,1240.394448
62,0.034073796,1243.159111
63,0.03432213,1242.775348
64,0.034573519,1242.747705
65,0.034821296,1247.732312
66,0.035172963,1250.457668
67,0.035514907,1254.172177
68,0.035763519,1259.018965
69,0.036016296,1262.938446
70,0.03626963,1265.903831
71,0.036519907,1269.697618
72,0.036872685,1271.974084
73,0.037217407,1273.243041
74,0.037465741,1278.207755
75,0.037714907,1279.074987
76,0.037966574,1282.118808
77,0.038217685,1287.338999
78,0.038567407,1292.38104
79,0.038907685,1299.352839
80,0.039156852,1307.501815
81,0.039408519,1305.666062
82,0.039659352,1305.470683
83,0.039908241,1304.825195
84,0.040263796,1302.483925
85,0.04060713,1309.657593
86,0.040857407,1316.058946
87,0.041107685,1314.960475
88,0.04135713,1318.990834
89,0.041606852,1323.746736
90,0.041956852,1327.251079
91,0.042296574,1330.063652
92,0.042545185,1334.34769
93,0.042798241,1340.128047
94,0.043050463,1345.393289
95,0.043299907,1347.851336
96,0.04365463,1348.678884
97,0.043997963,1349.942905
98,0.044245463,1345.126793
99,0.044492407,1348.457034
100,0.044740741,1343.952024
101,0.04498963,1349.767146
102,0.045337407,1353.895436
103,0.045679352,1354.49656
104,0.045933241,1358.119193
105,0.046183796,1360.495474
106,0.046437963,1363.65219
107,0.046691019,1364.225511
108,0.047049907,1363.53345
109,0.047395185,1366.03115
110,0.047643241,1368.039148
111,0.047892407,1372.896892
112,0.04814463,1376.816356
113,0.048397685,1380.6031
114,0.048757685,1383.362531
115,0.049104352,1387.452647
116,0.049354352,1388.413742
117,0.049609352,1390.53421
118,0.049861852,1392.924049
119,0.050115463,1397.046118
120,0.050471019,1399.329598
121,0.050812685,1402.682675
122,0.05105963,1406.061497
123,0.051308241,1408.883316
124,0.051555741,1413.503585
125,0.051804352,1419.114646
126,0.052164907,1422.220472
