Meas,Time,Temperature,Vmax.og,Vmax.inst
1,0,9.979303333,161.2473492,161.2473492
2,0.000359722,9.974986667,163.2025053,163.2025053
3,0.000609167,9.971993333,162.3186726,162.3186726
4,0.000859722,9.968986667,157.1084009,157.1084009
5,0.00111,9.965983333,155.9176149,155.9176149
6,0.001362222,9.962956667,152.4260214,152.4260214
7,0.001735,9.958483333,149.076849,149.076849
8,0.002095,9.954163333,145.1549752,145.1549753
9,0.002346111,9.95115,141.0055646,141.0055646
10,0.002594722,9.948166667,139.6273339,139.627334
11,0.002845833,9.945153333,139.4727245,139.4727245
12,0.003093889,9.942176667,144.1470609,144.1470609
13,0.003471944,9.93764,148.2835453,148.2835454
14,0.003831111,9.93333,149.0389005,149.0389005
15,0.004078056,9.930366667,150.602108,150.6021081
16,0.004328333,9.927363333,144.8617549,144.861755
17,0.004579167,9.924353333,139.1813682,139.1813683
18,0.004831389,9.921326667,132.2832622,132.2832623
19,0.005211944,9.91676,125.4185071,125.4185072
20,0.0055825,9.912313333,129.4464875,129.4464876
21,0.005829167,9.909353333,133.5640124,133.5640125
22,0.006076389,9.906386667,134.4029208,134.4029209
23,0.006323056,9.903426667,132.5507184,132.5507185
24,0.006578056,9.900366667,130.2407203,130.2407204
25,0.006950556,9.902051667,127.3958772,127.3958773
26,0.007305278,9.90418,124.0549516,124.0549517
27,0.007551944,9.90566,117.0857537,117.0857538
28,0.007803889,9.907171667,112.4752553,112.4752554
29,0.008053333,9.908668333,108.3831311,108.3831312
30,0.008304167,9.910173333,107.7106129,107.710613
31,0.008676389,9.912406667,107.4859171,107.4859172
32,0.009032222,9.914541667,103.9450239,103.945024
33,0.009283333,9.916048333,106.9682521,106.9682523
34,0.009531111,9.917535,109.6742483,109.6742484
35,0.009778611,9.91902,112.0395307,112.0395309
36,0.010030833,9.920533333,118.3064051,118.3064053
37,0.010410278,9.92281,124.146892,124.1468921
38,0.010774444,9.924995,122.1959972,122.1959974
39,0.011024167,9.926493333,121.0557252,121.0557254
40,0.011273611,9.92799,121.4046872,121.4046874
41,0.011524167,9.929493333,123.2379005,123.2379007
42,0.011773056,9.930986667,127.5837065,127.5837066
43,0.012146944,9.93323,131.8224956,131.8224958
44,0.012505556,9.935381667,135.1456923,135.1456925
45,0.012756667,9.936888333,139.8320544,139.8320546
46,0.013008611,9.9384,142.9868691,142.9868693
47,0.013260278,9.93991,143.9099948,143.909995
48,0.013509167,9.941403333,142.7499051,142.7499053
49,0.013889722,9.943686667,141.9705017,141.970502
50,0.014253333,9.945868333,146.3278183,146.3278185
51,0.014504444,9.947375,147.4144016,147.4144019
52,0.014753333,9.948868333,150.3979586,150.3979588
53,0.015001667,9.950358333,154.7728417,154.7728419
54,0.015253056,9.951866667,155.9448328,155.9448331
55,0.015627778,9.954115,156.6312568,156.6312571
56,0.0159875,9.956273333,157.4657006,157.4657009
57,0.016236389,9.957766667,158.7740681,158.7740684
58,0.016481944,9.95924,161.4112103,161.4112106
59,0.016727778,9.960715,157.7009829,157.7009832
60,0.016982778,9.962245,159.0782705,159.0782708
61,0.017369167,9.964563333,160.1123368,160.1123371
62,0.017734444,9.966755,160.8975274,160.8975277
63,0.017981389,9.968236667,156.7276015,156.7276018
64,0.018231944,9.96974,155.0184645,155.0184648
