Meas,Time,Temperature,Vmax.og,Vmax.inst
1,0,9.405295,9.597877679,9.597877679
2,0.0003375,9.41137,4.923504593,4.923504593
3,0.000587777,9.415875,3.97809092,3.97809092
4,0.000836389,9.42035,-0.787551258,-0.787551258
5,0.0010875,9.42487,1.357539129,1.357539129
6,0.001335277,9.42933,2.188108045,2.188108045
7,0.001676944,9.43548,3.868053365,3.868053366
8,0.002013055,9.44153,7.027342356,7.027342358
9,0.002260833,9.44599,9.501746312,9.501746314
10,0.002509166,9.45046,13.2766929,13.2766929
11,0.002756944,9.45492,20.87175231,20.87175232
12,0.003007222,9.459425,22.21530588,22.21530589
13,0.003356111,9.465705,21.44289859,21.4428986
14,0.003698333,9.471865,20.62516745,20.62516746
15,0.003946944,9.47634,20.16648346,20.16648347
16,0.004195277,9.48081,20.36629509,20.3662951
17,0.004441666,9.485245,23.46157929,23.4615793
18,0.004689444,9.489705,21.74587464,21.74587465
19,0.005036111,9.495945,21.41781797,21.41781798
20,0.005375,9.502045,19.78773013,19.78773014
21,0.005620555,9.506465,20.52542356,20.52542357
22,0.0058675,9.51091,16.5970919,16.59709191
23,0.006119722,9.51545,9.336522821,9.336522827
24,0.006371111,9.519975,9.005833692,9.005833698
25,0.0067225,9.5263,8.329451109,8.329451115
26,0.0070625,9.53242,5.434231043,5.434231047
27,0.007308611,9.53685,3.471457867,3.47145787
28,0.007555277,9.54129,1.686389656,1.686389657
29,0.007805277,9.54579,-1.089291508,-1.089291509
30,0.008052222,9.550235,-3.846908262,-3.846908265
31,0.008391111,9.556335,-6.553370197,-6.553370203
32,0.008725833,9.56236,-12.34569036,-12.34569037
33,0.008975833,9.56686,-12.26223749,-12.2622375
34,0.009223611,9.57132,-10.58030385,-10.58030386
35,0.009471111,9.575775,-14.44704781,-14.44704783
36,0.009716944,9.5802,-14.73972568,-14.7397257
37,0.010058889,9.586355,-14.82547712,-14.82547714
38,0.010396111,9.592425,-13.4357794,-13.43577942
39,0.010645277,9.59691,-10.33484502,-10.33484503
40,0.010893889,9.601385,-9.135015449,-9.13501546
41,0.011139444,9.605805,-11.73928408,-11.73928409
42,0.011386389,9.61025,-12.81265404,-12.81265406
43,0.011729722,9.61643,-14.309566,-14.30956602
44,0.012066111,9.622485,-15.37460352,-15.37460354
45,0.012314444,9.626955,-16.93192128,-16.9319213
46,0.012559722,9.63137,-23.68587497,-23.685875
47,0.012806389,9.63581,-23.57196774,-23.57196777
48,0.0130575,9.64033,-22.55100888,-22.55100891
49,0.013401111,9.646515,-19.82628645,-19.82628648
50,0.0137375,9.65257,-17.33608396,-17.33608399
51,0.013983333,9.656995,-16.8892973,-16.88929733
52,0.014228055,9.6614,-13.73780294,-13.73780296
53,0.014478333,9.665905,-14.06792324,-14.06792326
54,0.014727777,9.670395,-5.950176359,-5.950176369
55,0.015075,9.676645,3.138506496,3.138506501
56,0.015411389,9.6827,3.840545453,3.84054546
57,0.015659166,9.68716,-0.163484654,-0.163484654
58,0.015906666,9.691615,4.796295764,4.796295773
59,0.016156944,9.69612,12.04891498,12.048915
60,0.016405833,9.7002,13.60410404,13.60410407
61,0.016753889,9.702288333,14.72449184,14.72449187
62,0.017093611,9.704326667,20.72271112,20.72271116
63,0.017341111,9.705811667,24.10756008,24.10756013
64,0.017588055,9.707293333,20.98330779,20.98330783
65,0.017836389,9.708783333,22.84871942,22.84871947
66,0.018085277,9.710276667,26.37307157,26.37307163
