Meas,Time,Temperature,Vmax.og,Vmax.inst
1,0,9.504243333,73.75541975,73.75541975
2,0.000247778,9.507216667,75.27361034,75.27361034
3,0.000499167,9.510233333,76.82781879,76.82781879
4,0.000746667,9.513203333,75.92674744,75.92674744
5,0.000994167,9.516173333,77.46250837,77.46250837
6,0.001376945,9.520766667,78.89414063,78.89414063
7,0.00174,9.525123333,74.63694683,74.63694683
8,0.001990556,9.52813,71.91418532,71.91418533
9,0.002238612,9.531106667,68.79918601,68.79918602
10,0.002488056,9.5341,63.72909013,63.72909014
11,0.002740278,9.537126667,64.59162937,64.59162938
12,0.003129723,9.5418,64.97631982,64.97631983
13,0.003498334,9.546223333,63.15833533,63.15833534
14,0.003746667,9.549203333,61.40458967,61.40458968
15,0.003999723,9.55224,63.65421059,63.6542106
16,0.004248334,9.555223333,61.07890084,61.07890085
17,0.004495834,9.558193333,63.10462081,63.10462082
18,0.004876112,9.562756667,65.74765272,65.74765273
19,0.005238612,9.567106667,64.14650792,64.14650793
20,0.005486389,9.57008,66.27120792,66.27120793
21,0.005735556,9.57307,66.68764781,66.68764782
22,0.005986945,9.576086667,66.50018012,66.50018013
23,0.006236667,9.579083333,69.28490623,69.28490625
24,0.006625834,9.583753333,72.41571749,72.41571751
25,0.006992223,9.58815,76.48362886,76.48362888
26,0.007241667,9.591143333,77.99302457,77.99302459
27,0.007490278,9.594126667,76.883396,76.88339602
28,0.007735834,9.597073333,75.99245221,75.99245223
29,0.007984723,9.60006,76.21235103,76.21235105
30,0.00837,9.604683333,75.80262451,75.80262453
31,0.008736389,9.60908,78.25778616,78.25778619
32,0.008985,9.612063333,77.50759025,77.50759028
33,0.009232778,9.615036667,76.61370786,76.61370789
34,0.009480556,9.61801,77.29627047,77.2962705
35,0.009730556,9.62101,80.41029244,80.41029247
36,0.010107778,9.625536667,83.58366135,83.58366138
37,0.010469167,9.629873333,81.46557311,81.46557314
38,0.010719445,9.632876667,82.89628283,82.89628286
39,0.010971667,9.635903333,77.92101249,77.92101252
40,0.011223612,9.638926667,82.02809726,82.0280973
41,0.011485834,9.642073333,81.47446857,81.47446861
42,0.011870834,9.646693333,80.6691858,80.66918584
43,0.012235278,9.651066667,79.98286628,79.98286632
44,0.012482223,9.65403,76.98526011,76.98526015
45,0.012733334,9.657043333,76.18801582,76.18801586
46,0.012987223,9.66009,76.24114404,76.24114408
47,0.013242223,9.66315,75.21965438,75.21965442
48,0.013629445,9.667796667,74.73103393,74.73103397
49,0.013998612,9.672226667,75.80317668,75.80317672
50,0.014248889,9.67523,77.91543756,77.9154376
51,0.014499167,9.678233333,79.30222408,79.30222412
52,0.014750834,9.681253333,79.34390492,79.34390497
53,0.015003056,9.68428,74.38194207,74.38194211
54,0.015385,9.688863333,68.76810217,68.76810221
55,0.015748334,9.693223333,68.57169225,68.57169229
56,0.015997778,9.696216667,68.2437637,68.24376374
57,0.016246389,9.6992,67.51103989,67.51103993
58,0.016498056,9.70111,65.36258086,65.3625809
59,0.01675,9.702621667,62.52069002,62.52069006
60,0.017136667,9.704941667,60.22235948,60.22235952
61,0.017501945,9.707133333,59.3144349,59.31443494
62,0.0177525,9.708636667,59.43105252,59.43105256
63,0.018000834,9.710126667,58.61332813,58.61332817
64,0.018248612,9.711613333,61.57140225,61.57140229
65,0.018497223,9.713105,58.99499821,58.99499825
66,0.018873334,9.715361667,56.29794286,56.2979429
67,0.019236112,9.717538333,55.23601764,55.23601768
68,0.019484723,9.71903,55.16830912,55.16830916
69,0.019734445,9.720528333,54.57871967,54.57871971
70,0.019984445,9.722028333,52.2582099,52.25820994
71,0.020232223,9.723515,51.24149427,51.24149431
72,0.020610556,9.725785,50.02046081,50.02046085
73,0.020973056,9.72796,51.55621538,51.55621542
74,0.02122,9.729441667,49.22042756,49.2204276
75,0.021471112,9.730948333,49.20417627,49.20417631
76,0.021720834,9.732446667,44.63513841,44.63513845
77,0.021966667,9.733921667,44.74623043,44.74623047
78,0.0223475,9.736206667,44.26007577,44.26007581
79,0.022711945,9.738393333,41.65550771,41.65550775
80,0.022960556,9.739885,44.54359275,44.54359279
81,0.023213056,9.7414,41.78955758,41.78955762
