Meas,Time,Vmax
1,0.017064352,703.9315024
2,0.017317407,721.2220445
3,0.017570463,735.9762486
4,0.017817407,747.7864119
5,0.018183796,758.0535485
6,0.01853463,767.5763473
7,0.018783241,781.3493078
8,0.019028241,792.1377601
9,0.019281296,804.8080443
10,0.019530741,821.2910904
11,0.019905463,837.8950642
12,0.020263519,853.2173515
13,0.02051213,871.4451969
14,0.02075963,886.1821013
15,0.021009074,905.6448787
16,0.02125963,919.4506884
17,0.021628796,931.9779155
18,0.021981296,946.6661543
19,0.022229074,958.5324561
20,0.022480185,974.1432574
21,0.02272963,988.6545319
22,0.022979907,1000.273548
23,0.023349352,1011.481602
24,0.023703796,1026.113957
25,0.023956019,1038.376583
26,0.024203519,1053.100762
27,0.024453796,1069.173502
28,0.02470463,1079.953557
29,0.02507713,1089.072255
30,0.025430741,1107.196504
31,0.025681019,1113.546719
32,0.025930741,1125.13632
33,0.026183796,1139.281035
34,0.026438519,1148.091155
35,0.026799352,1155.798228
36,0.027151296,1165.181694
37,0.027401574,1177.866392
38,0.027654907,1188.115244
39,0.027905463,1201.736909
40,0.028156574,1216.37963
41,0.028521852,1229.305149
42,0.028875463,1236.935245
43,0.02912713,1250.315966
44,0.029377407,1266.243939
45,0.029629352,1275.514462
46,0.029877963,1287.539337
47,0.030239074,1298.388121
48,0.03058713,1313.296934
49,0.030834907,1324.73849
50,0.031083796,1339.394348
51,0.031330741,1350.919825
52,0.031581296,1369.462168
53,0.03195463,1386.120327
54,0.032308519,1397.467636
55,0.032558241,1410.118435
56,0.032811019,1423.202214
57,0.033061296,1437.328439
58,0.033312407,1452.498892
59,0.033681852,1467.576415
60,0.034033519,1482.22498
61,0.034280463,1497.518796
62,0.034530463,1513.520482
63,0.034782685,1524.313871
64,0.035031574,1538.09111
65,0.035401574,1548.987804
66,0.035759907,1562.887567
67,0.03601213,1574.123099
68,0.036263796,1586.608415
69,0.036515185,1597.860528
70,0.036772407,1607.669002
71,0.037133796,1616.187543
72,0.037483796,1631.689202
73,0.037732407,1643.753238
74,0.037980185,1652.077483
75,0.038230741,1665.486132
76,0.038484352,1680.307616
77,0.038850741,1692.061709
78,0.039203796,1704.128176
79,0.03945213,1715.143842
80,0.039700463,1723.682148
81,0.039950185,1735.046645
82,0.04019963,1744.630163
83,0.040573241,1753.642554
84,0.040928796,1766.779039
85,0.041175185,1778.146727
86,0.04142213,1791.536448
87,0.041678241,1804.344898
88,0.041926852,1817.088296
89,0.042295741,1827.912507
90,0.042652685,1838.270181
91,0.042903241,1847.200079
92,0.043152963,1861.55758
93,0.043404074,1877.681218
94,0.043655463,1888.058304
95,0.044020741,1895.530909
96,0.044373519,1903.019874
97,0.044621019,1911.600317
98,0.044872407,1923.516027
