Meas,Time,Temperature,Vmax
4625,3.103636944,12.10910833,186.2555948
4626,3.103962222,12.11886667,181.6511981
4627,3.104211944,12.12635833,182.7450752
4628,3.104464444,12.13393333,181.6206599
4629,3.104716111,12.14148333,197.994789
4630,3.104966389,12.14899167,197.4267552
4631,3.105298056,12.15894167,199.0012846
4632,3.105626111,12.16878333,217.8205168
4633,3.105876389,12.17629167,225.9478017
4634,3.106123889,12.18371667,231.1820714
4635,3.106376111,12.19128333,229.7289946
4636,3.106625,12.19875,221.978991
4637,3.106952778,12.20858333,215.6139563
4638,3.107277222,12.21831667,211.754792
4639,3.1075275,12.225825,208.8667545
4640,3.107775,12.23325,215.5461013
4641,3.108021667,12.24065,212.9813127
4642,3.108269444,12.24808333,206.648884
4643,3.108599444,12.25798333,200.2713091
4644,3.108921944,12.26765833,211.4747045
4645,3.109165833,12.274975,218.9422136
4646,3.109412778,12.28238333,230.0174955
4647,3.109663889,12.28991667,231.7983151
4648,3.109916944,12.29750833,224.0750715
4649,3.110249722,12.30749167,217.2588959
4650,3.110572222,12.31716667,226.7987848
4651,3.110817222,12.32451667,235.6079331
4652,3.111064722,12.33194167,232.9975235
4653,3.111318611,12.33955833,221.5188935
4654,3.111566389,12.34699167,225.6049924
4655,3.111891389,12.35674167,232.5946129
4656,3.112212222,12.36636667,219.1552285
4657,3.112459167,12.373775,221.3583295
4658,3.112708333,12.38125,217.2068307
4659,3.112957778,12.38873333,219.8765984
4660,3.1132075,12.396225,212.57205
4661,3.113540833,12.406225,205.6166068
4662,3.113866389,12.41599167,202.8613523
4663,3.114113889,12.42341667,190.8498281
4664,3.114361667,12.43085,196.8705998
4665,3.114609167,12.438275,195.4256301
4666,3.114860556,12.44581667,194.571322
4667,3.115197778,12.45593333,194.3535083
4668,3.115525556,12.46576667,200.7636101
4669,3.115773889,12.47321667,194.1112605
4670,3.116021944,12.48065833,197.9496472
4671,3.116273056,12.48819167,192.7864105
4672,3.116521667,12.49565,186.7680742
4673,3.116850278,12.5,183.6379591
4674,3.117173889,12.5,192.0229196
4675,3.117421667,12.5,177.4865558
4676,3.117668611,12.5,171.6431801
4677,3.117918611,12.5,171.831561
4678,3.118167222,12.5,184.8406282
4679,3.118496389,12.5,200.2444329
4680,3.118821389,12.5,195.5245193
4681,3.119070833,12.5,190.7364864
4682,3.119320278,12.5,192.447368
4683,3.119568056,12.5,206.0654764
4684,3.119815833,12.5,200.7357829
4685,3.120151667,12.5,198.0425752
4686,3.120476111,12.5,195.9234683
4687,3.120721944,12.5,195.7962539
4688,3.120971667,12.5,199.9358338
4689,3.121223056,12.5,197.2344404
4690,3.1214725,12.5,191.4469285
4691,3.121803889,12.5,184.431131
4692,3.122131111,12.5,186.5185331
4693,3.122380278,12.5,201.2173191
4694,3.12263,12.5,212.8868442
4695,3.122878611,12.5,221.4679654
4696,3.123125278,12.5,217.7481612
4697,3.123450556,12.5,219.4756425
4698,3.123771111,12.5,229.3983668
4699,3.124020833,12.5,238.9782288
4700,3.124269167,12.5,234.2165075
4701,3.124515278,12.5,240.3433371
4702,3.124763611,12.5,248.6966115
4703,3.125092778,12.5,254.6061484
4704,3.1254175,12.5,266.0620288
4705,3.125666944,12.5,263.6082725
4706,3.125913333,12.5,255.2791338
4707,3.1261625,12.5,253.8679991
4708,3.126409167,12.5,237.7002978
4709,3.126739722,12.5,227.547158
4710,3.1270625,12.5,226.3727718
4711,3.127313056,12.5,248.4854747
4712,3.127566944,12.5,247.8344047
4713,3.127812778,12.5,253.4096422
4714,3.128060556,12.5,261.3261013
4715,3.128389444,12.5,268.7981032
4716,3.128716111,12.5,275.388966
4717,3.128963056,12.5,262.555194
4718,3.12921,12.5,267.3426965
4719,3.129460278,12.5,274.2958901
4720,3.129710556,12.5,266.1826619
4721,3.130043056,12.5,258.7716995
4722,3.130369444,12.5,250.9796462
4723,3.130620556,12.5,257.0293458
4724,3.130873611,12.5,254.7270519
4725,3.131121111,12.5,260.9872281
4726,3.131368333,12.5,272.3085302
4727,3.131698611,12.5,283.042269
4728,3.132024167,12.5,276.2653077
4729,3.132279167,12.5,283.4361978
4730,3.132527778,12.5,293.5305816
4731,3.132776111,12.5,289.5793996
4732,3.133026389,12.5,278.1744078
4733,3.13336,12.5,269.7333641
4734,3.1336825,12.5,273.4784754
4735,3.133932222,12.5,269.6909391
4736,3.134183056,12.5,269.3659161
4737,3.134427222,12.5,263.3761461
4738,3.134675833,12.5,260.8369749
4739,3.135003056,12.5,258.1330564
