Meas,Time,Temperature,Vmax
1,3.117185833,12.6,-71.70072353
2,3.117433333,12.6,-62.35622691
3,3.117680278,12.6,-71.25186
4,3.117930278,12.6,-94.45818488
5,3.118179167,12.6,-106.9854858
6,3.118491667,12.6,-115.2845876
7,3.118798611,12.6,-110.2741709
8,3.119044167,12.6,-110.9975037
9,3.119291944,12.6,-113.1905326
10,3.119540556,12.6,-121.0456087
11,3.119789722,12.6,-141.7574222
12,3.120103333,12.6,-156.1495967
13,3.120413889,12.6,-145.0402921
14,3.120664722,12.6,-152.5786505
15,3.120913056,12.6,-158.1416258
16,3.121157778,12.6,-157.0559181
17,3.121406389,12.6,-161.1326212
18,3.121723611,12.6,-160.2418267
19,3.122035,12.6,-160.5252754
20,3.122282778,12.6,-172.8438365
21,3.122532222,12.6,-169.9222016
22,3.122779722,12.6,-180.5145446
23,3.123028611,12.6,-166.478924
24,3.123341944,12.6,-145.0160497
25,3.1236525,12.6,-144.9859883
26,3.1239,12.6,-123.1332742
27,3.124149444,12.6,-112.4750234
28,3.124395,12.6,-109.6035344
29,3.124641667,12.6,-99.7749907
30,3.124955278,12.6,-93.04643949
31,3.125266944,12.6,-78.39053636
32,3.125517222,12.6,-82.75595877
33,3.1257675,12.6,-77.24595587
34,3.126017222,12.6,-85.91286402
35,3.126265833,12.6,-72.01209251
36,3.126572778,12.6,-48.27128871
37,3.126879444,12.6,-53.37087314
38,3.127125556,12.6,-55.82079145
39,3.1273725,12.6,-44.77088936
40,3.127619722,12.6,-52.01636117
41,3.127867778,12.6,-49.1512067
42,3.128186111,12.6,-44.84300648
43,3.128499722,12.6,-38.96388594
44,3.1287475,12.6,-40.89303265
45,3.1289925,12.6,-29.70533053
46,3.129240833,12.6,-25.93746959
47,3.129493889,12.6,-28.28841622
48,3.129803611,12.6,-24.96838875
49,3.130108889,12.6,-18.3689564
50,3.130353056,12.6,-17.54209819
51,3.130600556,12.6,-29.05344679
52,3.130850833,12.6,-36.17866842
53,3.131103056,12.6,-47.79813619
54,3.131408333,12.6,-61.71229801
55,3.131714444,12.6,-61.1787125
56,3.131961667,12.6,-61.447667
57,3.132212222,12.6,-60.88191627
58,3.132459167,12.6,-77.0871463
59,3.132708611,12.6,-93.84431488
60,3.133018333,12.6,-103.9916366
61,3.133328056,12.6,-103.2353724
62,3.13358,12.6,-78.99416513
63,3.1338325,12.6,-83.34604705
64,3.1340825,12.6,-89.30178991
65,3.134334167,12.6,-91.13827178
66,3.134644444,12.6,-91.80566407
67,3.134954444,12.6,-80.60610111
68,3.135208611,12.6,-84.53648647
69,3.135459722,12.6,-84.21933425
70,3.135708611,12.6,-92.37227851
71,3.135958611,12.6,-102.7757073
72,3.136276667,12.6,-106.5082793
73,3.136589167,12.6,-91.05762347
74,3.136838333,12.6,-80.79937286
75,3.137087222,12.6,-66.50710554
76,3.137337222,12.6,-59.66239734
77,3.137588889,12.6,-55.64270933
78,3.137903889,12.6,-53.89244964
79,3.138212778,12.6,-45.292259
80,3.138466667,12.6,-40.85832707
81,3.138716667,12.6,-45.33765051
82,3.138966667,12.6,-49.860887
83,3.139214167,12.6,-42.46446356
84,3.139521389,12.6,-27.95587038
85,3.139824722,12.6,-10.2571844
86,3.140071389,12.6,11.93985916
87,3.140318333,12.6,25.08722773
88,3.1405675,12.6,29.58824713
89,3.140816944,12.6,32.84205873
90,3.141133889,12.6,42.75763783
91,3.141446667,12.6,59.37553761
92,3.141693333,12.6,68.23708274
93,3.141941944,12.6,76.14001743
94,3.142192222,12.6,75.88498807
95,3.142441667,12.6,79.89850267
96,3.142753056,12.6,74.57248908
97,3.143061111,12.6,69.77450642
98,3.143308889,12.6,63.54326034
99,3.1435575,12.6,50.8160628
100,3.143806944,12.6,45.00377751
101,3.144057778,12.6,28.43756807
102,3.144368889,12.6,19.20408364
103,3.144679167,12.6,27.58301493
104,3.144931944,12.6,29.62814575
105,3.145181111,12.6,36.96532979
106,3.145429722,12.6,42.04809218
107,3.145677222,12.6,51.27766464
108,3.145988889,12.6,61.19072044
109,3.146298611,12.6,65.52486511
110,3.146548056,12.6,71.04629604
111,3.146797778,12.6,68.34926167
112,3.147046111,12.6,69.5074437
113,3.147295556,12.6,76.88835415
114,3.14761,12.6,80.56792017
115,3.147919444,12.6,82.59623002
116,3.14817,12.6,65.66178035
117,3.14842,12.6,61.97889249
118,3.148673611,12.6,50.00001348
119,3.148925556,12.6,52.87577405
120,3.149240556,12.6,65.52598223
121,3.149553333,12.6,72.19148223
122,3.149800833,12.6,79.1157462
123,3.150049722,12.6,83.62941643
124,3.150298889,12.6,74.63809169
125,3.150545833,12.6,67.96406207
126,3.150849722,12.6,60.76384626
127,3.151155,12.6,67.5889331
128,3.1514,12.6,53.48988405
129,3.151646667,12.6,62.96828736
130,3.151895278,12.6,54.69944216
131,3.152142778,12.6,34.28838275
132,3.152453611,12.6,16.95250406
133,3.152761667,12.6,33.30859891
134,3.153008056,12.6,27.95410942
135,3.153256667,12.6,24.3897989
136,3.153503333,12.6,20.8039607
137,3.153753889,12.6,32.99655901
138,3.154073333,12.6,42.92163424
139,3.154390833,12.6,36.11456001
140,3.154640278,12.6,6.843583241
141,3.154890556,12.6,8.208376739
142,3.155139167,12.6,4.726997735
143,3.1553875,12.6,-9.298251489
144,3.155699444,12.6,-17.9234738
145,3.156006111,12.6,-7.202415202
146,3.156255556,12.6,9.778667427
147,3.156506111,12.6,16.55110837
148,3.156754444,12.6,21.24402817
149,3.157003333,12.6,29.29912361
150,3.157316389,12.6,32.62703946
151,3.157624167,12.6,34.49369738
152,3.157870833,12.6,18.49473263
153,3.158118056,12.6,23.38361648
154,3.158365556,12.6,14.66223077
155,3.158613333,12.6,9.244939299
156,3.158926389,12.6,11.92349324
157,3.159236111,12.6,5.442158474
158,3.159482222,12.6,6.508463365
159,3.159727778,12.6,8.941023079
160,3.159977222,12.6,4.522062606
161,3.1602275,12.6,0.648213892
162,3.160544444,12.6,-3.35457395
163,3.160856944,12.6,10.0552461
164,3.161105833,12.6,2.437847921
165,3.161353333,12.6,14.10868153
166,3.161603889,12.6,6.93683207
167,3.161850556,12.6,6.039984327
168,3.16216,12.6,13.85194248
169,3.162469167,12.6,25.37379128
170,3.162716667,12.6,27.66240802
171,3.162966111,12.6,22.32856419
172,3.163214722,12.6,30.83446355
173,3.163466667,12.6,28.42700095
174,3.163782222,12.6,19.57035151
175,3.164093611,12.6,20.92372012
176,3.164343056,12.6,31.1544233
177,3.164593333,12.6,49.21330937
178,3.164844722,12.6,62.62235665
179,3.165095278,12.6,47.8738773
180,3.165405,12.6,36.44482338
181,3.165711944,12.6,39.04975391
182,3.165959722,12.6,53.7334576
183,3.16621,12.6,42.77856288
184,3.166459444,12.6,33.73481754
185,3.166714167,12.6,35.09035194
186,3.1670225,12.6,30.85738913
187,3.167331944,12.6,34.67199496
188,3.167585,12.6,30.39837697
189,3.167831667,12.6,29.80549288
190,3.168079167,12.6,11.75679408
191,3.168328056,12.6,12.01454048
192,3.168640556,12.6,17.0612658
193,3.168944722,12.6,23.80438674
194,3.169196111,12.6,27.50426247
195,3.169445833,12.6,51.39784658
196,3.169696944,12.6,51.24645126
197,3.169946111,12.6,45.17090196
198,3.170257778,12.6,41.15529412
199,3.170565833,12.6,53.05517319
200,3.170814167,12.6,60.4336114
201,3.171062222,12.6,59.34369666
202,3.171311389,12.6,58.78144578
203,3.171561944,12.6,88.05176513
204,3.171876111,12.6,117.8245068
205,3.172186944,12.6,121.4457014
206,3.172437222,12.6,141.1101329
207,3.172686667,12.6,154.4648742
208,3.172931389,12.6,154.7872724
209,3.173178333,12.6,145.5528485
210,3.173491389,12.6,138.6791716
211,3.173803889,12.6,150.2526202
212,3.174054444,12.6,152.5435599
213,3.174303889,12.6,158.0784899
214,3.174550833,12.6,136.5771299
215,3.174799167,12.6,132.0767667
216,3.175109722,12.6,120.6399751
217,3.175418611,12.6,101.5493131
218,3.175668889,12.6,94.0983313
219,3.175918611,12.6,83.46063545
220,3.176168889,12.6,78.61674413
221,3.176419167,12.6,51.9488039
222,3.176731944,12.6,34.91517712
223,3.177045278,12.6,50.83321411
224,3.177292778,12.6,57.03864026
225,3.177541944,12.6,61.61636331
226,3.177789167,12.6,78.93864906
227,3.1780375,12.6,79.76335228
228,3.178345278,12.6,80.25902421
229,3.1786525,12.6,84.10119184
230,3.178901944,12.6,90.30963714
231,3.179148611,12.6,96.90917732
232,3.179397222,12.6,88.06440991
233,3.179645556,12.6,85.6474511
234,3.179958056,12.6,78.86061931
235,3.180266111,12.6,82.57381476
236,3.180511667,12.6,66.68994971
237,3.180759722,12.6,59.08951161
238,3.181009722,12.6,47.46286823
239,3.181264167,12.6,54.04507317
240,3.181572778,12.6,65.89782818
241,3.181880833,12.6,65.03589409
242,3.182129444,12.6,77.38224162
243,3.182379444,12.6,81.28098261
244,3.182629722,12.6,69.63484143
245,3.182880278,12.6,64.48133154
246,3.183190278,12.6,60.88763824
247,3.183494444,12.60096667,70.27827773
248,3.183743611,12.60246167,46.56804575
249,3.183995278,12.60397167,52.7213741
250,3.184246389,12.60547833,44.86014511
251,3.184499167,12.606995,53.022933
252,3.184812778,12.60887667,63.49394686
253,3.185120833,12.610725,75.1488298
254,3.185370833,12.612225,71.96773216
255,3.185616944,12.61370167,64.10434605
256,3.185863889,12.61518333,75.17166938
257,3.186110278,12.61666167,79.99038584
258,3.186418333,12.61851,79.84801592
259,3.186725,12.62035,84.447306
260,3.186970833,12.621825,69.70244706
261,3.187222222,12.62333333,60.04157456
262,3.187471111,12.62482667,66.67512561
263,3.187719444,12.62631667,58.86888575
264,3.188028333,12.62817,55.37344696
265,3.188337222,12.63002333,66.75719085
266,3.1885875,12.631525,72.39890363
267,3.188840556,12.63304333,67.80714072
268,3.189091944,12.63455167,81.56740298
269,3.189340556,12.63604333,83.531254
270,3.189657222,12.63794333,81.61853062
271,3.189969167,12.639815,79.31256699
272,3.1902175,12.641305,66.08504085
273,3.190465278,12.64279167,56.12433682
274,3.190712778,12.64427667,54.52035752
275,3.190966944,12.64580167,48.5199596
276,3.191282778,12.64769667,48.144191
277,3.191591944,12.64955167,48.7011533
278,3.1918375,12.651025,35.99126917
279,3.192088056,12.65252833,39.19714777
280,3.192335556,12.65401333,35.99770776
281,3.192584444,12.65550667,33.73000774
282,3.192901111,12.65740667,23.96123729
283,3.193210278,12.65926167,15.32317719
284,3.193458611,12.66075167,12.22230242
285,3.193711111,12.66226667,7.561160247
286,3.193960278,12.66376167,-10.65994185
287,3.194211389,12.66526833,-18.13226448
288,3.1945225,12.667135,-12.55522951
289,3.194828333,12.66897,-3.860890499
290,3.195074167,12.670445,-0.007775269
291,3.195320833,12.671925,-3.824332919
292,3.195568611,12.67341167,-4.209247659
293,3.195816389,12.67489833,-4.723830216
294,3.196125,12.67675,-7.032283863
295,3.196436389,12.67861833,0.782573956
296,3.196686111,12.68011667,19.25493512
297,3.196933889,12.68160333,28.17296763
298,3.197183056,12.68309833,48.44543604
299,3.197430833,12.684585,50.10003128
300,3.197740556,12.68644333,46.92819376
301,3.198044722,12.68826833,47.20983506
302,3.1982925,12.689755,41.05584018
303,3.198540278,12.69124167,45.22280981
304,3.198788611,12.69273167,40.42546346
305,3.199040556,12.69424333,34.03729564
306,3.199351389,12.69610833,26.84747597
307,3.199662778,12.69797667,18.11985737
308,3.199909444,12.69945667,15.30703615
309,3.200158333,12.70095,5.744220217
310,3.200405556,12.70243333,1.632458598
311,3.200651944,12.70391167,10.93807753
312,3.200963056,12.70577833,24.65114362
313,3.201272222,12.70763333,25.63985911
314,3.201526111,12.70915667,30.23663713
315,3.201780833,12.710685,29.33965793
316,3.202031111,12.71218667,32.1982079
317,3.202278889,12.71367333,33.78679885
318,3.202586667,12.71552,36.01862215
319,3.202892222,12.71735333,48.40556648
320,3.203139722,12.71883833,62.78812349
321,3.203388056,12.72032833,66.15926514
322,3.203638611,12.72183167,67.42037759
323,3.203891667,12.72335,83.03778732
324,3.204205833,12.725235,95.51209495
325,3.204511389,12.72706833,92.4480735
326,3.204759167,12.728555,101.7952368
327,3.205010833,12.730065,106.6556933
328,3.205258889,12.73155333,106.6486474
329,3.205510833,12.733065,91.53721174
330,3.205825278,12.73495167,79.8996205
331,3.206135278,12.73681167,91.50431036
332,3.206382778,12.73829667,96.43006914
333,3.206631111,12.73978667,111.7970907
334,3.206881667,12.74129,100.3432461
335,3.207132778,12.74279667,89.44750979
336,3.207446944,12.74468167,74.92399788
337,3.207757778,12.74654667,65.07186974
338,3.208004722,12.74802833,56.51600149
339,3.208252222,12.74951333,51.09098481
340,3.208501667,12.75101,43.25367769
341,3.208753056,12.75251833,30.5056637
342,3.209063611,12.75438167,25.44712305
343,3.209373611,12.75624167,37.26534774
344,3.209621944,12.75773167,49.58067258
345,3.209871111,12.75922667,41.57179785
346,3.210118889,12.76071333,52.35348913
347,3.210368333,12.76221,46.46012271
348,3.210680833,12.764085,36.8899126
349,3.210991389,12.76594833,19.82888025
350,3.211239444,12.76743667,15.76437166
351,3.211485,12.76891,26.38750989
352,3.211731389,12.77038833,21.75269379
353,3.211978611,12.77187167,13.98141246
354,3.212292778,12.77375667,5.162695026
355,3.212605278,12.77563167,14.89369497
356,3.212851667,12.77711,4.152970343
357,3.213098056,12.77858833,-3.890764337
358,3.21335,12.7801,-2.544800134
359,3.213600556,12.78160333,7.41580698
360,3.213913611,12.78348167,20.30417097
361,3.214222778,12.78533667,18.71361062
362,3.214473611,12.78684167,29.09430963
363,3.214719722,12.78831833,34.44956093
364,3.214964444,12.78978667,32.93604372
365,3.215209444,12.79125667,34.42422994
366,3.215517222,12.79310333,39.64264699
367,3.215825278,12.79495167,53.18618124
368,3.216070833,12.796425,54.80739285
369,3.216316667,12.7979,71.89327432
370,3.2165625,12.799375,71.74701711
371,3.216811944,12.8,87.41927809
372,3.217121944,12.8,102.2628201
373,3.217430833,12.8,101.7171549
374,3.217675833,12.8,102.3682365
375,3.217921389,12.8,89.69030313
376,3.218169167,12.8,92.98771005
377,3.218418333,12.8,88.28207224
378,3.218733889,12.8,83.04883461
379,3.219046944,12.8,95.0698084
380,3.219292778,12.8,95.92788145
381,3.219540556,12.8,88.71258786
382,3.219788889,12.8,99.49102897
383,3.220037778,12.8,104.5125913
