Curve,CO2S,Ci,Tleaf,Photo,PARi,Direction
30,386.8099524,244.9686923,30.00293333,13.52207289,1500,down
30,290.6148571,190.5960521,30.00648095,9.613748226,1500,down
30,194.6139048,137.0077791,30.00339048,5.4770624,1500,down
30,98.67601429,85.01747745,30.0086,1.21429951,1500,down
30,50.70498095,57.92802388,29.99611429,-0.893426779,1500,down
30,386.5083333,256.2173052,30.00220476,13.80364985,1500,down
30,482.8161905,317.3398296,30.0008619,17.60768229,1500,down
30,579.819,380.1759488,30.00962381,20.70723441,1500,down
30,776.0823333,512.3139792,30.01449048,24.54869138,1500,down
30,974.3460476,640.6331073,29.9974381,26.26885748,1500,down
30,1173.758571,753.2177287,30.01429524,26.9561313,1500,down
30,1373.151429,867.444061,29.99894762,27.60048597,1500,down
25,387.5011905,256.7621126,25.00231429,12.85992175,1500,down
25,291.0373333,182.0959242,25.03335238,9.25683209,1500,down
25,194.6288571,131.0980084,24.99894762,5.502486873,1500,down
25,98.29120476,77.63708633,25.02230952,1.709741061,1500,down
25,50.22459048,53.23644048,24.99261429,-0.355665299,1500,down
25,387.5487143,248.2394073,25.01000952,12.82826789,1500,down
25,484.6018571,314.6920944,24.98094762,15.90999423,1500,down
25,582.6469524,403.8776388,25.00487143,17.76800427,1500,down
25,780.044,524.6339677,25.03815238,20.46983511,1500,down
25,979.8828571,713.5153841,25.02368571,20.36590095,1500,down
25,1180.426667,699.239863,25.01207143,20.36939714,1500,down
25,1381.344286,862.3988439,25.01162381,19.28127487,1500,down
20,390.7204762,232.705659,19.96964286,9.620449022,1500,down
20,293.0398571,175.6147607,19.99353333,7.20219435,1500,down
20,195.7614286,123.8346008,19.99379524,4.379907998,1500,down
20,98.50544762,73.45101443,19.99060952,1.511929597,1500,down
20,49.93284286,48.86797454,19.98992857,0.007573148,1500,down
20,390.8537143,239.329591,19.98258571,9.505514576,1500,down
20,489.0295714,316.4546212,19.9864,11.36116034,1500,down
20,587.877381,394.7002888,19.99049048,12.47992675,1500,down
20,786.9357619,574.075293,20.00025238,13.2682095,1500,down
20,986.626381,759.3215224,19.99494762,13.43681504,1500,down
20,1186.586667,925.1008605,20.00359524,13.42413197,1500,down
20,1386.749048,1061.133585,19.99761429,13.3219243,1500,down
15,394.4064762,233.1043483,14.994,5.803460716,1500,down
15,295.6766667,170.910809,15.00185238,4.500422022,1500,down
15,197.2297619,117.4265847,15.01131905,2.893438423,1500,down
15,98.92864286,68.04969885,14.98922381,1.119621127,1500,down
15,49.94015714,48.18829698,15.00717143,0.030909162,1500,down
15,394.5841905,243.8259031,14.99091905,5.632397934,1500,down
15,493.616619,318.2073405,14.9995381,6.610473151,1500,down
15,593.0506667,402.5180586,15.00098095,7.123532945,1500,down
15,792.5885238,593.4025736,14.99565714,7.510158594,1500,down
15,992.3770476,792.1118848,14.99607619,7.527280986,1500,down
15,1192.460952,985.3260492,14.9994381,7.336879561,1500,down
10,398.6684286,246.4984021,9.994124762,1.407926935,1500,down
10,299.0319048,207.7708894,10.00486952,0.967557966,1500,down
10,199.367619,150.2660825,9.992418571,0.550206632,1500,down
10,50.02816667,59.46543885,9.990069524,-0.099462947,1500,down
10,398.7395714,247.5926683,10.01478571,1.321812318,1500,down
10,498.3428095,301.0580954,9.985290952,1.716209439,1500,down
10,598.0610476,358.3079898,10.00613333,2.061341629,1500,down
10,797.5482857,487.9337288,9.980161429,2.573051482,1500,down
10,997.2271429,651.8735748,10.01548571,2.890986917,1500,down
10,1196.884762,805.1330399,9.976675714,3.269415464,1500,down
30,389.8962381,196.7061366,30.00550476,9.901110068,1500,up
30,292.8867143,172.6857449,30.01342381,6.977077988,1500,up
30,195.8991429,126.1842193,30.00059048,3.951572183,1500,up
30,98.98997143,81.97256003,29.9982619,0.925850559,1500,up
30,50.4857,58.93615518,29.99990952,-0.589620549,1500,up
30,389.7439048,243.2697422,30.0050381,10.01987082,1500,up
30,486.7346667,284.869683,29.99655714,13.00435617,1500,up
30,584.0964286,347.2584886,30.00294762,15.62546311,1500,up
30,780.5579048,498.7896954,29.9726381,18.96309725,1500,up
30,979.2278571,527.8149569,30.02594762,20.37982927,1500,up
30,1178.955714,624.3294378,30.01124286,20.75111909,1500,up
30,1379.672381,506.3748153,29.99846667,20.16214728,1500,up
35,390.4208571,256.5940512,35.0078,9.229998466,1500,up
