Meas,Time,Vmax
1,0.017118519,522.5852347
2,0.017368796,529.6926448
3,0.017735185,536.7602881
4,0.018089907,551.579088
5,0.018340185,561.4848803
6,0.018592685,570.2893797
7,0.018841852,577.5755337
8,0.019093241,586.5953488
9,0.019465741,595.3025929
10,0.019818519,609.2431491
11,0.020065463,617.670761
12,0.020315463,623.2805236
13,0.020564074,632.6948426
14,0.020809074,642.8294322
15,0.021179074,651.818073
16,0.021533796,660.7747713
17,0.021780463,670.7051143
18,0.022028796,678.3818967
19,0.022275741,688.1296706
20,0.022524352,698.2526172
21,0.022902407,708.5889792
22,0.023259907,720.9110727
23,0.023508241,730.1263691
24,0.023754352,744.7524732
25,0.024001574,756.7649602
26,0.024248519,765.8457148
27,0.024624907,772.5695167
28,0.024984907,778.586248
29,0.025232407,787.8437242
30,0.025480463,795.016838
31,0.025726852,798.4122667
32,0.025979074,800.5894158
33,0.026347963,802.6135932
34,0.026702685,811.0649683
35,0.026954907,815.2285474
36,0.027208241,822.0304523
37,0.027458519,834.4831355
38,0.027706019,843.2118295
39,0.028073519,850.2823369
40,0.028426296,856.9158096
41,0.028673519,860.3315273
42,0.028919352,867.3543522
43,0.029169907,879.5052028
44,0.029423241,880.2599045
45,0.029791296,880.5047027
46,0.030146019,888.2973675
47,0.030394907,901.7159794
48,0.030642963,908.3825179
49,0.030895741,913.9806011
50,0.031145185,921.4541823
51,0.031517407,928.6295398
52,0.031874352,937.3853064
53,0.032127685,945.308735
54,0.032376852,952.5230646
55,0.03262463,962.6066549
56,0.032874352,972.275347
57,0.033242407,981.1451745
58,0.033595185,993.5277758
59,0.033841852,1003.06881
60,0.034091296,1015.048449
61,0.03434463,1025.576419
62,0.034593796,1033.972928
63,0.03496463,1041.376246
64,0.03532463,1053.017441
65,0.035575185,1066.888761
66,0.03582713,1077.167978
67,0.03607963,1086.901675
68,0.036330741,1093.599307
69,0.036709074,1100.647031
70,0.037070185,1115.174244
71,0.037314907,1130.367784
72,0.037562685,1148.475761
73,0.03781213,1159.560296
74,0.038059907,1168.882324
75,0.038438241,1176.470262
76,0.038799907,1189.960751
77,0.039047407,1201.316026
78,0.039297685,1209.955235
79,0.039548241,1220.644433
80,0.039798519,1232.49894
81,0.040178519,1242.339518
82,0.040539352,1253.044252
83,0.04078713,1266.985559
84,0.041036852,1274.230074
85,0.041284352,1279.38712
86,0.04153463,1285.067163
87,0.041901852,1290.036852
88,0.042258241,1302.494041
89,0.042506852,1313.840208
90,0.042760185,1324.216732
91,0.043011296,1333.208331
92,0.04325963,1341.04461
93,0.043625185,1346.757989
94,0.043978241,1356.683998
95,0.044227685,1368.628509
96,0.044480463,1381.573106
97,0.044728796,1394.402528
98,0.044979352,1403.653441
99,0.045344074,1410.515338
100,0.045694907,1416.488685
101,0.045944074,1422.940941
102,0.046191296,1431.037197
103,0.04643963,1436.486309
104,0.046692407,1440.653812
105,0.047068519,1443.858717
106,0.047428241,1450.935367
107,0.047676852,1459.51995
108,0.047926296,1464.107591
109,0.048175463,1468.726772
110,0.048425185,1481.481227
111,0.048796296,1492.201126
112,0.049153519,1496.770259
113,0.049401296,1503.134104
114,0.049647963,1512.17049
115,0.049896296,1519.000614
116,0.050146852,1529.195901
117,0.050514074,1538.039296
118,0.050864074,1547.916041
119,0.051111296,1554.661285
120,0.051359907,1562.374902
121,0.051611574,1568.137184
122,0.051861574,1572.999118
123,0.05223463,1576.614428
124,0.05259213,1581.924852
125,0.052841019,1591.389843
126,0.053088241,1598.177918
127,0.053339074,1600.561829
128,0.053586019,1607.07777
129,0.05395713,1611.578961
130,0.05431213,1621.677711
131,0.054559074,1623.888798
132,0.054811574,1628.703898
133,0.055060741,1636.967598
134,0.055310185,1646.278429
135,0.055680185,1654.183262
136,0.056034907,1657.208551
137,0.056281852,1661.438642
138,0.056531852,1667.2879
139,0.056784907,1676.296815
140,0.057033519,1680.474626
141,0.057404352,1683.313898
142,0.057761019,1689.409982
143,0.058008519,1697.502041
144,0.05825963,1709.050017
145,0.058509074,1715.731883
146,0.058762407,1724.497219
147,0.059132685,1730.856702
148,0.059487963,1733.440285
149,0.059737963,1739.287884
150,0.059984907,1745.612592
151,0.060237407,1751.453326
152,0.060487407,1753.459988
153,0.060856019,1753.133458
154,0.061215741,1756.209822
155,0.061470463,1758.391718
156,0.061718241,1758.869883
157,0.061965741,1766.332769
158,0.062212685,1771.242909
159,0.062583519,1775.706176
160,0.062941019,1780.586495
161,0.06318963,1782.936695
162,0.063438796,1787.921819
163,0.063691296,1790.153255
164,0.063936852,1788.756562
165,0.064312407,1783.994876
166,0.064672407,1785.202196
167,0.06492213,1790.053183
168,0.065172963,1794.236767
169,0.06542713,1795.831738
170,0.06567963,1795.621168
171,0.066054074,1794.227534
172,0.066410463,1799.042091
173,0.066656296,1804.908264
174,0.066906852,1809.647405
175,0.067155185,1814.962304
176,0.067402407,1819.38544
177,0.067781019,1821.182505
178,0.068144907,1824.604526
179,0.068393241,1827.605161
180,0.068644352,1832.587287
181,0.068896852,1836.182222
182,0.069146019,1836.670705
183,0.06951713,1836.679313
184,0.069871574,1842.489951
185,0.070119907,1845.280167
186,0.070367685,1848.716752
187,0.070615185,1849.513387
188,0.070862407,1854.528886
189,0.071232963,1858.603717
190,0.071586852,1867.36714
191,0.071835463,1874.229591
192,0.072082963,1884.379897
193,0.072336019,1887.177639
194,0.072587407,1890.574286
195,0.072962963,1891.065954
196,0.073323796,1894.28026
197,0.073574352,1899.182106
198,0.07382713,1905.046234
199,0.074078519,1908.416008
200,0.074329907,1912.046193
201,0.074706296,1913.570621
202,0.075065463,1915.801594
203,0.075315741,1921.62233
204,0.075564074,1924.694177
205,0.075813796,1925.676364
206,0.07607213,1931.748662
207,0.076449907,1934.709413
208,0.076808796,1938.130931
209,0.077061019,1942.559823
210,0.07731213,1944.93937
211,0.077558796,1950.44568
212,0.077812963,1954.561251
213,0.078187685,1956.822383
214,0.078544907,1960.779231
215,0.078791574,1967.599335
216,0.079039907,1972.515837
217,0.079288796,1979.042485
218,0.079536574,1983.842663
219,0.079901852,1986.526868
220,0.080253519,1992.027505
221,0.080507685,1991.609433
222,0.080756296,1996.963068
223,0.081006574,1996.936661
224,0.081257963,1997.487923
225,0.081624074,1996.666064
226,0.081974907,2001.719501
227,0.082226574,2002.751239
228,0.082477685,2000.297916
229,0.082725463,2004.254445
230,0.082972685,2011.275144
231,0.083348519,2014.855296
232,0.083707407,2020.444826
233,0.083954074,2019.660044
234,0.084203796,2024.311596
235,0.084454907,2027.840659
236,0.084702685,2030.722981
237,0.085069907,2032.397432
238,0.085420741,2031.354392
239,0.085671019,2032.606807
240,0.085919074,2037.612085
241,0.086166574,2039.396608
242,0.086415741,2042.214298
243,0.086788796,2041.220366
244,0.087144907,2039.029433
245,0.087392685,2042.07191
246,0.087642963,2041.560393
247,0.087890463,2041.576846
248,0.088143519,2048.14151
249,0.088513519,2051.617376
250,0.088869352,2054.734347
251,0.089120741,2057.072374
252,0.089368796,2062.568529
253,0.089618519,2068.169054
254,0.089869074,2069.090927
