Curve,CO2S,Ci,Tleaf,Photo,PARi,Direction
30,387.2472293,307.6467641,30.00657143,7.908947267,1500,down
30,290.89147,235.774277,30.00579524,5.567691946,1500,down
30,194.850568,162.8703127,29.99358095,3.091771267,1500,down
30,99.10574243,93.85936715,30.01447619,0.385655435,1500,down
30,51.29052015,58.62241963,29.99675238,-1.000285205,1500,down
30,387.1360866,317.954398,30.0008619,7.808617376,1500,down
30,484.1445131,395.7107002,30.00521429,9.659657863,1500,down
30,582.1246546,476.5672389,30.00712381,10.91436323,1500,down
30,779.5685578,651.5848596,30.00927619,12.31134135,1500,down
30,978.5129858,830.0655555,29.99401905,12.78135269,1500,down
30,1177.734747,1007.409741,29.9992381,13.18390119,1500,down
30,1377.506652,1169.910235,30.00929524,13.35571465,1500,down
25,388.8865163,301.2701886,25.00475714,6.923956382,1500,down
25,291.8602325,221.795586,25.00738571,5.108131199,1500,down
25,195.1442824,156.2103976,25.01117143,3.012491841,1500,down
25,98.66578966,87.81551322,25.01124286,0.751695933,1500,down
25,50.62972915,55.58908768,24.98753333,-0.531938118,1500,down
25,388.9492307,315.4901407,24.99684762,6.782721221,1500,down
25,487.0174199,389.5498469,25.01912857,8.014553944,1500,down
25,585.974324,477.8608826,24.99087619,8.594246714,1500,down
25,784.6979422,642.8401932,25.01258095,9.317986538,1500,down
25,984.3667039,808.1009954,24.98382857,9.545984011,1500,down
25,1184.000466,987.5161225,24.98457143,9.629992898,1500,down
20,391.5191372,301.9587917,20.00283333,5.310471854,1500,down
20,293.4497099,223.5288465,19.98751905,4.134768574,1500,down
20,195.8726163,150.0084189,20.01336667,2.566486807,1500,down
20,98.73778018,85.75915917,20.0022381,0.720386273,1500,down
20,50.24163834,52.88938341,20.00979048,-0.233437204,1500,down
20,392.039709,313.9772396,19.9993381,4.934003801,1500,down
20,490.8267559,399.6142469,19.99561905,5.626654966,1500,down
20,590.3415651,490.9443564,19.99648571,5.876810936,1500,down
20,789.727422,673.8984211,20.00154286,6.11320125,1500,down
20,989.5969933,836.59143,19.99945714,6.252067079,1500,down
20,1189.493327,1011.749096,19.98734762,6.285504331,1500,down
15,394.9542348,307.2602136,15.00308571,3.169491856,1500,down
15,296.0054259,228.4885681,14.99949048,2.500725988,1500,down
15,197.382903,152.6970758,14.99868095,1.636441305,1500,down
15,99.14722804,84.88577822,14.99125714,0.50710161,1500,down
15,50.17535256,53.28830347,14.99866667,-0.166767099,1500,down
15,395.1791397,319.8679252,15.00378095,2.965454426,1500,down
15,494.6771871,414.5993793,14.99844762,3.202104801,1500,down
15,594.3913298,510.4614487,14.9986619,3.355335479,1500,down
15,794.1708537,706.2313469,14.99686667,3.289267453,1500,down
15,993.7145201,893.0076206,15.00806667,3.49423604,1500,down
15,1193.540949,1083.040401,14.97955714,3.50428986,1500,down
10,398.2384751,345.7350938,10.00605571,1.024593027,1500,down
10,298.599523,257.0067309,10.00072952,0.818170285,1500,down
10,199.0920947,172.6113675,9.98337619,0.515698671,1500,down
10,99.72927605,91.69663118,9.997000476,0.14059773,1500,down
10,50.22552873,55.97246376,10.00510476,-0.15127948,1500,down
10,398.6007611,356.5319489,9.999180476,0.804761131,1500,down
10,498.2817609,451.2038787,10.00604048,0.948727252,1500,down
10,598.0724275,545.2696225,10.00195143,1.056165334,1500,down
10,798.0035704,740.2089629,10.00248857,1.043165538,1500,down
10,997.7279988,932.5472439,9.994641905,1.139348655,1500,down
10,1197.513332,1126.665976,10.08428095,1.180024189,1500,down
10,398.7517137,368.429779,10.43128095,0.600101225,1500,down
30,390.3243742,278.2957473,30.00116667,7.111415255,1500,up
30,293.2866144,223.0794817,30.00805238,4.841222601,1500,up
30,196.3757118,157.6432429,30.01225238,2.629144805,1500,up
30,99.68383323,96.46597571,30.00974762,0.104488248,1500,up
30,51.2913725,62.7229559,30.00070952,-1.11935912,1500,up
30,390.5117078,307.6016021,30.00794286,6.800775568,1500,up
30,487.9224203,381.438154,30.00188571,8.714541381,1500,up
30,586.2565618,434.1332427,29.99753333,10.06021244,1500,up
30,783.7067505,577.4932829,29.99764762,11.95574593,1500,up
30,982.6067497,699.2110995,30.01180952,12.80656389,1500,up
30,1181.356177,863.7315969,29.99380952,13.67899728,1500,up
30,1380.779034,995.9332891,30.00549524,14.12083686,1500,up
35,393.1138523,286.2198565,34.99777143,5.013543419,1500,up
35,295.530616,245.7630867,35.01010476,3.155552681,1500,up
35,197.9478558,174.3798422,35.00352381,1.373554668,1500,up
35,100.5488101,105.702261,34.99514762,-0.586203935,1500,up
35,51.94946349,69.81707701,34.99740952,-1.635316642,1500,up
35,393.2185192,330.6685941,35.00887143,4.709679816,1500,up
35,490.7526127,402.6879253,34.99514286,6.529720468,1500,up
35,588.4570397,484.0159476,34.9929619,8.143339759,1500,up
35,784.9658465,589.9355957,35.01577143,10.9486931,1500,up
35,982.577702,740.8509049,35.01249524,12.69071648,1500,up
35,1180.679986,852.2961232,34.99984286,14.2452524,1500,up
35,1379.327128,1035.844342,34.95040476,15.09895569,1500,up
40,397.9086655,365.7386441,40.0090381,1.150734587,1500,up
40,299.0773806,285.8074051,40.0273381,0.318165159,1500,up
40,200.3612387,205.8963636,40.01517619,-0.573714978,1500,up
40,101.7206206,126.1550821,39.9955,-1.531104895,1500,up
40,52.41527814,82.22166953,39.99819048,-1.97995476,1500,up
40,397.9579038,372.6174822,39.94998095,0.994889086,1500,up
40,496.8666173,454.9518789,39.99715238,1.768092206,1500,up
40,595.6701403,535.7405721,40.0097381,2.573296957,1500,up
40,793.7412343,707.3516942,40.00269524,3.834662059,1500,up
40,991.9230903,879.9864151,39.98617143,5.011811049,1500,up
40,1190.382851,1046.133016,39.91722381,6.035786954,1500,up
40,1389.105707,1211.75,40.01800952,6.974561504,1500,up
