Meas,Time,Vmax
1,0.016894074,887.820669
2,0.017240185,886.0950368
3,0.01749213,885.584354
4,0.017742407,887.4679074
5,0.017992963,887.2152584
6,0.018239074,887.4194216
7,0.01858713,886.6300629
8,0.01892963,886.2181323
9,0.019181019,888.570644
10,0.019434907,886.5194841
11,0.019686296,886.7693437
12,0.019937407,892.5942361
13,0.020293796,897.0519944
14,0.020641019,900.6883885
15,0.020891574,901.5912022
16,0.021138796,900.57534
17,0.02138963,902.0830383
18,0.021640741,901.9112288
19,0.022001019,901.3895496
20,0.022346852,903.8911932
21,0.022599907,902.7931734
22,0.02285213,902.2551075
23,0.023103519,903.6387761
24,0.023354074,899.9249498
25,0.023706574,895.2108132
26,0.024047407,897.9174792
27,0.024297685,900.9144895
28,0.024547963,901.8146514
29,0.024797685,901.6950358
30,0.025046296,902.191363
31,0.025398796,902.2062607
32,0.025743241,905.1826698
33,0.025992685,901.5747292
34,0.026243241,904.2171935
35,0.026496296,905.636786
36,0.026750463,908.4891611
37,0.027111296,909.4306572
38,0.027454907,909.5290543
39,0.027703519,907.4339767
40,0.027955741,904.8748214
41,0.028204352,905.1077268
42,0.02844963,908.6176716
43,0.028799907,912.070517
44,0.029140741,915.3473028
45,0.029393241,916.8634667
46,0.029644907,914.3924179
47,0.029897407,918.6835103
48,0.03015213,920.8010467
49,0.030516852,921.9300698
50,0.030864907,927.7396728
51,0.031111019,922.2898603
52,0.03136213,920.6351334
53,0.031616019,922.15451
54,0.031868519,917.456248
55,0.032222685,911.3872511
56,0.03256463,908.723064
57,0.032811296,910.8124363
58,0.033059907,910.9807497
59,0.033310185,911.3960701
60,0.033563241,915.7780056
61,0.033918796,919.371345
62,0.03426213,925.243278
63,0.034513519,924.4854419
64,0.034765741,922.685568
65,0.035020463,923.9302318
66,0.035271296,920.3531967
67,0.035630185,915.7150155
68,0.035976574,911.7924663
69,0.036227685,906.1245407
70,0.036477963,898.7850314
71,0.036730185,894.2106688
72,0.036981574,893.3145628
73,0.037336019,891.7217911
74,0.037680463,895.5300312
75,0.037927963,897.300644
76,0.038178519,895.9639218
77,0.03842963,898.2681082
78,0.038679352,898.4289324
79,0.039025463,897.5481876
80,0.039361019,897.3009212
81,0.039612407,893.0859916
82,0.039863519,894.4307827
83,0.04011213,895.3031785
84,0.040362407,896.5623974
85,0.040723519,897.1829677
86,0.041068796,897.6736478
87,0.041321574,899.1819555
88,0.041571296,901.0249511
89,0.041823519,905.3237976
90,0.042073796,903.7175634
91,0.042428519,900.7798319
92,0.042770741,901.4096547
93,0.043021296,905.900985
94,0.043269907,907.1251065
95,0.043517407,909.9002056
96,0.04376713,913.4142404
97,0.044130741,916.2811992
98,0.044478796,918.8685508
99,0.044731019,921.6723302
100,0.044984074,917.2424711
101,0.045233796,920.6421101
102,0.045486574,914.7934687
103,0.045844907,908.2704206
104,0.046187407,906.4298419
105,0.046436852,908.4203625
106,0.046684907,905.9734942
107,0.046936852,906.2344009
108,0.04718963,905.2390094
109,0.047545463,902.8543772
110,0.047885185,900.2600792
111,0.048136574,897.0133461
112,0.048387685,894.598334
113,0.048635741,892.2170272
114,0.048884074,890.0774335
115,0.049242407,887.014472
116,0.049585741,891.0737471
117,0.049834352,890.7141853
118,0.050085741,888.7601826
119,0.050332407,890.0597604
120,0.050583519,888.8507249
121,0.050941852,887.2016775
122,0.051284352,885.6625703
123,0.051530463,885.9735505
124,0.051783519,885.7271104
125,0.052035463,884.8573753
126,0.052286574,890.3166912
127,0.052638519,894.8220907
128,0.052981296,890.47733
129,0.053234352,889.881956
130,0.053485463,890.2864491
131,0.05373713,892.7415615
132,0.053988241,896.3440326
133,0.05434713,898.2744443
134,0.054691852,899.4368243
135,0.054940185,902.414975
136,0.055192407,899.3426487
137,0.055441852,899.0287616
138,0.055692407,898.9129522
139,0.056050463,898.0775039
140,0.056398519,900.4873118
141,0.056648796,899.7132925
142,0.056895741,899.8407107
143,0.057144074,897.8569562
144,0.05739213,895.8606119
145,0.057745185,893.0602108
146,0.058087407,894.9728554
147,0.058338519,896.954651
148,0.058585185,898.0746944
149,0.058837407,899.7377723
150,0.05908963,905.0050117
151,0.05944963,909.738635
152,0.059796019,911.1744274
153,0.060043519,907.8457288
154,0.06029213,909.5939587
155,0.060545185,906.7454111
156,0.060797963,907.5218946
157,0.061152685,907.1627266
158,0.06149713,906.2713164
159,0.061741852,904.0222076
160,0.061989907,903.1123452
161,0.062237407,899.4934383
162,0.062486852,900.0324535
163,0.062846019,899.3789401
164,0.063193241,900.9781844
165,0.063444352,901.2095575
166,0.063695463,902.3154052
167,0.063946296,905.7418134
168,0.064197407,906.6986571
169,0.064553796,906.7728274
170,0.06489463,909.8201579
171,0.065143796,908.3647699
172,0.065395185,911.3092308
173,0.065644907,919.227315
174,0.065897963,921.5515238
175,0.066251296,923.0032533
176,0.06658963,927.3973336
177,0.066839074,931.0833397
178,0.067089074,931.873539
179,0.067343519,935.0967952
180,0.067598519,940.3710403
181,0.067955741,944.3539489
182,0.068298519,946.7972026
183,0.06854963,946.0634931
184,0.068800185,942.788159
185,0.069045741,943.0857019
186,0.069297685,942.3734342
187,0.069652407,940.574822
188,0.069993519,941.1998839
189,0.070241019,940.6479346
190,0.070490463,942.0080959
191,0.070740741,940.2521251
192,0.070991019,941.5140462
193,0.07135213,941.580919
194,0.071703796,947.7913225
195,0.071955185,952.9491043
196,0.072205463,950.7822158
197,0.072460185,952.1091173
198,0.072710741,950.6708746
199,0.07306713,948.5120369
200,0.073415463,949.3865217
201,0.073667407,946.9232394
202,0.073916574,945.5904862
203,0.074168241,944.688208
204,0.074417407,943.3052003
205,0.074781019,940.6823299
206,0.07512463,941.7741977
207,0.075371574,941.2039745
208,0.075618519,941.9893105
209,0.07586963,945.0947619
210,0.076120741,944.2167996
211,0.076468796,942.6030184
212,0.076806296,937.7193276
213,0.077056574,939.8469315
214,0.077306852,942.5623383
215,0.077556296,943.7860545
216,0.077804907,942.0208517
217,0.078160185,939.3922107
218,0.078502685,943.588033
219,0.078751574,941.8009752
220,0.079005185,941.2833759
221,0.079254352,940.9325359
222,0.079506019,934.57895
223,0.079865185,926.7640969
224,0.080208796,920.6904324
225,0.080456296,922.1912259
226,0.080707685,915.4182193
227,0.080958241,916.3500878
228,0.081207685,916.4523912
229,0.081562963,915.3422018
230,0.081905463,916.198063
231,0.082154074,916.7144079
232,0.082406574,918.4751066
233,0.08265963,923.9033278
234,0.082906296,923.5748998
235,0.083258796,921.5202422
236,0.083598796,923.5618585
237,0.08384713,920.0446071
238,0.084096852,915.9331471
239,0.084348796,914.7333919
240,0.084599352,914.2991589
241,0.084957407,914.1896892
242,0.085298519,913.4191183
243,0.085546019,911.2200904
244,0.085795463,912.9778418
245,0.086046852,915.1518674
246,0.086301019,918.0590118
247,0.086658241,919.8866781
248,0.087003241,918.5624461
249,0.08725213,918.6098896
250,0.08750213,919.9972959
251,0.087750741,921.0562961
252,0.088000185,924.8910488
253,0.088355185,927.1652659
254,0.088698796,923.2317196
255,0.088946019,925.83258
256,0.089196574,927.194401
257,0.089447685,925.4431369
258,0.089702407,925.3251325
259,0.090064352,924.1542686
260,0.090412407,925.2137053
261,0.090663796,921.8171651
262,0.090915185,922.1938149
263,0.091167407,921.2078741
264,0.09141963,920.4330656
265,0.091774074,918.4418593
266,0.092117685,913.8522575
267,0.092366296,914.116415
268,0.09261463,915.4392846
269,0.092864907,913.4157351
270,0.093115741,918.9309693
271,0.093466296,923.4960607
272,0.093808241,923.7372504
273,0.094056852,919.9482189
274,0.094306296,922.3355676
275,0.094555741,919.6039714
276,0.094804907,918.9121255
277,0.095153241,917.4639695
278,0.095492407,916.5289107
279,0.09573963,916.0352635
280,0.095987685,916.3209317
281,0.096238796,914.2429197
282,0.096489907,911.7628156
283,0.096851852,908.0057864
284,0.097198241,908.5225645
285,0.097443796,906.1925309
286,0.097691574,905.609822
287,0.097939074,905.9305393
288,0.098193241,908.4180361
289,0.098550463,909.2798056
290,0.098894074,905.4716715
291,0.099137963,905.7464311
292,0.099387407,906.3219626
293,0.099643241,915.2285067
294,0.09989713,914.541233
295,0.100245463,913.3286579
296,0.100581852,914.407287
297,0.100833796,918.5792589
298,0.101083519,919.6992607
299,0.101333796,919.8554153
300,0.101584907,920.3498175
301,0.101937685,919.6719149
302,0.10228213,920.5957374
303,0.102531852,918.1116446
304,0.102785463,917.5274206
305,0.103036852,919.7685108
306,0.103287407,921.6204989
307,0.103635463,922.2742623
308,0.103970741,926.4096578
309,0.104220463,931.9571039
310,0.104470741,932.7267498
311,0.104722685,936.9024128
312,0.104974074,943.1841502
313,0.105330463,948.353373
314,0.105678519,953.5729161
315,0.105929074,957.178066
316,0.106178519,956.43621
317,0.106425741,955.8423007
318,0.106675463,955.0949269
319,0.107023796,954.3021503
320,0.107360741,952.926273
321,0.107610463,955.280364
322,0.107862407,954.2540613
323,0.108112963,953.2906531
324,0.108367963,950.0515995
325,0.108724907,944.7249062
326,0.109070463,944.7652607
327,0.109320741,942.2141354
328,0.109572963,941.5083759
329,0.109825185,942.1792774
330,0.110078241,941.9978467
331,0.110437963,940.5844807
332,0.110781019,937.0269555
333,0.111030463,937.5421241
334,0.111281852,939.8395457
335,0.111528241,938.5836121
336,0.111779907,938.7367329
337,0.112134907,938.0142717
338,0.112477685,939.3358847
339,0.112725185,935.0611492
340,0.112972963,936.437115
341,0.113225463,934.6334203
342,0.113478519,933.5302094
343,0.113832963,931.7694403
344,0.114179074,925.746674
345,0.114425741,924.4885038
346,0.114671574,922.1347775
347,0.114922685,923.6486089
348,0.115174352,927.8215573
349,0.115526019,930.6295208
350,0.115866019,932.7702407
351,0.116120741,933.6974913
352,0.116371852,935.004839
353,0.116622685,941.1736569
354,0.116871296,941.9155145
355,0.117221019,941.2445271
356,0.11756463,944.1025634
357,0.117817407,941.1201047
358,0.118067963,938.2456032
359,0.118321019,937.8436776
360,0.118568796,939.0485508
361,0.118914352,939.8031563
362,0.119253241,941.0564049
363,0.119505185,940.5264671
364,0.119756296,941.4898668
365,0.120007685,942.2330683
366,0.120257963,945.2024918
367,0.120617407,946.6318688
368,0.120964352,950.6988216
369,0.121213796,951.3552354
370,0.121464352,953.0199414
371,0.121717685,954.520245
372,0.121966296,957.6324638
373,0.12232213,959.2672567
374,0.122670463,956.5002297
375,0.122918241,959.033608
376,0.123163796,962.4684712
377,0.123408796,963.5285471
378,0.123656296,964.3400179
379,0.124016574,964.2015049
380,0.124362963,970.4217135
381,0.124610463,968.2743978
382,0.124861574,969.1239186
383,0.125109352,968.9679578
384,0.125356852,971.5310488
385,0.125712685,972.9338447
386,0.126058796,971.1247809
387,0.126306019,971.2973928
388,0.126552407,968.6747095
389,0.126803241,969.0205002
390,0.127054352,973.5172322
391,0.127411296,976.2350803
392,0.127751852,976.4927492
393,0.128001296,973.8251725
394,0.128252685,972.3199736
395,0.128503796,969.5502223
396,0.128756852,964.6232439
397,0.129115185,958.7618373
398,0.129459907,954.9999009
399,0.129711852,953.9355584
400,0.129960463,952.1183918
401,0.130211852,950.6642165
402,0.13046213,951.4480509
403,0.130813796,951.2556634
404,0.131152685,950.2154739
405,0.131398519,945.2981443
406,0.13164713,943.6610655
407,0.13189463,939.1797594
408,0.132145185,945.0338015
409,0.132502407,949.6130362
410,0.132843241,943.9787038
