Meas,Time,Vmax
1,0.017276574,798.9991726
2,0.017630463,834.7600004
3,0.017881296,862.4485935
4,0.018136296,886.2556324
5,0.018387685,909.0610958
6,0.018642685,938.4847203
7,0.019015463,967.4172347
8,0.019371852,995.9327754
9,0.019620463,1021.851378
10,0.019870741,1042.796993
11,0.020126574,1074.514921
12,0.02037713,1104.515663
13,0.02075713,1133.023772
14,0.021117963,1161.906266
15,0.021368519,1189.714936
16,0.021622685,1216.097179
17,0.021872963,1243.55794
18,0.022124074,1271.051454
19,0.022502685,1298.161393
20,0.022864352,1328.09601
21,0.02311463,1350.859012
22,0.023360463,1377.374085
23,0.023609907,1396.644004
24,0.023867407,1420.076701
25,0.024247407,1441.822884
26,0.024605741,1469.601493
27,0.024854352,1493.132867
28,0.025106574,1517.284065
29,0.025358796,1538.822607
30,0.025611574,1561.938838
31,0.025986574,1583.764253
32,0.026349352,1610.515673
33,0.026598796,1634.939609
34,0.026853519,1662.21027
35,0.027102407,1693.938175
36,0.027351574,1718.221828
37,0.027722407,1740.887944
38,0.028081852,1764.990311
39,0.028331296,1787.407856
40,0.02857963,1812.295064
41,0.028826296,1836.446009
42,0.029076019,1865.085598
43,0.029454352,1890.711752
44,0.029808796,1914.270161
45,0.030059907,1935.635229
46,0.030313796,1956.049733
47,0.030570463,1981.942699
48,0.030825463,2005.015627
49,0.031204074,2027.369519
50,0.031565185,2049.511194
51,0.03180963,2071.78884
52,0.032059352,2096.783503
53,0.032316296,2117.674555
54,0.03257213,2143.044194
55,0.032946574,2165.135828
56,0.033304907,2186.846712
57,0.033553519,2211.372953
58,0.033803519,2233.447354
59,0.034057685,2256.454687
60,0.034315185,2285.975316
61,0.034696296,2314.353957
62,0.035052963,2339.754771
63,0.035300185,2366.600467
64,0.035552407,2397.255261
65,0.03580463,2425.670715
66,0.036054907,2450.905936
67,0.03642963,2473.50453
68,0.03678963,2497.065604
69,0.037035463,2526.559676
70,0.037285185,2555.014021
71,0.03753463,2583.802485
72,0.037783796,2613.058116
73,0.038168519,2639.915878
74,0.038535185,2672.198723
75,0.03878963,2700.247735
76,0.039042685,2730.231518
77,0.039295463,2759.69092
78,0.039550741,2782.229569
79,0.039930185,2801.593572
80,0.040289074,2833.118493
81,0.04053963,2858.926565
82,0.040791852,2889.009681
83,0.041049352,2914.389103
84,0.041303519,2945.288246
85,0.041674352,2973.318606
86,0.042031852,2997.963894
87,0.042284074,3025.423476
88,0.042527963,3052.729922
89,0.042776296,3077.154681
90,0.043032407,3100.929141
91,0.04340713,3120.965073
92,0.043762407,3146.516199
93,0.044012685,3169.90644
94,0.04426213,3198.849987
95,0.044515185,3226.173114
96,0.04477213,3255.176223
97,0.045151574,3281.471355
98,0.04551213,3306.483199
99,0.045760741,3331.899244
100,0.046014907,3357.196498
101,0.046268796,3381.912042
102,0.046518241,3402.61187
103,0.046889074,3419.551499
104,0.047242685,3446.519027
105,0.04748963,3473.023168
106,0.047739907,3499.114323
107,0.047989352,3532.00368
108,0.048240741,3557.372081
109,0.048619907,3579.598116
110,0.048979907,3598.059656
111,0.049227685,3621.157637
112,0.049477963,3649.194828
113,0.049731296,3674.251201
114,0.049988519,3698.712186
115,0.050371574,3718.00999
116,0.050733519,3741.859616
117,0.050985463,3765.094873
118,0.051236852,3788.446194
119,0.05148713,3811.51159
120,0.051737407,3831.355729
121,0.052111574,3847.969477
122,0.05247213,3874.540602
123,0.052722685,3898.024655
124,0.052973796,3920.218133
125,0.053221574,3939.523578
126,0.053473519,3965.416891
127,0.053844074,3987.445522
128,0.054201296,4011.53218
129,0.054451296,4032.613471
130,0.054703519,4056.739526
131,0.054954907,4084.597212
132,0.05520463,4109.996542
133,0.055580741,4130.261081
134,0.05593963,4152.777983
135,0.056184907,4176.200502
136,0.056435463,4197.920235
137,0.056687963,4219.391479
138,0.056936852,4245.578785
139,0.057311574,4268.550376
140,0.05766963,4293.784297
141,0.057919352,4317.696607
142,0.058167685,4340.615946
143,0.058419907,4365.788803
144,0.058673519,4385.337718
145,0.059052963,4400.474491
146,0.059414074,4423.22123
147,0.059661852,4446.521351
148,0.059911019,4469.153118
149,0.060165185,4486.858821
150,0.060415463,4509.509037
151,0.060789074,4526.543741
152,0.061147407,4549.826169
153,0.06140213,4573.199088
154,0.061653241,4593.61166
155,0.061907685,4619.155707
156,0.06215963,4635.883016
157,0.062535185,4648.217442
158,0.062895463,4667.445246
159,0.063147407,4683.200105
160,0.063404352,4704.33087
161,0.063659074,4725.543115
162,0.06391213,4751.177433
163,0.064281296,4771.729428
164,0.06463713,4788.35828
165,0.064889352,4811.194153
166,0.065136852,4830.311005
167,0.065387963,4848.092788
168,0.065638241,4861.479654
169,0.066010185,4870.137957
170,0.066364907,4886.398597
171,0.066616019,4903.66286
172,0.066868241,4923.40298
173,0.067124907,4938.206953
174,0.067374352,4957.370984
175,0.06775463,4970.799892
176,0.068115741,4988.475239
177,0.068366574,5002.534928
178,0.068618796,5016.729876
179,0.06886963,5031.78055
180,0.069126019,5050.63495
181,0.06949963,5064.29687
182,0.069855463,5078.650195
183,0.070105463,5096.504775
184,0.070351574,5113.194975
185,0.070601574,5131.405632
186,0.070855741,5146.820595
187,0.071230463,5156.953061
188,0.071586852,5167.836834
189,0.07183713,5180.790952
190,0.072088241,5199.793511
191,0.072342407,5214.089323
192,0.07259213,5233.0854
193,0.072971019,5246.919275
194,0.073339352,5267.584043
195,0.073587963,5289.81644
196,0.073835741,5311.362645
197,0.074085185,5332.985592
198,0.07433713,5350.294667
199,0.074710741,5362.222589
200,0.075069074,5385.985081
201,0.07532213,5402.159727
202,0.075577963,5420.970783
203,0.075832963,5436.666301
204,0.076086019,5453.072656
205,0.07645713,5463.535539
206,0.076811296,5480.553911
207,0.077063796,5496.933578
208,0.077314074,5515.107063
209,0.077565741,5533.64904
210,0.077822407,5555.646334
211,0.078208796,5572.106073
212,0.078576019,5591.405599
213,0.07882463,5602.52778
214,0.079074907,5623.457906
215,0.07932713,5638.930876
216,0.079579352,5655.455557
217,0.079950463,5665.602043
218,0.080304074,5683.629123
219,0.080550741,5698.877681
220,0.08080463,5714.680384
221,0.081057685,5725.950688
222,0.081316574,5738.043147
223,0.081695463,5743.356298
224,0.082052685,5759.418318
225,0.082300463,5775.368469
226,0.082547963,5790.336006
227,0.082802407,5807.736158
228,0.083056852,5822.41304
229,0.083433796,5832.142933
230,0.083797407,5844.270748
231,0.084049352,5860.003661
232,0.084307685,5874.713571
233,0.08456463,5885.781355
234,0.084813519,5899.704296
235,0.085190741,5907.120715
236,0.085550741,5921.684862
237,0.085797407,5937.869412
238,0.086051296,5948.859468
239,0.08630463,5957.591978
240,0.086558519,5964.320406
241,0.086942407,5964.336293
242,0.087302407,5976.054824
243,0.087553796,5988.026832
244,0.087804074,5999.59799
245,0.088057963,6009.670799
246,0.088309352,6020.922084
247,0.088681019,6026.347411
248,0.089036852,6037.302332
249,0.089287685,6044.334775
250,0.089539352,6056.792321
251,0.089788796,6070.524175
252,0.090041019,6085.887131
253,0.090418241,6094.8672
254,0.090777963,6105.844925
255,0.091030463,6116.415232
256,0.091286852,6129.47335
257,0.091540463,6134.97462
258,0.091794907,6144.948726
259,0.092171574,6148.326854
260,0.092533519,6154.616425
261,0.092784907,6164.985347
262,0.093036852,6175.085078
263,0.093289074,6190.3666
264,0.09353963,6195.398427
265,0.093915741,6194.882724
266,0.094272407,6206.924057
267,0.094522685,6219.902819
268,0.094772963,6233.09081
269,0.095023519,6243.330523
270,0.095273519,6254.639823
271,0.09565213,6257.134643
272,0.096014907,6268.593129
273,0.096271574,6278.862756
274,0.096527407,6287.019382
275,0.096784074,6292.735205
276,0.097039907,6297.518309
277,0.097420185,6297.450279
278,0.097782963,6307.632192
279,0.098034352,6316.357214
280,0.098289074,6327.364356
281,0.098544907,6338.451698
282,0.09879963,6350.922432
283,0.099169907,6357.244507
284,0.099525741,6366.315865
285,0.099774074,6380.291327
286,0.100027963,6391.642875
287,0.100283519,6402.054337
288,0.100537685,6408.752728
289,0.100911574,6408.13438
290,0.101270741,6417.663896
291,0.101520741,6421.949442
292,0.101774907,6431.087893
293,0.102031019,6437.508232
294,0.102284907,6446.92605
295,0.102665185,6448.934998
296,0.103030741,6458.024648
297,0.103285741,6464.457165
298,0.103537685,6471.978302
299,0.103787963,6480.665808
