Meas,Time,Vmax
1,0.016747685,76.41848521
2,0.017086019,74.47635105
3,0.017331574,69.51011761
4,0.017581019,68.32585797
5,0.01782963,67.28119127
6,0.018077963,65.58845851
7,0.018436296,65.08329655
8,0.01877963,66.07147947
9,0.019029352,69.03024884
10,0.019278796,70.0865217
11,0.019529074,70.14099041
12,0.019778519,68.59627714
13,0.020134074,66.22367995
14,0.020475741,59.97002576
15,0.020722407,60.46911117
16,0.020970185,60.17845389
17,0.021219352,54.29939812
18,0.021470741,54.98021214
19,0.02182463,56.47611503
20,0.022169907,55.82913575
21,0.022420463,57.41014957
22,0.022673241,55.81932552
23,0.02292463,57.25147478
24,0.023173241,58.84208161
25,0.023524352,58.94206096
26,0.023867685,62.69906783
27,0.024115185,66.81122345
28,0.024362685,71.10175231
29,0.024610741,72.66824376
30,0.024857407,70.4001601
31,0.02521463,68.09590152
32,0.025559074,70.84855934
33,0.025807407,64.46384711
34,0.026054352,67.07078256
35,0.026301574,65.00162526
36,0.026549352,71.34749224
37,0.026901296,77.28322516
38,0.02724213,77.05658619
39,0.027492407,82.40273384
40,0.027740185,87.20067022
41,0.027989352,92.37725724
42,0.028240741,98.28430657
43,0.028591019,103.7497406
44,0.028930741,100.4498813
45,0.029181019,100.6689403
46,0.029430741,99.63777136
47,0.029678241,101.875958
48,0.029927685,99.50041033
49,0.030275741,97.93852329
50,0.030617407,94.65079026
51,0.030866852,93.77091616
52,0.031115463,95.33896831
53,0.031363796,100.3692382
54,0.031611852,100.5099737
55,0.031968796,100.4587406
56,0.032311296,100.8814703
57,0.032560741,94.10289945
58,0.032807685,92.6773452
59,0.033059074,91.10984259
60,0.033311296,88.70934511
61,0.033662963,86.43579879
62,0.03400213,89.2526083
63,0.034250741,86.13029522
64,0.034497407,86.49474185
65,0.034747407,83.89471945
66,0.034995185,82.540364
67,0.035345185,81.2021535
68,0.035683241,74.44394871
69,0.035930741,74.1585444
70,0.036178519,71.25093401
71,0.036428796,72.96867662
72,0.036680185,71.31687379
73,0.037041019,69.55743477
74,0.037381852,71.15814993
75,0.03762963,72.11322949
76,0.037874352,72.55267381
77,0.038121852,72.29269724
78,0.038369352,74.36021115
79,0.038721574,76.18778336
80,0.039065741,80.18797004
81,0.039316296,80.51448315
82,0.039565741,83.52123499
83,0.039813241,83.91784
84,0.040061852,84.95306173
85,0.04041463,85.3661443
86,0.04075713,80.28573262
87,0.041008241,75.15408166
88,0.041263519,79.57710787
89,0.041517407,77.23692802
90,0.041763519,79.01033656
91,0.042108796,81.7072148
92,0.042450463,74.55599203
93,0.042700185,71.13668489
94,0.042953796,68.380151
95,0.043199907,66.19827061
96,0.043448241,67.65081355
97,0.043802963,67.82925579
98,0.044146296,70.87839775
99,0.044395741,69.31811063
100,0.044643519,71.40935627
101,0.044891019,69.2975242
102,0.04513963,65.2844382
103,0.045490463,61.87004976
104,0.045830185,59.54039543
105,0.046075185,58.37148077
106,0.046321019,57.85486426
107,0.046567685,62.40343672
108,0.046820185,56.81285472
109,0.047169074,50.79847816
110,0.04750713,49.84677888
111,0.047756574,52.3179593
112,0.048009352,62.10615537
113,0.048259074,65.55832625
114,0.048506852,68.69764605
115,0.048858519,72.05053771
116,0.049199352,77.06665524
117,0.049444352,76.82113544
118,0.049691574,79.69618942
119,0.049940185,79.77859799
120,0.050193519,79.03283577
121,0.050549907,77.9511477
122,0.05089463,79.14868789
123,0.051143796,80.57934065
124,0.051391296,81.45790534
125,0.051641019,80.72547392
126,0.051887407,80.13740635
127,0.052236574,80.58185987
128,0.05257463,82.19122524
129,0.052818796,87.92721088
130,0.053068241,90.00054228
131,0.053320185,91.4222594
