Curve,CO2S,Ci,Tleaf,Photo,PARi,Direction
25,391.6634194,346.3011715,25.00032258,3.968112025,1500,down
25,293.7208065,259.6432807,25.00735484,2.990386808,1500,down
25,196.2780968,176.4921744,24.99817097,1.713135873,1500,down
25,147.5484516,134.5700273,25.01165484,1.092538417,1500,down
25,98.87249677,93.1071483,24.99248387,0.424809536,1500,down
25,50.26273548,51.65171396,25.00397419,-0.260046098,1500,down
25,392.0074839,352.1593056,24.99514516,3.707328483,1500,down
25,490.5676774,442.8338473,25.00264839,4.320092584,1500,down
25,589.3382581,534.626806,25.00400323,4.833465597,1500,down
25,787.6562258,723.20966,25.00230645,5.380548196,1500,down
25,986.6546129,916.1487897,25.00807742,5.558233678,1500,down
25,1185.466774,1109.2238,25.00692258,5.801964103,1500,down
25,1384.72871,1304.898206,24.98630323,5.815471774,1500,down
20,393.2839677,355.811232,20.00577742,3.068755997,1500,down
20,294.7375484,265.4833788,20.00888065,2.42978175,1500,down
20,196.4696452,176.6238767,20.01128387,1.624510568,1500,down
20,147.5779677,133.992761,20.0004,1.1008907,1500,down
20,98.78319355,92.0805685,20.00273226,0.495606385,1500,down
20,50.06120323,50.40486288,20.0083,-0.135298208,1500,down
20,393.5082903,358.5787326,19.99102258,2.915538095,1500,down
20,492.5337419,452.3760003,19.99999355,3.276327113,1500,down
20,592.1194839,549.7216036,20.00019355,3.310121903,1500,down
20,790.7469677,740.3831182,19.98016129,3.695005063,1500,down
20,989.8413548,933.7905423,19.99631935,3.849927016,1500,down
20,1189.290968,1129.269743,20.0019,3.808368585,1500,down
20,1388.702581,1324.558702,19.99732903,3.780911578,1500,down
15,395.5714492,366.0937041,14.98963871,1.881687676,1500,down
15,296.4752239,272.7838069,14.99657742,1.53293859,1500,down
15,197.5068696,181.0000594,15.00633871,1.080487646,1500,down
15,148.1657732,135.7404173,14.9920871,0.809175116,1500,down
15,99.00665432,92.33130317,14.98794516,0.407635556,1500,down
15,49.934142,49.54621719,15.00382258,-0.049247062,1500,down
15,395.7654816,367.7916712,15.00182903,1.767197906,1500,down
15,495.2592879,464.5348465,14.9967,1.872186134,1500,down
15,594.7621588,561.3196043,15.00573871,1.985422125,1500,down
15,794.1358038,755.3734813,15.00029032,2.045348357,1500,down
15,993.5312232,951.0812367,15.00674194,2.038814121,1500,down
15,1192.958062,1147.179589,15.00191935,2.031273596,1500,down
15,1392.481933,1343.378074,15.00913871,1.976092288,1500,down
10,397.6489989,379.6449631,9.970599677,0.85758853,1500,down
10,298.1263862,283.7710514,10.02628065,0.700931551,1500,down
10,198.7207413,188.1755798,10.00891677,0.49711092,1500,down
10,148.9965802,141.277368,9.988090645,0.388047729,1500,down
10,99.36769325,94.53978755,9.998272258,0.238094748,1500,down
10,50.02489042,50.37109645,10.00764484,-0.079181259,1500,down
10,397.6539989,379.4931044,9.973528387,0.865169254,1500,down
10,497.4255474,478.6264471,10.00403258,0.824944882,1500,down
10,597.088773,574.5758763,9.990517419,0.93596389,1500,down
10,796.7280956,771.7310426,10.01052258,0.89954791,1500,down
10,996.1538375,966.7676054,9.988705161,0.982374285,1500,down
10,1195.818708,1163.241846,9.999116774,0.957471766,1500,down
10,1395.45645,1360.455785,9.999815161,0.891728582,1500,down
25,390.5007742,338.7997365,25.01310968,4.55464096,1500,up
25,292.8622903,254.2202923,25.00625484,3.417855717,1500,up
25,195.768871,172.6190396,25.00342258,1.996915786,1500,up
25,147.2331613,132.3513758,24.99929355,1.257005784,1500,up
25,98.69874516,91.916099,24.99808387,0.529505065,1500,up
25,50.25894516,51.75146207,25.00675806,-0.265592094,1500,up
25,390.6736452,344.3442698,24.99337097,4.375000174,1500,up
25,488.9877097,434.0152694,25.00067097,5.115453793,1500,up
25,587.8299677,526.3987261,25.00023226,5.573595144,1500,up
25,785.8597742,714.6201457,24.99769677,6.268773338,1500,up
25,984.7402581,908.5383588,24.99988065,6.432796102,1500,up
25,1183.628387,1101.139525,24.99752903,6.638451937,1500,up
25,1382.823226,1295.78974,25.00034194,6.711323285,1500,up
30,391.0098065,346.1865703,30.00949032,4.176647051,1500,up
30,293.554,262.3117337,30.01124839,2.976828353,1500,up
30,196.3546129,178.5548796,30.0148,1.608953589,1500,up
30,147.8029677,137.2455673,30.0073129,0.908684047,1500,up
30,99.33512903,96.19946045,30.00522581,0.148241583,1500,up
30,50.7193129,53.91783489,29.99595161,-0.499604428,1500,up
30,391.2914839,351.4500268,30.00803871,3.959483437,1500,up
30,489.1351613,439.2508784,30.0053129,4.943594487,1500,up
30,587.4048387,529.4501269,30.0025,5.683414871,1500,up
30,785.0382258,717.1194988,30.00161935,6.522767671,1500,up
30,983.2872581,907.9626849,29.99011935,7.034906218,1500,up
30,1181.72129,1097.164086,30.01066129,7.471171051,1500,up
30,1380.730645,1292.77659,29.99547097,7.540916946,1500,up
