Meas,Time,Vmax
1,0.01706713,524.835177
2,0.017316574,535.5735688
3,0.017565463,543.9340757
4,0.017935463,550.2865227
5,0.018286296,557.8717258
6,0.018538241,563.7756223
7,0.018787963,571.8827038
8,0.019036296,568.3087028
9,0.019286019,574.0043614
10,0.019655741,579.8832446
11,0.020008796,591.8732212
12,0.020261574,593.2708621
13,0.020514907,601.4452064
14,0.020766296,606.964576
15,0.021016296,611.7361249
16,0.021377407,615.3720201
17,0.021731852,618.8959639
18,0.021980463,621.7724409
19,0.022229074,626.0904633
20,0.022482407,628.8466402
21,0.022739074,634.0655063
22,0.023103519,639.9968521
23,0.023453241,644.6578732
24,0.023704907,647.4954208
25,0.023958796,648.4778623
26,0.024212685,648.0259265
27,0.024461574,655.403864
28,0.024830463,659.9391122
29,0.025180185,654.645294
30,0.025429907,653.2604616
31,0.025681852,652.209677
32,0.025934074,655.3656461
33,0.026183796,661.058642
34,0.026547407,666.3747711
35,0.026900185,674.0564199
36,0.02714963,676.6408285
37,0.027399907,677.0443985
38,0.027652963,674.7733598
39,0.027904074,677.9448003
40,0.028266019,679.8034602
41,0.028615185,683.2556019
42,0.028861852,690.7325944
43,0.029112407,692.2763832
44,0.02936463,701.4291568
45,0.029617407,703.695135
46,0.029990463,706.0579186
47,0.030348796,709.4292633
48,0.030598796,708.1434199
49,0.030851852,709.9574253
50,0.031102685,711.9366704
51,0.031351019,713.1003641
52,0.031712963,714.377357
53,0.032061852,721.2673648
54,0.03231213,723.5513424
55,0.032562685,726.6730522
56,0.03281463,729.1447387
57,0.033065185,735.7285909
58,0.033437963,741.5222153
59,0.03379713,742.4684654
60,0.034048241,744.2299898
61,0.034299352,752.5927378
62,0.034549074,762.1023306
63,0.034800185,764.4864596
64,0.035165741,765.1975739
65,0.035514074,774.7132594
66,0.035762685,777.5474024
67,0.036014074,782.4522738
68,0.036264074,784.1913769
69,0.036511019,790.264652
70,0.036881574,796.113382
71,0.037237963,796.9472264
72,0.037484907,800.0072801
73,0.037740741,803.421897
74,0.037992685,812.0149753
75,0.038240741,822.2436022
76,0.038601574,830.8894145
77,0.038954352,831.3059208
78,0.039208241,831.6032163
79,0.039457685,833.5669718
80,0.039713519,839.8174263
81,0.039964907,846.1240199
82,0.040326852,851.7268936
83,0.040674907,853.1619771
84,0.040930741,852.457691
85,0.04118213,857.1398337
86,0.041430463,860.1124452
87,0.041685463,862.1803544
88,0.04204713,863.6920476
89,0.042392685,869.8236003
90,0.04264213,868.0503322
91,0.042889907,863.5931919
92,0.043140185,862.9047796
93,0.043393241,859.2485585
94,0.043765185,855.2835152
95,0.044124074,852.6276259
96,0.044375463,850.558215
97,0.04462963,856.4445717
98,0.044879907,858.1323861
99,0.045136852,864.3947922
100,0.045500185,868.2562185
101,0.045852963,872.7048773
102,0.046105463,874.6144916
103,0.04635463,874.3319201
104,0.046606019,873.6436746
105,0.046858241,868.8338875
106,0.04722463,862.9265027
107,0.047578241,858.8929155
108,0.047826019,859.6766713
109,0.04807713,859.509256
110,0.048327685,857.8904646
111,0.048578796,854.7990686
112,0.048944074,851.6218785
113,0.049294907,851.0734822
114,0.049548796,850.9338024
115,0.049797685,857.5890025
116,0.050051019,859.7582712
117,0.050307685,863.8109374
118,0.050681296,866.5799659
119,0.051035463,866.0971887
120,0.051285185,864.6253518
121,0.051537685,857.7774448
122,0.051789352,860.6248535
123,0.052039074,859.2221856
124,0.052409352,857.7678593
