Curve,CO2S,Ci,Tleaf,Photo,PARi,Direction
30,385.673381,318.5206596,29.98464762,7.885532748,1500,down
30,289.5100952,239.918242,30.00856667,5.749932224,1500,down
30,193.8707619,165.0822919,30.00559048,3.325638596,1500,down
30,98.37410476,91.24683455,29.99670952,0.734857651,1500,down
30,50.60124762,53.33318098,30.001,-0.545714951,1500,down
30,385.9478095,329.1029977,30.01403333,7.553132573,1500,down
30,483.0342381,412.2980754,29.95091429,9.101601768,1500,down
30,580.951381,500.4565649,29.99831905,10.15278405,1500,down
30,778.288381,684.0009154,30.01617143,11.30727797,1500,down
30,977.0792381,880.3014355,29.96708571,11.4491424,1500,down
30,1175.68381,1078.107371,29.97099524,11.55084243,1500,down
25,386.8477619,317.235793,24.95152381,7.246233565,1500,down
25,289.7396667,243.5652748,25.0428,5.567213522,1500,down
25,193.5070952,164.1324411,24.99591429,3.510262295,1500,down
25,97.8992619,87.93942071,25.00504762,1.046044757,1500,down
25,50.07944762,50.3996152,25.03011429,-0.185883559,1500,down
25,387.824,338.2538758,24.98680952,6.426215956,1500,down
25,485.7670952,426.6431503,25.00599048,7.438109719,1500,down
25,584.8761429,521.3093887,25.00279524,7.724073534,1500,down
25,783.3701429,710.571246,25.0004381,8.190285911,1500,down
25,981.9395714,913.7458485,24.94267619,8.130275788,1500,down
25,1181.328571,1098.322263,24.97607619,8.383603175,1500,down
20,389.9817143,340.4956743,19.9991381,5.271739182,1500,down
20,291.9997619,251.1121961,20.0028,4.243209617,1500,down
20,194.429381,165.0496721,20.00345714,3.004417644,1500,down
20,97.91533333,86.67548203,19.99374286,1.073298273,1500,down
20,49.84109048,49.19368697,19.99742381,-0.035667435,1500,down
20,390.9806667,344.5938942,20.00446667,4.715205989,1500,down
20,489.786,437.5107948,19.9888619,5.205716735,1500,down
20,589.219381,534.4399114,19.98176667,5.310793927,1500,down
20,788.3561429,727.2183677,20.0052,5.440651,1500,down
20,987.7413333,918.8776283,20.00765238,5.502360311,1500,down
20,1187.379524,1107.760467,20.02130476,5.590894313,1500,down
15,393.6316667,343.4034748,14.98903333,3.356673018,1500,down
15,294.6803333,251.7839477,14.97711429,2.850553842,1500,down
15,196.2101429,164.5097865,14.99662857,2.065723006,1500,down
15,98.38620952,84.72138172,15.00304286,0.854379424,1500,down
15,49.8227619,48.35588566,14.99564762,0.036466918,1500,down
15,394.1941429,343.7682898,14.9953619,3.07847452,1500,down
15,493.746,440.5049625,15,3.202464505,1500,down
15,593.4778095,537.6832606,15.01040952,3.221395811,1500,down
15,793.1854286,735.3064492,14.99294286,3.110587386,1500,down
15,992.7017143,929.6952541,14.99761429,3.198801924,1500,down
15,1192.27381,1125.346182,14.99944286,3.153284129,1500,down
10,397.3148571,351.2110306,9.998133333,1.427398775,1500,down
10,297.7838095,260.1401381,10.0057381,1.172305406,1500,down
10,198.2967619,169.1520869,9.997705238,0.919146031,1500,down
10,99.2941,87.90623305,10.01410476,0.342590275,1500,down
10,49.94979524,49.15228464,9.992032381,-0.001786828,1500,down
10,397.4980952,353.3071256,9.987811905,1.310956354,1500,down
10,497.424381,451.4371679,10.0019619,1.314962255,1500,down
10,597.1513333,546.2208944,10.00138714,1.430250348,1500,down
10,796.9171905,741.5332809,10.01153333,1.468369579,1500,down
10,996.7820952,940.3883451,10.00143619,1.385392365,1500,down
10,1196.558095,1135.069128,10.01414762,1.440263071,1500,down
30,387.2331905,307.7149879,30.00524762,8.906514915,1500,up
30,290.5768095,233.0772888,30.02597143,6.531605794,1500,up
30,194.5177619,159.9990564,30.01527143,3.785963351,1500,up
30,98.68406667,90.87688072,30.00305714,0.75230115,1500,up
30,50.66374762,54.42752073,30.00080952,-0.632257594,1500,up
30,387.7492381,317.6939838,30.01880952,8.416260132,1500,up
30,484.8983333,397.6838109,29.99853333,10.38217822,1500,up
30,583.0499524,479.8805231,30.00555238,11.62704441,1500,up
30,780.3678095,659.1668699,29.94820952,13.22212454,1500,up
30,978.7570952,845.3373283,29.99796667,14.01287299,1500,up
30,1177.636667,1035.381485,30.01456667,14.42780127,1500,up
35,388.7957619,297.3406329,35.0127381,7.868464746,1500,up
35,292.2325238,241.6553389,35.03177143,5.293618776,1500,up
35,195.9199524,169.0924505,35.02226667,2.685778134,1500,up
35,99.50919524,96.26092619,35.0086,0.145532697,1500,up
35,51.0793,57.72493878,34.99825714,-0.933805375,1500,up
35,389.443,322.5425831,35.01328095,7.203331779,1500,up
35,486.3287619,396.966538,35.00270952,9.419311807,1500,up
35,583.7049524,477.5406763,35.00215714,11.20657414,1500,up
35,779.6570952,642.6469857,35.00938571,13.88325015,1500,up
35,977.1935714,822.1091907,35.00741429,15.38433575,1500,up
35,1175.360476,1004.925114,34.99688095,16.3654552,1500,up
35,1374.193333,1193.154789,35.00035714,16.89121422,1500,up
40,393.7662381,341.4083123,40.04002381,3.880894216,1500,up
40,295.9182857,263.8788126,40.03947619,2.387047042,1500,up
40,198.165,183.4356642,40.0413619,0.916087831,1500,up
40,100.2957619,102.943333,40.02391905,-0.488808347,1500,up
40,51.30727143,62.15972202,39.96488095,-1.157910784,1500,up
40,394.2164762,344.2529825,40.01821905,3.530966416,1500,up
40,492.6418095,428.0105917,39.99817143,4.537250362,1500,up
40,591.0401429,516.4608648,39.98916667,5.438358127,1500,up
40,788.9912381,690.3379294,40.00079524,6.692091056,1500,up
40,987.433619,880.731051,39.89717619,7.352949231,1500,up
40,1185.162381,1069.062533,40.02422857,7.549042411,1500,up
