Meas,Time,Vmax
1,0.016953241,186.3428103
2,0.017208241,192.5406481
3,0.017571852,198.5963115
4,0.017920185,201.2667958
5,0.018170741,203.2040992
6,0.018422685,201.2224985
7,0.018672963,199.4673864
8,0.018921574,202.7278256
9,0.019276296,206.1301106
10,0.019620463,207.7916261
11,0.019869352,209.7561697
12,0.020120463,213.5277841
13,0.020373519,220.4566486
14,0.020625741,224.6015687
15,0.020986574,227.7642674
16,0.021339352,226.0471816
17,0.021592407,225.6504073
18,0.021840185,226.2681049
19,0.022093241,232.1453813
20,0.022348796,229.1128332
21,0.022706574,225.9894586
22,0.023048241,223.2632008
23,0.023301019,222.1072928
24,0.023551574,222.4328342
25,0.023801019,226.3104405
26,0.024052963,230.1415945
27,0.024416852,233.9386961
28,0.024770463,232.9804055
29,0.02502713,238.3537273
30,0.025281852,243.2066774
31,0.025532685,244.0195008
32,0.025784074,243.8388596
33,0.026140185,243.4222816
34,0.026488519,241.4787163
35,0.026744907,239.6165065
36,0.026996296,240.5371292
37,0.027247685,243.9949077
38,0.027502407,242.5865878
39,0.02786463,241.2763978
40,0.028210741,240.3187076
41,0.028461019,243.2495248
42,0.028710741,242.1634039
43,0.028965185,243.0849935
44,0.029216019,244.2066462
45,0.02957963,244.5506086
46,0.029929352,247.3450972
47,0.030179074,247.6113743
48,0.030428241,247.4139254
49,0.03067713,249.6023024
50,0.030931852,253.4841613
51,0.031291852,257.6610221
52,0.031639074,262.8121053
53,0.031887685,269.070678
54,0.032141852,272.4671204
55,0.032391852,276.7689035
56,0.032646574,283.9083996
57,0.033013241,290.3403292
58,0.033362963,291.5505046
59,0.033610185,296.1003439
60,0.03386213,301.0403713
61,0.034116296,305.4691694
62,0.034369907,312.4900035
63,0.034730185,319.4953959
64,0.035079074,324.8254455
65,0.035328796,326.0157048
66,0.035576296,327.6332805
67,0.03582463,329.9274667
68,0.036076019,332.9788408
69,0.036432407,335.7200324
70,0.036776019,337.3999871
71,0.037027407,342.5038633
72,0.037279352,345.8651232
73,0.037532963,353.46068
74,0.037782407,353.6080767
75,0.038151574,353.7162355
76,0.038503796,357.788575
77,0.038751296,358.087789
78,0.038999907,359.0145895
79,0.039252407,364.9169172
80,0.03950713,370.2294753
81,0.039873796,374.2116298
82,0.040223519,376.5559737
83,0.040474907,375.173464
84,0.040728796,376.8926573
85,0.040980185,380.1975575
86,0.041231574,387.2022858
87,0.041597963,393.914926
88,0.041947685,393.7615384
89,0.042197963,393.9151429
90,0.042449352,396.3672194
91,0.042700185,398.8885764
92,0.042950463,399.6209372
93,0.043314907,400.022826
94,0.043662963,395.4625193
95,0.043913241,393.031504
96,0.044165463,392.5894323
97,0.044417407,394.2748629
98,0.044669074,392.5704845
99,0.045029907,390.9570605
100,0.045379074,391.2030233
101,0.045628519,393.1160997
102,0.045876019,389.4923792
103,0.046123519,393.4747196
104,0.046374074,394.1325515
105,0.046737963,393.9825484
106,0.047091296,398.1020144
107,0.047341019,401.8918522
108,0.04759213,403.220177
109,0.047842407,396.3570479
110,0.048095463,390.1949435
111,0.048456574,384.0969437
112,0.048800741,380.0953531
113,0.049048519,383.7440548
114,0.04929713,383.9758524
115,0.049548519,390.4087132
116,0.04979963,395.6973641
117,0.050154907,400.7082848
118,0.050500463,406.0786594
119,0.050748241,415.2138448
120,0.05099463,420.455515
121,0.051246019,425.2465323
122,0.051499074,431.7652925
123,0.051859352,437.4837406
124,0.052203796,441.7889342
125,0.052460463,444.1593723
126,0.052715463,445.599353
127,0.052967685,447.2815691
128,0.053224074,451.6401808
129,0.053582407,455.8820428
130,0.053928241,458.7629783
131,0.054179352,465.6573447
132,0.054430463,473.1365327
133,0.054679352,481.8280034
134,0.054926019,488.2124084
135,0.055286852,493.5632225
136,0.05563463,497.1035327
137,0.055883519,500.0591261
138,0.056135741,505.1709891
139,0.056384907,511.4059498
140,0.056634352,513.6894203
141,0.056992685,514.993943
142,0.057341574,514.6370094
143,0.057589352,517.7211505
144,0.057837685,519.0240541
145,0.058085741,519.9724106
146,0.05834213,523.1046188
147,0.058708519,525.7127301
148,0.059057407,525.0707014
149,0.059305463,527.8793713
150,0.059557407,528.2313878
151,0.059809907,530.460919
152,0.060059907,531.9899219
153,0.060428519,533.6050348
154,0.060784074,531.5939246
155,0.06103213,529.4943252
156,0.061279907,526.9385994
157,0.06153213,532.3006056
158,0.061784352,535.0110023
159,0.062151852,537.9060465
160,0.06250713,544.489085
161,0.062758519,547.0828265
162,0.06300963,550.7039294
163,0.063259907,553.4104371
164,0.063514907,555.9674
165,0.06387213,556.7387224
166,0.064218241,557.3635521
167,0.06446963,559.3328312
168,0.064721019,560.9969715
169,0.064975185,564.3325623
170,0.065227407,566.0230504
171,0.065590185,567.4760959
172,0.065938241,568.8524864
173,0.066187407,574.7988559
174,0.066435463,574.7798061
175,0.066683796,578.9988011
176,0.066937685,586.4416328
177,0.067300463,593.3976071
178,0.067650741,596.8994513
179,0.067903519,598.6305216
180,0.068152963,604.5541448
181,0.068402685,606.9834389
182,0.068651852,613.3292519
183,0.069011019,618.9421621
184,0.069355463,624.5667994
185,0.069605741,627.2700517
186,0.069854352,630.5585243
187,0.070106019,633.7027787
188,0.070358796,633.0065223
189,0.070716296,632.1104785
190,0.071056852,631.1467141
191,0.071303519,634.4320455
192,0.071554907,633.68524
193,0.071809074,637.2397885
194,0.072063796,635.637867
195,0.072427685,633.2284973
196,0.072778519,632.7468188
197,0.073029907,632.9601668
198,0.073284907,631.6272145
199,0.073539352,634.1256924
200,0.073794352,640.9982243
201,0.07415463,646.6335504
202,0.074502685,652.2295225
203,0.074753796,652.5443827
204,0.075003519,654.4917597
205,0.075254074,654.1620199
206,0.07551213,656.0516924
207,0.075877963,656.7759813
208,0.076224352,651.4389341
209,0.076478241,650.7383473
210,0.076733796,651.1099991
211,0.076987963,652.3594271
