Curve,CO2S,Ci,Tleaf,Photo,PARi,Direction
25,391.8442799,174.1244198,24.99993333,6.799288794,1500,down
25,294.3490912,152.2959845,25.0040619,4.690463281,1500,down
25,196.6072357,115.093496,24.99243333,2.78310089,1500,down
25,147.7717603,98.15580103,24.99128095,1.808276061,1500,down
25,98.9705993,76.79966514,24.98552857,0.812244532,1500,down
25,50.24630498,55.07167712,24.98950952,-0.25553333,1500,down
25,390.5315171,234.5819906,25.01760476,7.809631872,1500,down
25,487.98642,284.0707433,24.99528095,9.915548039,1500,down
25,586.1647044,345.28072,25.01759524,11.43857808,1500,down
25,783.8627028,471.3365484,25.01908095,13.31167778,1500,down
25,982.9318927,623.8465685,25.00055238,13.95861884,1500,down
25,1182.466654,758.5225241,25.00210476,14.32624251,1500,down
25,1382.279988,901.499404,24.99890476,14.50318937,1500,down
20,391.9827563,222.2988683,19.99788095,6.651537772,1500,down
20,294.0472815,176.1730884,20.00552857,4.918755848,1500,down
20,196.3081879,124.1005556,20.0029381,3.008778973,1500,down
20,147.5031411,102.2903291,20.01000952,2.024083635,1500,down
20,98.69141341,74.86109457,20.00787619,1.033533832,1500,down
20,50.09403348,52.60688414,19.98168095,-0.171423489,1500,down
20,391.3048511,263.7207934,19.98642857,7.122140412,1500,down
20,489.8288502,354.2192207,20.00365238,8.200984887,1500,down
20,588.9533259,451.2476047,19.99706667,8.831156927,1500,down
20,788.3281827,632.2195208,20.01233333,9.145600587,1500,down
20,988.0325636,821.8074093,20.0003381,9.154017271,1500,down
20,1187.791421,1010.292925,19.99214286,9.262206444,1500,down
20,1387.431421,1193.220096,19.99227619,9.382978213,1500,down
15,394.4424724,284.0845579,14.97919524,4.505869332,1500,down
15,295.5581875,210.8810998,14.98289524,3.599538768,1500,down
15,197.0980933,144.030594,15.00464286,2.326687184,1500,down
15,147.9080938,111.1670785,14.99733333,1.680289521,1500,down
15,98.84842305,78.15996065,14.99345714,0.907301908,1500,down
15,49.93257142,48.85258104,15.00196667,0.006430479,1500,down
15,394.5970917,308.9285772,14.97991429,4.265859486,1500,down
15,494.0549009,402.8218304,14.98937143,4.62222757,1500,down
15,593.4951863,499.2510453,15.00905238,4.980451179,1500,down
15,793.0769482,700.5880888,14.99096667,5.018851704,1500,down
15,992.6805196,899.1607211,14.98458571,5.075495845,1500,down
15,1192.265234,1098.486518,14.99036667,5.094462552,1500,down
10,397.2966652,370.2318868,9.983343333,1.767307561,1500,down
