Meas,Time,Temperature,Vmax
4625,3.103636944,12.10910833,161.0209375
4626,3.103962222,12.11886667,157.0547795
4627,3.104211944,12.12635833,158.0160737
4628,3.104464444,12.13393333,157.0572879
4629,3.104716111,12.14148333,171.2484557
4630,3.104966389,12.14899167,170.7723227
4631,3.105298056,12.15894167,172.1565978
4632,3.105626111,12.16878333,188.4763208
4633,3.105876389,12.17629167,195.5331438
4634,3.106123889,12.18371667,200.0849968
4635,3.106376111,12.19128333,198.8446407
4636,3.106625,12.19875,192.1481681
4637,3.106952778,12.20858333,186.655914
4638,3.107277222,12.21831667,183.3337201
4639,3.1075275,12.225825,180.8475079
4640,3.107775,12.23325,186.6532872
4641,3.108021667,12.24065,184.446882
4642,3.108269444,12.24808333,178.9739249
4643,3.108599444,12.25798333,173.466059
4644,3.108921944,12.26765833,183.2012443
4645,3.109165833,12.274975,189.6934046
4646,3.109412778,12.28238333,199.3158672
4647,3.109663889,12.28991667,200.8787699
4648,3.109916944,12.29750833,194.1979411
4649,3.110249722,12.30749167,188.3082649
4650,3.110572222,12.31716667,196.6076738
4651,3.110817222,12.32451667,204.2691417
4652,3.111064722,12.33194167,202.0223094
4653,3.111318611,12.33955833,192.0790154
4654,3.111566389,12.34699167,195.6429573
4655,3.111891389,12.35674167,201.7335791
4656,3.112212222,12.36636667,190.0897094
4657,3.112459167,12.373775,192.0196719
4658,3.112708333,12.38125,188.4323439
4659,3.112957778,12.38873333,190.767923
4660,3.1132075,12.396225,184.4415303
4661,3.113540833,12.406225,178.4226541
4662,3.113866389,12.41599167,176.050444
4663,3.114113889,12.42341667,165.6312648
4664,3.114361667,12.43085,170.8773231
4665,3.114609167,12.438275,169.6372219
4666,3.114860556,12.44581667,168.9104151
4667,3.115197778,12.45593333,168.7419229
4668,3.115525556,12.46576667,174.3338002
4669,3.115773889,12.47321667,168.5668532
4670,3.116021944,12.48065833,171.919058
4671,3.116273056,12.48819167,167.4457096
4672,3.116521667,12.49565,162.227873
4673,3.116850278,12.5,159.514628
4674,3.117173889,12.5,166.8058497
4675,3.117421667,12.5,154.1655784
4676,3.117668611,12.5,149.0843941
4677,3.117918611,12.5,149.2481916
4678,3.118167222,12.5,160.5603588
