Meas,Time,Vmax
1,0.017008796,3825.769086
2,0.017255741,3853.937627
3,0.017503519,3864.632349
4,0.017866296,3871.387198
5,0.018214074,3936.541081
6,0.018462963,3982.039149
7,0.018710463,4003.707281
8,0.018961852,4042.567921
9,0.01921463,4069.131638
10,0.01958463,4092.322622
11,0.019938519,4136.759445
12,0.020186852,4154.531975
13,0.02043463,4179.954538
14,0.02068213,4208.182219
15,0.020931574,4254.021738
16,0.021291852,4295.239239
17,0.02163963,4315.282262
18,0.021891296,4361.533175
19,0.022140185,4384.558724
20,0.022390185,4412.806544
21,0.022640185,4423.584211
22,0.023000463,4429.781592
23,0.023347685,4450.727282
24,0.023595185,4468.482054
25,0.02384713,4506.205468
26,0.024098796,4522.870998
27,0.024347963,4560.445832
28,0.024715185,4593.09655
29,0.02506713,4615.236048
30,0.025318241,4641.874271
31,0.025569074,4665.110254
32,0.025821019,4670.352472
33,0.026070741,4692.716015
34,0.026442407,4709.454722
35,0.026798519,4745.249028
36,0.027046574,4778.588065
37,0.027299352,4804.504316
38,0.027550741,4826.542058
39,0.027797407,4848.429122
40,0.028164074,4864.572982
41,0.028512963,4888.02024
42,0.02875963,4905.793584
43,0.029011019,4936.246393
44,0.02926213,4950.823131
45,0.029512685,4984.959215
46,0.029879907,5015.363242
47,0.030231574,4997.809354
48,0.030481019,5034.785017
49,0.030727685,5076.778381
50,0.030981019,5096.67915
51,0.031230463,5097.215721
52,0.031594352,5091.464208
53,0.03194213,5086.742617
54,0.03218713,5089.351663
55,0.032436852,5112.75179
56,0.032691574,5122.529687
57,0.03294213,5114.023449
58,0.033308241,5097.706414
59,0.033658519,5107.398803
60,0.033905741,5119.345502
61,0.03415463,5145.807303
62,0.034402963,5180.317198
63,0.034653241,5187.01425
64,0.035016852,5191.577967
65,0.035365185,5193.856214
66,0.035613519,5211.392446
67,0.03586213,5236.728299
68,0.036116019,5246.808975
69,0.036366574,5261.831281
70,0.036723519,5269.437547
71,0.037070185,5274.462154
72,0.037320463,5285.472329
73,0.037569907,5278.013285
74,0.037816019,5296.946716
75,0.038063519,5295.19502
76,0.038426019,5289.044371
77,0.038776296,5317.481432
78,0.039029074,5319.415578
79,0.039278519,5342.596611
80,0.039529074,5340.885762
81,0.039779074,5354.077486
82,0.04013463,5362.690999
83,0.040476574,5375.688198
84,0.040724907,5398.295406
85,0.04097463,5429.103988
86,0.041224907,5451.008895
87,0.041475185,5470.641094
88,0.041829907,5483.651043
89,0.042174074,5483.82438
90,0.042418519,5474.551415
91,0.042666852,5487.177286
92,0.042914352,5496.604393
93,0.043165463,5521.905034
94,0.043534907,5539.215181
95,0.043886852,5555.51215
96,0.044131574,5568.161412
97,0.044380741,5575.705828
98,0.04463213,5568.318432
99,0.044879907,5571.788997
100,0.045243519,5571.006331
101,0.045592685,5590.169185
102,0.045843241,5598.646221
103,0.04609713,5578.708783
104,0.046345463,5589.365766
105,0.046594907,5605.510393
106,0.046947963,5613.399034
107,0.047296574,5625.380212
108,0.047544352,5641.109431
109,0.047792963,5634.702629
110,0.048042407,5649.78753
111,0.048291574,5649.56951
112,0.04865713,5645.600317
113,0.049009074,5636.021521
114,0.049264907,5643.436982
115,0.049516296,5680.174647
116,0.049768519,5687.952869
117,0.050021574,5694.292441
118,0.050386296,5694.712622
119,0.050733241,5721.09461
120,0.050988241,5727.101019
121,0.051236852,5744.113119
122,0.05148463,5761.789305
123,0.051736019,5753.481586
124,0.052099074,5737.788363
125,0.052448241,5749.408894
126,0.052700463,5742.79643
127,0.05295463,5737.426121
128,0.053206852,5747.506944
129,0.053458796,5774.477686
130,0.053830185,5796.21887
131,0.054180185,5803.884598
132,0.054430463,5782.462197
133,0.054678796,5779.541014
134,0.054927407,5785.340193
135,0.055180463,5806.678135
136,0.05554963,5822.830533
137,0.055899907,5835.493468
138,0.056150185,5827.014926
139,0.056400463,5836.084011
140,0.056650741,5831.528172
141,0.056903519,5803.653476
142,0.057265463,5769.312034
143,0.057616574,5768.409061
144,0.057867963,5773.882443
145,0.058119074,5791.65078
146,0.058367685,5786.2548
147,0.05861713,5801.674422
148,0.058981574,5811.854575
149,0.059335185,5803.860326
150,0.05958463,5802.759727
151,0.05983963,5800.770575
152,0.060092963,5782.612359
153,0.060346852,5794.983815
154,0.060714074,5799.777462
155,0.061062407,5813.450538
156,0.061308796,5809.608551
157,0.061557407,5823.282718
158,0.061812407,5818.114416
159,0.06206463,5807.328572
160,0.062427407,5792.853982
161,0.062777407,5810.366117
162,0.063025185,5824.430427
163,0.063273519,5816.505254
164,0.063522963,5801.681534
165,0.063773241,5813.684478
166,0.064138796,5818.870848
167,0.06448963,5804.861961
168,0.064739074,5795.902667
169,0.064986019,5808.217614
170,0.06523713,5811.574798
171,0.06548963,5793.029238
172,0.065861296,5767.019949
173,0.066217685,5746.751541
174,0.066467685,5740.834057
175,0.066722685,5747.428264
176,0.066974907,5760.602595
177,0.067223519,5750.599331
178,0.067585463,5732.720662
179,0.067936296,5730.358375
180,0.068189352,5715.09268
181,0.068438796,5725.902117
182,0.068691019,5734.656193
183,0.068944074,5724.208755
184,0.069307685,5711.098064
185,0.069653241,5715.741087
186,0.069903519,5719.438784
187,0.070152963,5718.274196
188,0.070401019,5715.635385
189,0.070649352,5718.744714
190,0.071009352,5713.981788
191,0.071359352,5698.838536
192,0.071608796,5687.280069
193,0.07185713,5686.657158
194,0.072110463,5679.801119
195,0.072362685,5664.406421
196,0.072729074,5642.397725
197,0.073076296,5638.522533
198,0.073324907,5612.707361
199,0.073576019,5596.227621
200,0.073825185,5573.053703
201,0.074075741,5590.269854
202,0.074445185,5602.914408
203,0.074796852,5625.74937
204,0.075040741,5622.867424
205,0.075287685,5631.538914
206,0.075536852,5616.76742
207,0.075785463,5620.817096
208,0.076150741,5620.964136
209,0.076501852,5606.639452
210,0.076755185,5581.349715
211,0.077010463,5591.412307
212,0.077262685,5601.408505
213,0.077515185,5615.564215
214,0.077876019,5620.195763
215,0.078223241,5627.64011
216,0.07847213,5622.688187
217,0.07872213,5594.387886
218,0.078975185,5586.200677
219,0.079228241,5574.939477
220,0.079591852,5559.035662
221,0.079939074,5568.534105
222,0.080188796,5571.814421
223,0.080435463,5533.20614
224,0.080687685,5514.119227
225,0.080937963,5502.254468
226,0.08129963,5483.576045
227,0.081652685,5483.027361
228,0.081902963,5482.291161
229,0.082152407,5490.29784
230,0.082399907,5494.336606
231,0.082648519,5463.482792
232,0.08301213,5429.170862
233,0.083362963,5401.737448
234,0.083615185,5426.589862
235,0.083865463,5423.132857
236,0.084116852,5412.049383
237,0.084363796,5433.958658
238,0.084720741,5447.908596
239,0.085064352,5454.296845
240,0.085315741,5438.240997
241,0.085563519,5424.90294
242,0.085816574,5429.094112
243,0.086067685,5410.781965
244,0.08642963,5387.943653
245,0.08677963,5391.559241
246,0.087029907,5373.738851
247,0.087277407,5339.277459
248,0.087524352,5346.374654
249,0.087777685,5352.555012
250,0.08814713,5353.068832
251,0.088499352,5343.489983
252,0.088751574,5312.551368
253,0.089005463,5292.46587
254,0.089254907,5302.186278
255,0.089502407,5299.669081
256,0.089866296,5292.951592
257,0.090217963,5300.817088
258,0.090466574,5261.120503
259,0.090716852,5257.125269
260,0.090964352,5259.344534
261,0.091212963,5231.501555
262,0.091578241,5195.811613
263,0.091928241,5195.181188
264,0.092177963,5185.496916
265,0.092427407,5185.390495
266,0.092680463,5191.236175
267,0.092931852,5179.066056
268,0.093295463,5164.302744
269,0.093641574,5155.265864
270,0.093888519,5158.127269
271,0.094136296,5145.621458
272,0.094385463,5132.845452
273,0.09463713,5141.392131
274,0.095004074,5143.672548
275,0.09535213,5131.859334
276,0.095603519,5115.595601
277,0.09585463,5112.913774
278,0.096105185,5112.388593
279,0.096354074,5097.786352
280,0.096716574,5079.209078
281,0.097065463,5102.694417
282,0.097314074,5107.024515
283,0.097569074,5076.624584
284,0.097821296,5070.998835
285,0.098069074,5066.77947
286,0.098437407,5053.978047
287,0.098792407,5057.737759
288,0.099045463,5034.557207
289,0.099293519,5012.836315
290,0.099542407,5001.732567
291,0.099792407,4982.740798
292,0.100162963,4959.401067
293,0.100512407,4933.088722
294,0.100764352,4915.400506
295,0.101017407,4916.740465
296,0.10126963,4932.761202
297,0.101522685,4932.926824
298,0.10188463,4927.611071
299,0.102231019,4918.886911
300,0.102480463,4910.357988
301,0.102731574,4894.947079
302,0.102986852,4883.004584
303,0.103236019,4871.579652
304,0.103599074,4855.532603
305,0.103946296,4845.566947
306,0.104192963,4845.211901
307,0.104441296,4838.350578
308,0.104693519,4838.323973
309,0.104945741,4830.114008
310,0.105314074,4815.324756
311,0.105665741,4805.971697
312,0.105920741,4793.087037
313,0.106174352,4778.14186
314,0.106425185,4780.283388
315,0.106681019,4769.390792
316,0.10704713,4754.321107
317,0.107393519,4738.559568
318,0.107639352,4717.47612
319,0.107886852,4691.215223
320,0.108135463,4675.651871
321,0.108381574,4680.609789
322,0.108746019,4682.725767
323,0.109093241,4698.218619
324,0.109341574,4695.543629
325,0.109589352,4699.721043
326,0.109837963,4685.652689
327,0.110091852,4699.174182
328,0.110455463,4710.110453
329,0.11080463,4704.331781
330,0.111051574,4702.799624
331,0.111301852,4701.404402
332,0.111551019,4727.137309
333,0.111798796,4720.263505
334,0.112167685,4704.098687
335,0.11251963,4706.201576
336,0.112771019,4693.236809
337,0.113023241,4670.892696
338,0.113272685,4676.841493
339,0.113520185,4681.214268
340,0.113894074,4681.01568
341,0.11425213,4680.376155
342,0.114504074,4695.245551
343,0.114756574,4676.829779
344,0.115010741,4662.751638
345,0.115262963,4636.967021
346,0.115625463,4607.466551
347,0.115969074,4601.513052
348,0.11621463,4608.238876
349,0.116465185,4611.970877
350,0.116712963,4609.032124
351,0.116964074,4598.250505
352,0.117328796,4584.104616
353,0.117677685,4560.873809
354,0.117928796,4570.609491
355,0.118181019,4554.875175
356,0.118431574,4555.873101
357,0.118683519,4574.781053
358,0.119048241,4586.279751
359,0.119399352,4597.823196
360,0.119651296,4592.390696
361,0.119900741,4581.587173
362,0.120151296,4587.713428
363,0.120403519,4572.421053
364,0.120765185,4553.101343
365,0.121114074,4564.404586
366,0.12136463,4568.711524
367,0.12161713,4546.624118
368,0.121868796,4553.614821
369,0.12212213,4541.858346
370,0.122484352,4524.957677
371,0.122832407,4509.995287
372,0.123082685,4487.185599
373,0.123333241,4480.416802
374,0.12358213,4488.35405
375,0.123831852,4473.601316
376,0.124195741,4453.366698
377,0.124542963,4457.112729
378,0.124792963,4428.197248
379,0.125041852,4419.745396
380,0.125288241,4421.612639
381,0.12553713,4416.04703
382,0.125896852,4404.187548
383,0.126240463,4402.090553
384,0.126491019,4405.561118
385,0.126744907,4411.259758
386,0.12699713,4415.181715
387,0.127247407,4405.98597
388,0.127609352,4393.458551
389,0.127954907,4391.435809
390,0.12820213,4402.911964
391,0.128450741,4392.127672
392,0.12869963,4388.364828
393,0.128946852,4398.494667
394,0.12930963,4406.322115
395,0.129661574,4397.909618
396,0.129911019,4396.619093
397,0.130162963,4395.184197
398,0.130412685,4401.352783
399,0.130661019,4414.6804
400,0.131024907,4423.116651
401,0.131376574,4438.522109
402,0.131625185,4442.407635
403,0.131875463,4433.575455
404,0.132125741,4451.338243
405,0.132378796,4458.485274
406,0.132742963,4457.343999
407,0.133091019,4466.0641
408,0.133342963,4465.615895
409,0.133598796,4444.446204
410,0.133849907,4439.906448
411,0.134100463,4444.367693
412,0.134462963,4447.468518
413,0.134818519,4433.314704
414,0.135071852,4435.503731
415,0.13531963,4441.021899
416,0.135568796,4446.987567
417,0.135819352,4444.103766
418,0.136174352,4434.727396
419,0.136516296,4429.553509
420,0.136764907,4431.486253
421,0.137013241,4423.148109
422,0.137261019,4418.889056
423,0.137510463,4415.84397
424,0.137874907,4408.16337
425,0.138222407,4406.370551
426,0.138471574,4411.357991
427,0.138721296,4412.085471
428,0.138972685,4420.735
429,0.139221296,4419.901811
430,0.139585741,4414.706002
431,0.139932685,4418.820035
432,0.140178519,4413.782958
433,0.14042713,4404.626655
434,0.140676852,4407.573392
435,0.14092713,4412.440036
436,0.141277963,4412.659847
437,0.141619352,4406.045874
438,0.141871019,4398.375237
439,0.14212213,4402.092755
440,0.142370463,4404.169192
441,0.142621019,4401.291286
442,0.142984907,4393.987216
443,0.143331019,4399.16526
444,0.143580463,4393.343832
445,0.143829074,4392.036453
446,0.144079352,4396.034513
447,0.144328241,4408.487724
448,0.144693796,4419.122088
449,0.145048796,4437.981565
450,0.145301019,4450.88055
451,0.145548796,4439.397169
452,0.145798241,4457.782815
453,0.146046852,4449.377963
454,0.146412963,4431.972027
455,0.146766019,4434.496451
456,0.147016296,4427.419176
457,0.14726463,4427.79051
458,0.147515741,4437.564775
459,0.147768519,4444.667576
460,0.148130185,4447.183164
461,0.14847463,4440.249295
462,0.148721574,4452.53537
463,0.148969907,4451.885184
464,0.149220463,4446.940786
465,0.149467963,4438.653931
466,0.149834352,4427.496844
467,0.150188519,4427.625734
468,0.150442963,4438.445001
469,0.150692963,4428.753568
470,0.150943519,4424.122323
471,0.151192963,4430.305418
472,0.151553241,4432.667686
473,0.151898519,4433.6243
474,0.152145741,4427.090482
475,0.152393519,4424.832173
476,0.15264213,4429.554565
477,0.152892685,4433.56063
478,0.153258796,4432.693613
479,0.153606852,4435.86552
480,0.15385463,4444.690011
481,0.154101574,4451.138818
482,0.154349907,4456.361388
