Meas,Time,Temperature,Vmax.og,Vmax.inst
1,0,12.50113167,1025.819491,1025.819491
2,0.0003225,12.50306667,1000.904999,1000.904999
3,0.000570278,12.50455333,1011.729933,1011.729933
4,0.000814723,12.50602,1017.245809,1017.245809
5,0.001065278,12.50752333,1001.34718,1001.347181
6,0.001314723,12.50902,994.9242985,994.9242991
7,0.001651112,12.51103833,987.5754144,987.5754152
8,0.001981945,12.51302333,981.1919256,981.1919266
9,0.002231112,12.51451833,984.3292476,984.3292487
10,0.002480834,12.51601667,981.8039542,981.8039554
11,0.002728334,12.51750167,989.0598753,989.0598766
12,0.002978056,12.519,967.6147361,967.6147375
13,0.003314723,12.52102,945.8895141,945.8895156
14,0.003640556,12.522975,943.6575999,943.6576016
15,0.003887778,12.52445833,938.3425114,938.3425132
16,0.004141112,12.52597833,954.6280118,954.6280137
17,0.004394723,12.5275,969.889535,969.8895371
18,0.004647223,12.529015,969.4313411,969.4313433
19,0.004973334,12.53097167,969.6818563,969.6818587
20,0.005293334,12.53289167,966.601276,966.6012785
21,0.005541667,12.53438167,982.2463834,982.2463861
22,0.005789445,12.53586833,989.4190581,989.4190609
23,0.006038056,12.53736,991.9955176,991.9955206
24,0.006287223,12.538855,985.6808896,985.6808927
25,0.0066225,12.54086667,976.1881698,976.188173
26,0.006954445,12.54285833,990.9822446,990.982248
27,0.007206667,12.54437167,1009.65178,1009.651784
28,0.007454167,12.54585667,1020.081075,1020.081079
29,0.007703889,12.547355,1011.387359,1011.387363
30,0.007953056,12.54885,1011.456642,1011.456646
31,0.008268334,12.55074167,1015.189341,1015.189345
32,0.008581667,12.55262167,1012.876822,1012.876826
33,0.008830556,12.554115,1015.534632,1015.534636
34,0.009078889,12.555605,1031.985135,1031.98514
35,0.009328612,12.55710333,1025.808768,1025.808773
36,0.009575834,12.55858667,1019.750951,1019.750956
37,0.009899445,12.56052833,1006.725809,1006.725814
38,0.010218612,12.56244333,985.4812617,985.4812667
39,0.010467778,12.56393833,961.459305,961.45931
40,0.010714445,12.56541833,964.9759912,964.9759964
41,0.010965834,12.56692667,942.9681636,942.9681688
42,0.011214167,12.56841667,925.243454,925.2434592
43,0.011536945,12.57035333,915.62128,915.6212853
44,0.011853056,12.57225,921.8519638,921.8519692
45,0.012099445,12.57372833,923.9203423,923.9203479
46,0.012348889,12.575225,935.9168114,935.9168172
47,0.012596112,12.57670833,937.5356329,937.5356388
48,0.012846389,12.57821,939.6498618,939.6498679
49,0.013182778,12.58022833,942.8072119,942.8072181
50,0.013511667,12.58220167,944.650866,944.6508724
51,0.013759723,12.58369,960.4020347,960.4020413
52,0.014006667,12.58517167,960.8623165,960.8623233
53,0.014256112,12.58666833,967.177663,967.1776699
54,0.0145075,12.58817667,940.1692958,940.1693027
55,0.014834445,12.59013833,910.0981804,910.0981872
56,0.015157778,12.59207833,915.818755,915.818762
57,0.015405556,12.593565,921.3782198,921.378227
58,0.015655,12.59506167,935.3295916,935.329599
59,0.015904445,12.59655833,930.5014109,930.5014184
60,0.016153056,12.59805,937.445541,937.4455487
61,0.016489445,12.60013667,943.4671048,943.4671126
62,0.016821112,12.60411667,946.2789882,946.2789962
63,0.017068334,12.60708333,954.1206107,954.1206189
64,0.017316945,12.61006667,968.6735799,968.6735884
65,0.017564167,12.61303333,958.3053299,958.3053384
66,0.017811667,12.61600333,954.4883919,954.4884005
67,0.018139445,12.61993667,951.448479,951.4484877
68,0.018462223,12.62381,934.8669902,934.8669989
69,0.01871,12.62678333,927.6954278,927.6954366
70,0.018956389,12.62974,922.784176,922.7841849
71,0.019205278,12.63272667,921.2063561,921.2063651
72,0.019454723,12.63572,919.7780543,919.7780634
73,0.019779723,12.63962,922.1962898,922.1962991
74,0.020101389,12.64348,925.1813162,925.1813256
75,0.0203525,12.64649333,948.9698485,948.9698583
