Meas,Time,Vmax
1,0.01721463,329.2164673
2,0.017466019,358.3733641
3,0.017718241,383.5196221
4,0.017966852,407.9383489
5,0.018216019,427.8225793
6,0.018581574,447.1329289
7,0.01893713,475.8555921
8,0.019188241,497.1033468
9,0.019443241,516.7726611
10,0.019695463,533.7500323
11,0.019944907,549.6117916
12,0.020317685,564.5555639
13,0.020673241,588.171728
14,0.020925185,605.6227292
15,0.021174074,627.815458
16,0.021426296,646.7288345
17,0.021681019,663.6504653
18,0.022059352,678.7923832
19,0.022412963,694.9303266
20,0.022663241,714.7711357
21,0.022913519,734.6067524
22,0.023162963,755.2541019
23,0.023414352,769.2005467
24,0.023789907,783.3724401
25,0.024149907,797.8254151
26,0.024402963,812.2232781
27,0.024650463,831.158672
28,0.024898241,851.8155421
29,0.025150463,869.3693668
30,0.025522407,886.0333278
31,0.025878796,908.352994
32,0.026131574,932.791877
33,0.026387685,953.5186005
34,0.026642685,977.2285716
35,0.026891852,1001.003238
36,0.027266574,1023.209081
37,0.027625741,1039.625208
38,0.027874352,1056.348288
39,0.028128519,1073.434228
40,0.028383241,1092.307691
41,0.028632963,1114.39671
42,0.029009352,1135.782112
43,0.029372963,1153.848091
44,0.029623519,1173.017182
45,0.02987463,1193.150233
46,0.030130463,1211.298727
47,0.030385185,1233.532839
48,0.03075713,1254.77951
49,0.031114352,1280.662641
50,0.031364907,1297.520396
51,0.031612685,1314.794105
52,0.031861019,1331.627829
53,0.032112963,1346.497579
54,0.032485185,1359.795181
55,0.032846296,1382.052613
56,0.033099074,1402.41744
57,0.033346574,1425.010407
58,0.033596852,1447.391544
59,0.033849352,1468.811986
60,0.034227685,1487.5284
61,0.034590463,1506.827919
62,0.034841019,1529.709876
63,0.035096852,1545.603702
64,0.035348519,1563.466466
65,0.035601019,1584.364169
66,0.035967407,1604.405859
67,0.036318241,1622.268832
68,0.03656963,1640.312458
69,0.036822685,1660.582772
70,0.037071852,1677.486513
71,0.037324352,1698.943463
72,0.037691852,1718.676812
73,0.038048241,1734.018485
74,0.038299074,1756.173402
75,0.03854963,1776.210972
76,0.038803796,1801.548739
77,0.039059352,1823.682656
78,0.039432407,1842.916625
79,0.039790741,1862.110873
80,0.040043519,1884.534964
81,0.040294907,1899.680012
82,0.040544352,1918.511599
83,0.040798241,1939.495452
84,0.041175741,1959.470246
85,0.041539352,1982.264536
86,0.041794074,2004.883723
87,0.042039352,2029.918999
88,0.042287685,2052.632013
89,0.04253713,2065.886258
90,0.042911574,2077.16564
91,0.043269907,2098.330286
92,0.043519352,2116.034678
93,0.043771019,2133.955761
94,0.044021296,2149.797036
95,0.044270463,2173.977743
96,0.044634352,2195.281772
97,0.044986852,2216.110039
98,0.045239907,2240.299843
99,0.04549213,2259.068695
100,0.045746019,2278.929823
101,0.045999074,2298.968352
102,0.046369352,2316.68148
103,0.046721852,2336.589883
104,0.046974352,2350.434607
105,0.047226574,2368.961045
106,0.047479352,2387.660651
107,0.047728796,2399.967542
108,0.048103796,2409.902705
109,0.048460741,2427.434947
110,0.048712407,2442.868219
111,0.048961852,2459.682776
112,0.049213241,2480.785179
113,0.049460741,2503.576067
114,0.049835185,2523.423961
115,0.05019463,2541.832262
116,0.050444907,2561.641805
117,0.050696852,2579.222432
118,0.050947963,2599.364039
119,0.051198519,2623.449074
120,0.051578519,2645.283271
121,0.051940741,2664.287824
122,0.052187963,2685.092251
123,0.052438796,2706.716711
124,0.052691574,2730.286143
125,0.052942963,2752.074271
126,0.053316574,2770.855305
127,0.053675741,2789.244214
128,0.053926296,2803.158435
129,0.054176574,2815.256201
130,0.054430185,2834.753931
131,0.054682685,2853.389652
132,0.055055741,2869.108752
133,0.055413796,2890.260262
134,0.055667407,2901.951489
135,0.055919907,2923.949167
136,0.056171019,2947.437681
137,0.056421574,2966.859194
138,0.056796296,2981.581177
139,0.057159074,2995.652418
140,0.057409907,3010.946196
141,0.057656852,3032.655711
142,0.057907963,3050.497107
143,0.058156852,3069.461182
144,0.058527407,3086.160899
145,0.058881296,3098.746395
146,0.059135185,3114.898885
147,0.059389074,3133.064257
148,0.059640741,3152.99503
149,0.059895463,3172.213012
150,0.060269352,3188.16673
151,0.060629074,3204.512215
