Meas,Time,Temperature,Vmax.og,Vmax.inst
1,0,9.7,229.4042616,229.4042616
2,0.000385556,9.7,229.4463151,229.4463151
3,0.000750278,9.7,228.1795614,228.1795614
4,0.001003611,9.7,226.9933511,226.9933512
5,0.001253889,9.7,227.1793886,227.1793886
6,0.001505,9.7,225.4637838,225.4637838
7,0.001755556,9.7,222.7596596,222.7596597
8,0.002134444,9.7,220.2577598,220.2577599
9,0.002493889,9.7,219.6868013,219.6868014
10,0.002743889,9.7,220.3075055,220.3075056
11,0.002996111,9.7,221.1137109,221.1137109
12,0.003244722,9.7,220.3383242,220.3383242
13,0.003496111,9.7,218.704966,218.704966
14,0.003871667,9.7,216.3955606,216.3955607
15,0.004237222,9.7,217.1775596,217.1775597
16,0.004486389,9.7,216.3980948,216.3980948
17,0.004736944,9.7,214.8113427,214.8113428
18,0.004988611,9.7,217.0547901,217.0547901
19,0.005238611,9.7,220.561052,220.561052
20,0.00562,9.7,223.8410093,223.8410094
21,0.005981667,9.7,223.3907643,223.3907644
22,0.006230833,9.7,222.2084973,222.2084974
23,0.006479444,9.7,220.3224426,220.3224427
24,0.006728889,9.7,220.6813892,220.6813893
25,0.006976389,9.7,222.5066038,222.5066039
26,0.007358611,9.7,223.9499525,223.9499526
27,0.007722222,9.7,223.0644329,223.064433
28,0.007971389,9.7,222.9848207,222.9848208
29,0.008221111,9.7,221.7954348,221.7954349
30,0.008470556,9.7,226.1575448,226.1575449
31,0.008718333,9.7,226.1282248,226.128225
32,0.009095556,9.7,225.9390004,225.9390005
33,0.009455833,9.7,227.2252008,227.2252009
34,0.009706944,9.7,229.6924124,229.6924125
35,0.009958333,9.7,231.5641332,231.5641333
36,0.010211389,9.7,230.4454118,230.4454119
37,0.010459722,9.7,229.4928448,229.4928449
38,0.010837222,9.7,228.3432051,228.3432052
39,0.011198056,9.7,229.2779882,229.2779884
40,0.011448333,9.7,232.6290261,232.6290263
41,0.0117,9.7,234.2228326,234.2228328
42,0.011948333,9.7,235.5137028,235.513703
43,0.012196667,9.7,237.6521765,237.6521767
44,0.012578889,9.7,239.2470371,239.2470373
45,0.012946111,9.7,241.516057,241.5160572
46,0.013194444,9.7,242.0852939,242.0852941
47,0.013441667,9.7,238.2443987,238.2443989
48,0.013693611,9.7,238.5446262,238.5446264
49,0.013945556,9.7,234.8590499,234.8590501
50,0.014325833,9.7,231.2638625,231.2638627
51,0.014691389,9.7,229.1181916,229.1181918
52,0.014941111,9.7,231.6633416,231.6633418
53,0.01519,9.7,230.444385,230.4443852
