Meas,Time,Temperature,Vmax
1,0.350395,9.40237,283.1948817
2,0.350647222,9.403883333,281.3155961
3,0.3509,9.4054,275.8440802
4,0.351146389,9.406878333,274.4009945
5,0.351394722,9.408368333,270.0154819
6,0.351795833,9.410775,265.829452
7,0.352172222,9.413033333,266.0442369
8,0.352424167,9.414545,263.8507976
9,0.352673889,9.416043333,263.7644641
10,0.352923611,9.417541667,264.5792137
11,0.353173611,9.419041667,266.8288921
12,0.353559167,9.421355,268.0829582
13,0.353921944,9.423531667,269.122725
14,0.354171389,9.425028333,262.0531754
15,0.354418333,9.42651,256.1124219
16,0.354667778,9.428006667,255.3290638
17,0.354921389,9.429528333,254.3471141
18,0.355314722,9.431888333,253.2837004
19,0.355689167,9.434135,254.6083903
20,0.355936944,9.435621667,249.3385079
21,0.356186944,9.437121667,247.7462714
22,0.356438611,9.438631667,246.3318524
23,0.35669,9.44014,241.5610972
24,0.357074722,9.442448333,237.9712528
25,0.357441667,9.44465,242.35404
26,0.357692222,9.446153333,244.4289063
27,0.357941667,9.44765,242.5161354
28,0.358193889,9.449163333,241.0810707
29,0.358445833,9.450675,238.449845
30,0.358843333,9.45306,235.2437632
31,0.359218056,9.455308333,232.7555528
32,0.359469444,9.456816667,236.2538517
33,0.3597225,9.458335,235.4081691
34,0.359974722,9.459848333,238.2577724
35,0.360226667,9.46136,232.3928039
36,0.3606225,9.463735,225.0843763
37,0.360998056,9.465988333,227.5882883
38,0.361245556,9.467473333,224.9836085
39,0.361495278,9.468971667,222.4387217
40,0.3617475,9.470485,222.0744928
41,0.361998611,9.471991667,216.8448088
42,0.362399722,9.474398333,213.3725192
43,0.36278,9.47668,211.9406571
44,0.363029444,9.478176667,209.837271
45,0.363279444,9.479676667,211.7734038
46,0.363531944,9.481191667,212.5979457
47,0.363785833,9.482715,212.5101006
48,0.364183056,9.485098333,210.532259
49,0.364560556,9.487363333,205.6362373
50,0.364808611,9.488851667,205.9754337
51,0.365060556,9.490363333,203.6263738
52,0.365310833,9.491865,201.6139065
53,0.365559444,9.493356667,200.9465852
54,0.365946944,9.495681667,201.4675274
55,0.366316111,9.497896667,196.7976295
56,0.366562778,9.499376667,192.3215785
57,0.366809167,9.5,191.3378107
58,0.367058889,9.5,196.9818686
59,0.367309444,9.5,202.4642854
60,0.367706111,9.5,206.3275851
61,0.368084167,9.5,209.8627414
62,0.368335556,9.5,209.3251415
63,0.368586667,9.5,211.8413954
64,0.368834444,9.5,211.474283
65,0.369085,9.5,206.0579209
66,0.3694975,9.5,200.3248852
67,0.369878889,9.5,210.4249274
68,0.370122778,9.5,211.4128492
69,0.370371389,9.5,205.2915907
70,0.37062,9.5,204.3143714
71,0.370870278,9.5,197.6111321
72,0.371262222,9.5,192.7395031
73,0.371632222,9.5,194.407325
74,0.3718825,9.5,197.6324064
75,0.372133889,9.5,199.8731932
76,0.372383056,9.5,199.0006563
77,0.372634722,9.5,204.1029929
78,0.373042778,9.5,207.3431302
79,0.373423056,9.5,204.3541228
80,0.373673611,9.5,208.955629
81,0.373925833,9.5,209.1658284
82,0.374178889,9.5,209.9498857
83,0.374433611,9.5,212.4079884
84,0.374811389,9.5,215.1006087
85,0.375169167,9.5,216.757967
86,0.375417778,9.5,218.9489657
87,0.375666667,9.5,220.5528299
88,0.375918611,9.5,221.4306711
89,0.376170833,9.5,226.7181899
90,0.376573611,9.5,231.9054068
91,0.376951111,9.5,229.0173159
92,0.377201389,9.5,233.2226078
93,0.37745,9.5,237.2613955
94,0.377699444,9.5,235.6048982
95,0.377952778,9.5,230.8842741
96,0.378345278,9.5,226.5540733
97,0.378715278,9.5,231.2338011
98,0.378965278,9.5,229.9419794
99,0.379218889,9.5,232.048351
100,0.379468333,9.5,236.8747289
101,0.379715833,9.5,239.8684272
102,0.380119167,9.5,242.9084663
103,0.3804975,9.5,250.1835541
104,0.380749444,9.5,254.989595
105,0.381003611,9.5,256.2089921
106,0.381255833,9.5,256.4705258
107,0.3815025,9.5,260.7848028
108,0.381878056,9.5,262.6995886
109,0.382236944,9.5,260.4721564
110,0.382487778,9.5,257.8676746
111,0.382738611,9.5,257.6419877
112,0.382986389,9.5,256.8607616
113,0.383236667,9.5,253.4401051
114,0.383629444,9.5,249.2698875
115,0.384001667,9.5,247.1961397
116,0.384248333,9.5,244.7794115
117,0.384498611,9.5,248.0440843
118,0.384747778,9.5,245.5204059
119,0.385000556,9.5,244.8950372
120,0.385400556,9.5,245.6351103
121,0.385776111,9.5,242.9840513
122,0.386024722,9.5,248.0417333
123,0.386274167,9.5,255.2681925
124,0.38653,9.5,254.9691962
125,0.386781111,9.5,255.3655087
126,0.387188056,9.5,254.4362971
127,0.387570556,9.5,253.4934053
128,0.38782,9.5,252.5510646
129,0.388068889,9.5,249.3300156
130,0.388317222,9.5,247.7149313
131,0.388565556,9.5,245.6126289
132,0.388955556,9.5,243.6201637
133,0.389325833,9.5,246.7822668
134,0.389580833,9.5,242.0624609
135,0.389833333,9.5,239.5035165
136,0.390084444,9.5,240.6435178
137,0.3903375,9.5,236.3509597
138,0.390737778,9.5,232.6264609
139,0.391116111,9.5,230.5117319
140,0.391367222,9.5,227.5843403
141,0.391619444,9.5,226.6491842
142,0.391871389,9.5,230.1608452
143,0.392121111,9.5,222.5084346
144,0.392512778,9.5,214.5871546
145,0.392882222,9.5,209.8425903
146,0.393128056,9.5,206.7513165
147,0.393378056,9.5,208.504745
148,0.393630556,9.5,208.6756758
149,0.393884444,9.5,203.422161
150,0.394279444,9.5,198.369482
151,0.394652222,9.5,192.9438637
152,0.3949025,9.5,191.7196161
153,0.395153889,9.5,192.9439839
154,0.395402222,9.5,186.3431551
155,0.39565,9.5,180.9627925
156,0.396045556,9.5,175.0576484
157,0.396419167,9.5,178.6559796
158,0.396665,9.5,182.6401278
159,0.396912778,9.5,184.180669
160,0.397161111,9.5,185.8317019
161,0.3974125,9.5,185.3574422
162,0.397808889,9.5,185.4873675
163,0.398181944,9.5,188.6547675
164,0.398430278,9.5,188.5416878
165,0.398679167,9.5,186.5567024
166,0.398932222,9.5,184.0724957
167,0.399183056,9.5,183.6658375
168,0.399591667,9.5,180.7766064
169,0.399974722,9.5,171.7176623
170,0.400220556,9.498676667,169.7857751
171,0.400470556,9.497176667,169.0505009
172,0.400721944,9.495668333,170.223717
173,0.400970833,9.494175,170.3403823
174,0.401377222,9.491736667,171.4215964
175,0.401755556,9.489466667,167.9180915
176,0.402005,9.48797,168.5499978
177,0.402258056,9.486451667,166.2036966
178,0.402506944,9.484958333,166.1523663
179,0.402758611,9.483448333,169.5154183
180,0.403161667,9.48103,172.3037936
181,0.403536389,9.478781667,173.9548578
182,0.403788611,9.477268333,173.1219057
183,0.404041944,9.475748333,177.4424885
184,0.404293056,9.474241667,174.6408521
185,0.404544167,9.472735,171.1653193
186,0.404941944,9.470348333,166.9429063
187,0.405317222,9.468096667,170.0418041
188,0.405568333,9.46659,168.0453746
189,0.405817778,9.465093333,166.7454517
190,0.406066667,9.4636,171.6315002
191,0.406316111,9.462103333,169.6562355
192,0.406733889,9.459596667,168.6819262
193,0.407123889,9.457256667,171.9899892
194,0.407374167,9.455755,172.844062
195,0.407622778,9.454263333,173.7986044
196,0.407869167,9.452785,172.9565899
197,0.408126389,9.451241667,175.3494257
198,0.408508056,9.448951667,176.8767317
199,0.408868056,9.446791667,174.617857
200,0.409114722,9.445311667,179.4295077
201,0.409366944,9.443798333,175.9049779
202,0.409617222,9.442296667,173.0218391
203,0.409871389,9.440771667,174.2037079
204,0.410244444,9.438533333,175.7281376
205,0.410601667,9.43639,174.2016023
206,0.410852778,9.434883333,177.1750638
207,0.411103333,9.43338,178.836654
208,0.411351667,9.43189,176.1648402
209,0.4116075,9.430355,179.7453998
210,0.412011389,9.427931667,183.5554529
211,0.412391389,9.425651667,180.2436405
212,0.412645278,9.424128333,185.1368937
213,0.412892222,9.422646667,188.2847511
214,0.4131425,9.421145,186.5265639
