Meas,Time,Temperature,Vmax
1,1.11692,9.8,14.78369416
2,1.117260833,9.8,14.7241964
3,1.117592778,9.8,15.99715686
4,1.117843056,9.8,15.02788104
5,1.118092222,9.8,19.06736335
6,1.118340833,9.8,19.45097878
7,1.118595,9.8,19.80635533
8,1.118937778,9.8,20.20274725
9,1.119271944,9.8,18.6256946
10,1.119515833,9.8,17.24337822
11,1.119760833,9.8,13.71475845
12,1.120006389,9.8,12.03826881
13,1.120253333,9.8,9.173166388
14,1.120595278,9.8,6.630956379
15,1.120927778,9.8,4.582606013
16,1.121175,9.8,6.084199419
17,1.121423611,9.8,5.533703307
18,1.121671389,9.8,10.3950921
19,1.121915556,9.8,7.948842698
20,1.122251944,9.8,5.373908445
21,1.122581389,9.8,6.998203673
22,1.122827222,9.8,7.761688174
23,1.123073333,9.8,2.748353857
24,1.123320833,9.8,-3.449928568
25,1.123567222,9.8,-7.851630588
26,1.123901944,9.8,-11.94098595
27,1.124230833,9.8,-11.66728379
28,1.124480278,9.8,-15.27886537
29,1.124726111,9.8,-17.70830943
30,1.124971944,9.8,-19.51162463
31,1.125220278,9.8,-21.31332005
32,1.125560556,9.8,-23.31127692
33,1.125891111,9.8,-26.37936034
34,1.126136667,9.8,-27.4646999
35,1.126385556,9.8,-24.48050989
36,1.126632222,9.8,-22.62547395
37,1.1268825,9.8,-24.84241195
38,1.127223611,9.8,-26.70527603
39,1.127556944,9.8,-26.26110382
40,1.127804722,9.8,-25.0135708
41,1.128056667,9.8,-16.09459427
42,1.1283025,9.8,-15.44113458
43,1.128548611,9.8,-14.31934884
44,1.128890833,9.8,-13.67598557
45,1.129227222,9.8,-12.87222819
46,1.129475833,9.8,-13.27160812
47,1.129725278,9.8,-11.0374803
48,1.129973056,9.8,-13.10311289
49,1.130220556,9.8,-15.45641624
50,1.130563889,9.8,-17.49934522
51,1.130901944,9.8,-18.91239124
52,1.131147222,9.8,-19.78793232
53,1.131398333,9.8,-15.14339644
54,1.131648611,9.8,-12.59677579
55,1.131896111,9.8,-12.97698811
56,1.132236944,9.8,-13.63103208
57,1.132568056,9.8,-13.40861559
58,1.132813333,9.8,-13.91299848
59,1.133061944,9.8,-13.78669852
60,1.133311667,9.8,-10.65361464
61,1.133561389,9.806841667,-11.36560275
62,1.133903611,9.817108333,-11.98439509
63,1.134237222,9.827116667,-13.6631887
64,1.134484722,9.834541667,-15.3568475
65,1.1347325,9.841975,-18.15725494
66,1.13498,9.8494,-20.32527497
67,1.135225833,9.856775,-19.20286049
68,1.135567778,9.867033333,-18.11851921
69,1.135901944,9.877058333,-16.58257315
70,1.13615,9.8845,-15.42830788
71,1.136398056,9.891941667,-15.22544608
72,1.136645,9.89935,-17.49283566
73,1.1368925,9.906775,-22.10592866
74,1.137235278,9.917058333,-26.95571106
75,1.137567222,9.927016667,-28.47677699
76,1.137810833,9.934325,-28.27308251
77,1.138055833,9.941675,-26.31185244
78,1.138300833,9.949025,-26.61116944
79,1.138549167,9.956475,-25.92992529
80,1.138886389,9.966591667,-25.09540097
81,1.139217222,9.976516667,-26.02259093
82,1.139464167,9.983925,-24.70166155
83,1.139710278,9.991308333,-23.71546989
84,1.139959722,9.998791667,-24.44906514
85,1.140208611,10.00625833,-22.74886481
86,1.140548333,10.01645,-20.96230514
87,1.140878611,10.02635833,-20.94859902
88,1.141127778,10.03383333,-21.92316405
89,1.141376389,10.04129167,-23.82838283
90,1.141622222,10.04866667,-23.8742015
91,1.141868611,10.05605833,-21.86414129
92,1.142207778,10.06623333,-19.85023515
93,1.142538889,10.07616667,-18.13605669
94,1.142788056,10.08364167,-17.0503168
95,1.143035833,10.091075,-14.83323487
96,1.143281667,10.09845,-14.21780397
97,1.143526111,10.10578333,-10.38901294
98,1.143864167,10.115925,-6.391523568
99,1.144195833,10.125875,-7.267874056
100,1.144443611,10.13330833,-1.756318029
101,1.144693056,10.14079167,-0.170750265
102,1.144940556,10.14821667,0.559725144
103,1.145187778,10.15563333,0.980325097
104,1.145521667,10.16565,1.432260954
105,1.145848056,10.17544167,2.664651827
106,1.146092778,10.18278333,2.482760533
107,1.146339722,10.19019167,9.752195319
108,1.146585556,10.19756667,9.922550479
109,1.146829444,10.20488333,9.287310479
110,1.147171389,10.21514167,8.402837391
111,1.147503611,10.22510833,12.90303058
112,1.1477525,10.232575,11.10756664
113,1.148003611,10.24010833,9.815877738
114,1.148248333,10.24745,12.07411825
115,1.148498333,10.25495,11.66509739
116,1.148833611,10.26500833,11.17662921
117,1.149162222,10.27486667,9.768139311
118,1.149408056,10.28224167,11.19170596
119,1.149652222,10.28956667,14.20400167
120,1.149897778,10.29693333,17.77935838
121,1.150145833,10.2965,18.76791187
122,1.150484444,10.28837333,19.91888675
123,1.150811667,10.28052,22.27546763
124,1.151058333,10.2746,23.26111087
125,1.151303333,10.26872,27.16293443
126,1.151549167,10.26282,28.34667281
127,1.151795833,10.2569,25.89379125
128,1.152128611,10.24891333,23.64528997
129,1.152456111,10.24105333,25.42550971
130,1.152705833,10.23506,24.48784887
131,1.152955278,10.22907333,24.4509323
132,1.153202778,10.22313333,22.80968101
133,1.153451667,10.21716,19.4707136
134,1.153788611,10.20907333,15.93717367
135,1.154121111,10.20109333,16.29898482
136,1.154371389,10.19508667,12.63559471
137,1.154621944,10.18907333,10.1950322
138,1.154870556,10.18310667,12.98257866
139,1.155118889,10.17714667,11.16516182
140,1.155455278,10.16907333,9.342636308
141,1.155787222,10.16110667,10.6704977
142,1.156032778,10.15521333,13.20560256
143,1.156280556,10.14926667,12.01122917
144,1.156533611,10.14319333,7.115515213
145,1.156783889,10.13718667,2.151460235
146,1.157125556,10.12898667,-2.414888044
147,1.157458333,10.121,-0.98402827
148,1.157707778,10.11501333,-3.480659968
149,1.157954167,10.1091,-5.089893272
150,1.158204444,10.10309333,-5.805812335
151,1.158454167,10.0971,-5.966708587
152,1.158791111,10.08901333,-6.429994206
153,1.159119444,10.08113333,-6.210026763
154,1.159368611,10.07515333,-7.057157777
155,1.159616667,10.0692,-5.089058253
156,1.159865,10.06324,-3.206386475
157,1.160115278,10.05723333,-7.051981473
158,1.160455556,10.04906667,-10.9258423
159,1.160790556,10.04102667,-12.20970353
160,1.161038333,10.03508,-11.07949429
161,1.161287778,10.02909333,-2.732685987
162,1.161538056,10.02308667,-2.370057562
163,1.1617875,10.0171,0.506184426
164,1.162124722,10.00900667,3.171266726
165,1.162457222,10.00102667,8.198720513
166,1.162704167,9.9951,9.341956304
167,1.162948889,9.989226667,12.20065975
168,1.163196389,9.983286667,12.00672981
169,1.163445278,9.977313333,10.82841606
170,1.163788611,9.969073333,10.10772897
171,1.164122222,9.961066667,4.467115118
172,1.164370833,9.9551,2.547523534
173,1.1646175,9.94918,2.249001554
174,1.164863056,9.943286667,3.343149689
175,1.165108889,9.937386667,4.312640942
176,1.165451667,9.92916,4.675376543
177,1.165786111,9.921133333,3.305052603
178,1.166035556,9.915146667,3.232476846
179,1.166283889,9.909186667,-0.797832516
180,1.1665325,9.90322,1.989490261
181,1.166778611,9.9,2.759985207
182,1.167123611,9.9,3.72397413
183,1.167460833,9.9,3.310835377
184,1.167709444,9.9,2.967721951
185,1.1679525,9.9,-3.556252656
186,1.168195833,9.9,-9.570667248
187,1.168443333,9.9,-14.31203856
188,1.168784722,9.9,-18.96360921
189,1.1691175,9.9,-19.40707126
190,1.169364167,9.9,-22.27479243
191,1.169613611,9.9,-22.48735842
192,1.169858333,9.9,-25.79133178
193,1.170103611,9.9,-28.22419383
194,1.1704425,9.9,-30.68153581
