Meas,Time,Temperature,Vmax.og,Vmax.inst
1,0,9.401978333,24.82526421,24.82526421
2,0.000248055,9.403466667,25.40736088,25.40736088
3,0.000495555,9.404951667,27.093987,27.093987
4,0.000745,9.406448333,27.53783674,27.53783674
5,0.000991944,9.40793,29.86201933,29.86201933
6,0.0013225,9.409913333,31.87900048,31.87900048
7,0.001646944,9.41186,34.266818,34.266818
8,0.001898333,9.413368333,37.08461268,37.08461269
9,0.002145555,9.414851667,33.49079212,33.49079213
10,0.002389722,9.416316667,37.75741096,37.75741097
11,0.002634722,9.417786667,33.86665626,33.86665627
12,0.002971111,9.419805,29.94700177,29.94700178
13,0.003303611,9.4218,32.83456019,32.8345602
14,0.003550277,9.42328,31.28206549,31.2820655
15,0.003799444,9.424775,32.48156832,32.48156833
16,0.00405,9.426278333,32.84405268,32.84405269
17,0.004297777,9.427765,32.79701427,32.79701428
18,0.004634722,9.429786667,32.52477212,32.52477213
19,0.004968333,9.431788333,28.03070605,28.03070606
20,0.005216944,9.43328,29.09861844,29.09861845
21,0.005466111,9.434775,26.93436231,26.93436232
22,0.005716388,9.436276667,28.71698532,28.71698533
23,0.005965833,9.437773333,27.2437421,27.24374211
24,0.006299722,9.439776667,26.54268933,26.54268934
25,0.006628333,9.441748333,25.28675133,25.28675134
26,0.006875277,9.44323,26.51845855,26.51845856
27,0.007123055,9.444716667,26.13237551,26.13237552
28,0.007368888,9.446191667,29.34936325,29.34936327
29,0.007615277,9.44767,36.55672796,36.55672798
30,0.007946111,9.449655,42.93229872,42.93229875
31,0.008278611,9.45165,44.90709551,44.90709554
32,0.008527222,9.453141667,52.01535379,52.01535383
33,0.0087775,9.454643333,55.02880349,55.02880353
34,0.009027222,9.456141667,54.4834462,54.48344624
35,0.009275555,9.457631667,54.7052543,54.70525434
36,0.0096075,9.459623333,55.37276473,55.37276477
37,0.009935277,9.46159,57.32176922,57.32176927
38,0.010185,9.463088333,59.75249191,59.75249196
39,0.010435,9.464588333,66.72805982,66.72805988
40,0.010680833,9.466063333,76.44465914,76.44465921
41,0.010928611,9.46755,77.02487587,77.02487594
42,0.011261388,9.469546667,77.64569469,77.64569476
43,0.011586666,9.471498333,77.77999952,77.77999959
44,0.011833333,9.472978333,75.70593134,75.70593141
45,0.012078055,9.474446667,74.47460831,74.47460838
46,0.012326388,9.475936667,73.74551701,73.74551708
47,0.012578888,9.477451667,73.37616175,73.37616182
48,0.012916944,9.47948,72.82598284,72.82598292
49,0.013247777,9.481465,73.05115304,73.05115312
50,0.013495277,9.48295,75.92276506,75.92276514
51,0.013745,9.484448333,74.27520452,74.2752046
52,0.013996111,9.485955,73.71202479,73.71202487
53,0.014243055,9.487436667,71.04717953,71.04717961
54,0.014579166,9.489453333,68.65191335,68.65191343
55,0.014910555,9.491441667,65.32253986,65.32253994
56,0.015157222,9.492921667,67.94022153,67.94022161
57,0.015404444,9.494405,67.74029665,67.74029674
58,0.015652777,9.495895,72.70941827,72.70941836
59,0.015902222,9.497391667,75.98862589,75.98862599
60,0.016235,9.499388333,78.99532799,78.99532809
61,0.016560277,9.5,79.2894818,79.28948191
62,0.016810277,9.5,83.96424167,83.96424178
63,0.017056111,9.5,85.62264428,85.6226444
64,0.017300277,9.5,86.70683621,86.70683633
65,0.017548055,9.5,81.11346907,81.11346919
66,0.017877777,9.5,75.45329951,75.45329962
67,0.018203055,9.5,76.122064,76.12206411
68,0.018453055,9.5,80.65212241,80.65212253
69,0.018702777,9.5,87.50704246,87.50704259
70,0.018948611,9.5,85.29745846,85.29745859
71,0.019196111,9.5,83.32982462,83.32982475
72,0.019528055,9.5,81.51597516,81.51597529
73,0.019855,9.5,81.87582778,81.87582791
74,0.020100833,9.5,87.39650708,87.39650722
75,0.020348333,9.5,88.76581251,88.76581266
76,0.020596111,9.5,89.33457913,89.33457928
77,0.020844722,9.5,89.85426026,89.85426041
78,0.021177222,9.5,90.28751987,90.28752003
