Meas,Time,Temperature,Vmax.og,Vmax.inst
1,0,9.8,2140.318233,2140.318233
2,0.000362778,9.8,2147.60712,2147.60712
3,0.0006125,9.8,2152.548356,2152.548357
4,0.000861667,9.8,2149.362717,2149.362718
5,0.001116667,9.8,2148.241072,2148.241073
6,0.001365278,9.8,2147.332357,2147.332359
7,0.001744444,9.8,2145.489513,2145.489515
8,0.002106944,9.8,2141.185814,2141.185816
9,0.002356944,9.8,2142.223068,2142.223071
10,0.002610556,9.8,2138.226549,2138.226552
11,0.002865556,9.8,2136.52882,2136.528823
12,0.003118889,9.8,2132.391636,2132.39164
13,0.003494444,9.8,2125.554804,2125.554808
14,0.003850556,9.8,2127.186053,2127.186057
15,0.004099167,9.8,2127.085895,2127.0859
16,0.004347778,9.8,2127.462886,2127.462891
17,0.004599167,9.8,2129.114452,2129.114457
18,0.004849444,9.8,2126.297945,2126.297951
19,0.005218611,9.8,2121.25152,2121.251526
20,0.005576667,9.8,2122.700529,2122.700535
21,0.005824444,9.8,2118.878215,2118.878222
22,0.006071944,9.8,2115.506196,2115.506203
23,0.006323056,9.8,2115.888332,2115.888339
24,0.006579722,9.8,2117.166364,2117.166371
25,0.006950833,9.8,2116.428457,2116.428465
26,0.007306389,9.8,2115.477945,2115.477953
27,0.007558611,9.8,2113.842655,2113.842664
28,0.007807222,9.8,2110.150619,2110.150628
29,0.008061944,9.8,2110.309483,2110.309492
30,0.008314444,9.8,2109.241183,2109.241192
31,0.008678889,9.8,2106.408295,2106.408305
32,0.0090325,9.8,2106.787821,2106.787831
33,0.009283056,9.8,2107.83135,2107.83136
34,0.009535,9.8,2105.514073,2105.514084
35,0.009786389,9.8,2104.691581,2104.691592
36,0.01004,9.8,2102.475408,2102.475419
37,0.010402222,9.8,2097.824074,2097.824086
38,0.0107575,9.8,2094.581036,2094.581048
39,0.011007778,9.8,2091.67012,2091.670132
40,0.011256389,9.8,2089.649949,2089.649962
41,0.011505833,9.8,2083.934907,2083.93492
42,0.011758056,9.8,2080.292851,2080.292864
43,0.012128056,9.8,2073.23082,2073.230833
44,0.0124875,9.8,2069.925808,2069.925822
45,0.0127375,9.8,2065.133149,2065.133163
46,0.012989722,9.8,2063.003402,2063.003416
47,0.013242222,9.8,2058.808746,2058.808761
48,0.013495278,9.8,2057.32899,2057.329005
49,0.013857778,9.8,2053.967913,2053.967928
50,0.0142125,9.8,2052.798764,2052.79878
51,0.014464722,9.8,2048.756825,2048.756841
52,0.014716111,9.8,2049.04921,2049.049226
53,0.014966111,9.8,2046.538319,2046.538335
54,0.015216944,9.8,2040.120276,2040.120293
55,0.015583056,9.8,2031.887743,2031.88776
