Meas,Time,Vmax
1,0.016859352,-20.18232852
2,0.017210185,-17.15428269
3,0.017457407,-14.78425763
4,0.017705185,-15.39765359
5,0.017954907,-16.02777953
6,0.018206574,-17.22799899
7,0.018561574,-18.58937061
8,0.018904907,-20.24092097
9,0.019150463,-22.00151795
10,0.019396852,-21.71651613
11,0.019647685,-26.14862788
12,0.019895463,-23.49247167
13,0.020251019,-20.78023005
14,0.020596019,-18.30243607
15,0.020844907,-15.65140911
16,0.021093241,-14.35741647
17,0.021342685,-14.71028509
18,0.02159213,-13.38894187
19,0.021944074,-12.35533091
20,0.022286852,-9.171727274
21,0.022533519,-4.840186468
22,0.022780185,-5.175335066
23,0.023024352,-5.817268436
24,0.023270741,-2.135238878
25,0.023627963,1.695585523
26,0.023971574,0.348577249
27,0.024221019,-0.273513332
28,0.024471574,-2.730242414
29,0.024721019,-0.51813942
30,0.024968796,-1.368394018
31,0.025323796,-1.829958471
32,0.025671852,-1.933932058
33,0.025925463,1.01298441
34,0.026178519,1.180839913
35,0.026434074,4.299086291
36,0.026685185,7.311108292
37,0.027035463,9.900377918
38,0.027376019,6.906791467
39,0.027627685,11.25783382
40,0.027875463,8.16507579
41,0.028124352,3.232471252
42,0.028373241,2.686072659
43,0.028730463,2.115153024
44,0.029079352,1.405373169
45,0.029329074,-0.066761005
46,0.029584907,-2.60974739
47,0.029833519,-6.800316888
48,0.030079907,-6.938301176
49,0.030429074,-6.516291214
50,0.030770741,-7.414575804
51,0.031019352,-5.609878585
52,0.03126963,-4.468405664
53,0.03151713,-3.426097049
54,0.031766852,-1.052626783
55,0.03212963,1.287979742
56,0.032476852,3.078022475
57,0.032726019,-0.052690115
58,0.032976296,1.650337125
59,0.03322713,2.222216018
60,0.033479352,4.241563884
61,0.033839074,5.774985548
62,0.034185463,4.745641151
63,0.034435741,7.744295806
64,0.034686019,6.266005204
65,0.034933519,7.200994264
66,0.03518713,7.712542902
67,0.035543241,8.527622216
68,0.035887685,9.211477436
69,0.036137963,10.56593545
70,0.036386852,12.36068576
71,0.036635185,13.04920117
72,0.036884907,14.1633135
73,0.037243796,14.81670052
74,0.037591852,15.65027186
75,0.037837963,15.57244432
76,0.038086296,13.22803093
77,0.038336574,9.949580079
78,0.038585741,6.67008021
79,0.038943241,3.119043061
80,0.039287963,5.551721008
81,0.039537963,1.987900053
82,0.039788796,-2.274447084
83,0.040039907,-4.961805058
84,0.040291296,-5.542956366
85,0.040645741,-5.559007952
86,0.040986574,-5.023122218
87,0.04123713,-3.567306168
88,0.041487963,-4.960204275
89,0.041737685,-1.351479775
90,0.041984907,4.25388493
91,0.04234713,9.548347503
92,0.042691296,13.91458151
93,0.042939074,14.9996388
94,0.043189352,14.41627262
95,0.043441852,14.5311154
96,0.043692963,10.58822208
97,0.044049352,6.946244714
98,0.044396296,3.747778427
99,0.044646019,2.768892409
100,0.044898241,2.134153502
101,0.045151296,-0.329130842
102,0.045403796,0.426470794
103,0.045755185,1.017862876
104,0.046096019,4.618173479
105,0.046345741,9.708508705
106,0.046597963,10.88211086
107,0.046849074,11.70572026
108,0.047103241,12.17867647
