Meas,Time,Temperature,Vmax.og,Vmax.inst
1,0,10.56823,47.41977115,47.41977115
2,0.000249444,10.56972667,45.98791148,45.98791148
3,0.000499722,10.57122833,46.85550382,46.85550383
4,0.000868056,10.57343833,47.80007847,47.80007847
5,0.001221389,10.57555833,53.66578119,53.66578119
6,0.001470833,10.577055,55.02046686,55.02046687
7,0.001720278,10.57855167,53.86768854,53.86768855
8,0.001969167,10.580045,54.12661023,54.12661023
9,0.002218333,10.58154,56.74851901,56.74851902
10,0.002596667,10.58381,59.17886207,59.17886208
11,0.002957778,10.58597667,54.99344211,54.99344212
12,0.003207222,10.58747333,51.94664795,51.94664796
13,0.003453889,10.58895333,46.26873389,46.2687339
14,0.003703333,10.59045,40.33013491,40.33013492
15,0.003957222,10.59197333,39.52510601,39.52510602
16,0.004336389,10.59424833,38.47074481,38.47074482
17,0.004696389,10.59640833,35.85451488,35.85451489
18,0.004943333,10.59789,36.03091174,36.03091175
19,0.0051925,10.599385,36.15614616,36.15614618
20,0.005440556,10.6,31.92506839,31.9250684
21,0.005690556,10.6,32.72274946,32.72274948
22,0.006077222,10.6,33.64786437,33.64786438
23,0.006442778,10.6,27.63272278,27.63272279
24,0.006688611,10.6,28.48889522,28.48889523
25,0.00694,10.6,27.71631984,27.71631985
26,0.007193056,10.6,28.88317469,28.88317471
27,0.007442222,10.6,28.19859236,28.19859238
28,0.007811389,10.6,27.22934272,27.22934274
29,0.008166111,10.6,24.63688535,24.63688536
30,0.008413611,10.6,19.94004749,19.94004751
31,0.008657778,10.6,19.75636709,19.7563671
32,0.008906944,10.6,17.65214586,17.65214587
33,0.0091575,10.6,14.40601817,14.40601818
34,0.009522778,10.6,11.61010629,11.61010629
35,0.009875,10.6,10.34161096,10.34161097
36,0.010124444,10.6,12.51928257,12.51928258
37,0.010373889,10.6,15.19945247,15.19945248
38,0.010625556,10.6,21.18595784,21.18595785
39,0.010877778,10.6,22.13369351,22.13369353
40,0.01124,10.6,22.42884977,22.42884979
41,0.011589722,10.6,24.97743035,24.97743037
42,0.011838333,10.6,28.70953146,28.70953148
43,0.012087778,10.6,32.76632699,32.76632702
44,0.01234,10.6,38.15936382,38.15936385
45,0.012589722,10.6,41.07255429,41.07255432
46,0.0129775,10.6,44.95096995,44.95096999
47,0.013345278,10.6,47.06419404,47.06419408
48,0.013594444,10.6,48.98570433,48.98570438
49,0.013845,10.6,48.38690646,48.38690651
50,0.014094444,10.6,52.11246602,52.11246607
51,0.014345556,10.6,56.50742559,56.50742565
52,0.014712222,10.6,59.76845251,59.76845256
53,0.015066667,10.6,55.12787883,55.12787889
54,0.015316667,10.6,54.26396255,54.2639626
55,0.015568333,10.6,52.93702511,52.93702517
56,0.015821389,10.6,50.54078284,50.5407829
57,0.016071667,10.6,54.30675791,54.30675797
58,0.016454444,10.6,58.32139725,58.32139731
59,0.0168175,10.6,56.3745543,56.37455437
60,0.017066944,10.6,57.92741785,57.92741791
61,0.017316111,10.6,56.65422947,56.65422953
62,0.01757,10.6,56.71615106,56.71615113
63,0.017821389,10.6,57.07144596,57.07144603
64,0.018200556,10.6,57.37413777,57.37413784
65,0.018563611,10.6,58.84385649,58.84385656
66,0.018806389,10.6,59.56245893,59.562459
67,0.019053056,10.6,56.58599687,56.58599694
68,0.019299167,10.6,59.82357913,59.8235792
69,0.019544722,10.6,57.33451526,57.33451534
70,0.019923333,10.6,54.57749452,54.57749459
71,0.020289444,10.6,53.94852176,53.94852184
72,0.020538056,10.6,48.67285562,48.67285569
73,0.020788611,10.6,46.4012094,46.40120946
74,0.021038889,10.6,41.39162278,41.39162284
75,0.021291667,10.6,40.21860185,40.21860191
76,0.021658333,10.6,39.39153585,39.39153591
77,0.022009167,10.600285,34.51226689,34.51226694
