Meas,Time,Vmax
1,0.017145185,553.9909734
2,0.017401019,565.9768672
3,0.017655741,578.2762849
4,0.01790713,587.5593764
5,0.018161019,598.2324754
6,0.018528519,607.9617141
7,0.01887963,616.8686037
8,0.019128241,622.1519104
9,0.019377407,629.7961852
10,0.019628796,642.1431904
11,0.019879352,646.7133907
12,0.020256852,651.1599495
13,0.020615741,661.7675677
14,0.020865741,661.767791
15,0.02111463,665.4089497
16,0.021365185,674.5233763
17,0.021617407,683.0046665
18,0.021985463,690.9019376
19,0.022339907,695.9090237
20,0.022590185,703.8841164
21,0.022840741,708.4376599
22,0.023089074,715.4119676
23,0.023341296,718.3145144
24,0.023708796,719.5104278
25,0.024064074,724.0188497
26,0.024316296,734.1103934
27,0.024564907,738.7707175
28,0.024816019,744.4288202
29,0.025067407,753.3587741
30,0.025439352,762.9982171
31,0.025795741,771.1677394
32,0.026042407,776.1185027
33,0.026291852,786.6099238
34,0.026544074,791.1733979
35,0.026794352,798.2991466
36,0.027170741,802.4257554
37,0.027529074,812.1473611
38,0.027776574,819.097085
39,0.028023519,821.7061713
40,0.028275463,827.5693439
41,0.028526019,830.0080553
42,0.028896852,832.5386464
43,0.029250741,841.0849794
44,0.029499074,847.5518773
45,0.029748796,851.6287098
46,0.030000741,855.7107639
47,0.030251852,863.4690142
48,0.030624907,870.6334944
49,0.030983796,873.3375942
50,0.031230463,875.61968
51,0.03147713,880.3208443
52,0.031728519,886.2035737
53,0.031982685,891.6263649
54,0.032357407,896.197972
55,0.032719352,907.8922743
56,0.032971296,911.9203714
57,0.033219907,920.2761208
58,0.033467685,922.2122823
59,0.033716574,924.9436336
60,0.034088796,926.4683638
61,0.034445185,931.1586949
62,0.034693796,941.0133774
63,0.03494213,953.0464947
64,0.035191019,956.1402618
65,0.035439907,963.7261406
66,0.035810185,969.7701753
67,0.036164074,969.8334651
68,0.036414074,970.8138001
69,0.036661019,979.9450874
70,0.036911296,986.2217986
71,0.03716713,992.638136
72,0.037533519,998.4116062
73,0.037883241,1002.386406
74,0.038132407,1004.431156
