Meas,Time,Temperature,Vmax
1,2.050501389,9.2,1708.440509
2,2.050745278,9.2,1704.54557
3,2.050990278,9.2,1708.378186
4,2.051236944,9.2,1725.688515
5,2.051578611,9.2,1741.849677
6,2.051915833,9.2,1749.220027
7,2.052164444,9.2,1750.926401
8,2.052412222,9.2,1757.792035
9,2.052658889,9.2,1768.820651
10,2.052909722,9.2,1768.846557
11,2.053248333,9.2,1767.512574
12,2.053578611,9.2,1773.371922
13,2.053825833,9.2,1786.370366
14,2.054076944,9.2,1783.838741
15,2.054324167,9.2,1780.630136
16,2.054571944,9.2,1768.181282
17,2.054912778,9.2,1754.145782
18,2.055245556,9.2,1738.166412
19,2.055491389,9.2,1730.95317
20,2.055741944,9.2,1726.540529
21,2.055991389,9.2,1723.408019
22,2.056238056,9.2,1729.485219
23,2.056580556,9.2,1735.708277
24,2.056913056,9.2,1738.660731
25,2.057160556,9.2,1752.614609
26,2.057405833,9.2,1737.130159
27,2.057653056,9.2,1728.184926
28,2.057901111,9.2,1737.709892
29,2.058246944,9.2,1745.831529
30,2.058588056,9.2,1759.266548
31,2.058834722,9.2,1753.423915
32,2.059078611,9.2,1743.91674
33,2.059326944,9.2,1756.716322
34,2.059573611,9.2,1750.668085
35,2.059913889,9.2,1743.28988
36,2.0602475,9.2,1757.523685
37,2.060495833,9.2,1749.855853
38,2.060744444,9.2,1738.83541
39,2.060995833,9.2,1734.333826
40,2.061248056,9.2,1736.676317
41,2.061589722,9.2,1735.985439
42,2.061924722,9.2,1733.352531
43,2.062170833,9.2,1739.332621
44,2.062420833,9.2,1741.041214
45,2.062671389,9.2,1739.251604
46,2.062920833,9.2,1740.227387
47,2.063258889,9.2,1741.186487
48,2.063588889,9.2,1757.346102
49,2.063833611,9.2,1767.331451
50,2.064078889,9.2,1763.796725
51,2.064324444,9.2,1773.899391
52,2.064571111,9.2,1780.865131
53,2.064911667,9.2,1787.315545
54,2.065246389,9.2,1803.570972
55,2.065495,9.2,1810.848112
56,2.065743611,9.2,1818.707612
57,2.065992222,9.2,1843.273679
58,2.066239444,9.2,1854.788662
59,2.066578611,9.2,1861.371128
60,2.066915,9.20298,1867.719891
61,2.067161389,9.205936667,1879.173589
62,2.067414722,9.208976667,1885.448824
63,2.067663889,9.211966667,1888.383896
64,2.067910833,9.21493,1888.290433
65,2.068245556,9.218946667,1884.507986
66,2.068575278,9.222903333,1878.691972
67,2.068823611,9.225883333,1868.570823
68,2.069072222,9.228866667,1867.897106
69,2.06932,9.23184,1855.369717
70,2.069567778,9.234813333,1853.562088
71,2.069914444,9.238973333,1853.023871
72,2.070251944,9.243023333,1873.625317
73,2.070503333,9.24604,1859.699241
74,2.070750556,9.249006667,1851.329993
75,2.070994722,9.251936667,1840.372928
76,2.071241389,9.254896667,1843.086031
77,2.071581389,9.258976667,1840.159223
78,2.071915833,9.26299,1851.768611
79,2.072163611,9.265963333,1836.57382
80,2.072409167,9.26891,1812.53556
81,2.072655833,9.27187,1817.069916
82,2.072902778,9.274833333,1801.859682
83,2.073248889,9.278986667,1788.456831
84,2.073585,9.28302,1798.978868
85,2.073834722,9.286016667,1820.010014
86,2.074083889,9.289006667,1828.741433
87,2.074333611,9.292003333,1816.596581
88,2.074583056,9.294996667,1820.324725
89,2.074919167,9.29903,1822.735304
90,2.07525,9.303,1837.897461
91,2.075502222,9.306026667,1828.271406
92,2.075753611,9.309043333,1826.091512
93,2.076001944,9.312023333,1831.301338
94,2.076248611,9.314983333,1828.036081
95,2.076583333,9.319,1819.438117
96,2.076914722,9.322976667,1809.969283
97,2.077161667,9.32594,1796.326611
98,2.077411667,9.32894,1799.7978
99,2.077659722,9.331916667,1806.249324
100,2.077906389,9.334876667,1792.512392
101,2.078246111,9.338953333,1780.309964
102,2.078578889,9.342946667,1789.636941
103,2.078826667,9.34592,1795.526895
104,2.079076944,9.348923333,1790.096215
105,2.079324444,9.351893333,1786.020516
106,2.079572222,9.354866667,1790.855599
107,2.079911944,9.358943333,1793.847944
108,2.080245278,9.362943333,1813.763365
109,2.080491389,9.365896667,1819.815608
110,2.080739722,9.368876667,1804.663326
111,2.080984722,9.371816667,1790.89677
112,2.081233333,9.3748,1784.267303
113,2.081581389,9.378976667,1777.34955
114,2.081915833,9.38299,1793.603205
115,2.082165,9.38598,1814.5897
116,2.082414444,9.388973333,1820.06363
117,2.082660278,9.391923333,1823.310909
118,2.082906111,9.394873333,1808.789032
119,2.083246389,9.398956667,1790.554819
120,2.083579722,9.40887,1784.659439
121,2.083824722,9.41769,1788.088295
122,2.084070278,9.42653,1781.276601
123,2.084320833,9.43555,1787.534337
124,2.08457,9.44452,1796.222109
125,2.084912222,9.45684,1802.652355
126,2.085248333,9.46894,1803.734588
127,2.085496944,9.47789,1806.118842
128,2.085749722,9.48699,1812.519171
129,2.085997778,9.49592,1822.670329
130,2.086244167,9.50479,1830.973909
131,2.086580278,9.51689,1835.499918
132,2.086913889,9.5289,1816.917993
133,2.087163611,9.53789,1811.457985
134,2.087410278,9.54677,1802.585682
135,2.087656111,9.55562,1803.797757
136,2.087904444,9.56456,1784.363273
137,2.088248056,9.57693,1767.257607
138,2.088587222,9.58914,1761.072896
139,2.088836389,9.59811,1763.23872
140,2.089085,9.60706,1758.925148
141,2.0893325,9.61597,1752.845574
142,2.089581111,9.62492,1757.236756
143,2.089919444,9.6371,1759.247089
144,2.09025,9.649,1782.608048
145,2.090497778,9.65792,1790.994419
146,2.090746111,9.66686,1791.844875
147,2.090996667,9.67588,1771.683159
148,2.091245833,9.68485,1768.759563
149,2.091581389,9.69693,1763.781762
150,2.091909722,9.70875,1779.296393
151,2.092156944,9.71765,1758.190983
152,2.092407222,9.72666,1743.779996
153,2.092656944,9.73565,1742.732336
154,2.092908056,9.74469,1725.353576
155,2.093244444,9.7568,1705.621224
156,2.093576389,9.76875,1699.893723
157,2.093821111,9.77756,1691.694919
158,2.094069444,9.7865,1672.779714
159,2.094319722,9.79551,1661.824349
160,2.094565556,9.80436,1665.501702
161,2.094909167,9.81673,1669.905464
162,2.095247222,9.8289,1671.302036
163,2.095495833,9.83785,1671.803528
164,2.095744167,9.84679,1672.135987
165,2.095991944,9.85571,1670.807177
166,2.096240833,9.86467,1671.699776
167,2.096580556,9.8769,1667.153876
168,2.096912222,9.88884,1683.669737
169,2.0971625,9.89785,1658.062408
170,2.097411111,9.9068,1656.021801
171,2.0976575,9.91567,1651.901549
172,2.097905556,9.9246,1643.052936
173,2.098248889,9.93696,1634.833892
174,2.0985825,9.94897,1649.774888
175,2.098830278,9.95789,1660.750309
176,2.099081667,9.96694,1661.584615
177,2.099331111,9.97592,1673.110877
178,2.099580278,9.98489,1677.0305
179,2.099913889,9.9969,1678.434345
180,2.100242778,9.998543333,1690.321136
181,2.100490278,9.997058333,1693.275649
182,2.100738056,9.995571667,1689.918477
183,2.100986389,9.994081667,1685.482753
184,2.101234167,9.992595,1689.320644
185,2.101581389,9.990511667,1689.767148
186,2.101921111,9.988473333,1694.797218
187,2.102167222,9.986996667,1692.515775
188,2.102416667,9.9855,1694.038637
189,2.102666944,9.983998333,1688.762516
190,2.102914722,9.982511667,1694.717076
191,2.103250556,9.980496667,1706.249178
192,2.10358,9.97852,1726.235789
193,2.103826389,9.977041667,1711.962363
194,2.104072222,9.975566667,1707.188725
195,2.104318889,9.974086667,1703.845656
196,2.104566667,9.9726,1713.671644
197,2.104913889,9.970516667,1715.533786
198,2.10525,9.9685,1716.098445
199,2.105496667,9.96702,1690.45941
